trial,variant,scan_roles,device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,role_stages,target_ctas_per_sm,data_time,token_interleave,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,hierarchical_core,stage_partition,segment_cores,segment_threads,segment_units,segment_data_space,segment_data_time,segment_role_stages,segment_token_interleave,segment_cta_weights,boundary_storage,boundary_buffers,ready_window,inverse,warmup,repeat,h2d_ms,kernel_ms,timed_region_wall_ms,host_timing_overhead_ms,appt_producer_weight,appt_tail_weight,appt_writer_weight,appt_fragment_width,appt_writer_tiles,appt_data_time_roles,input_order,output_order,appt_layout_id,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,correct
1,resident-2d,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.459904,2.453351,2.453709,0.000358,14,5,1,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.106816,1630.423345,307.217997,1709622789.250015,fused,shoup,-1
2,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,5.452192,0.555725,0.556112,0.000387,0,0,0,0,0,7,natural,natural,"",5.116160,7197.807265,359.580410,7547447950.441867,fused,shoup,-1
2,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.454432,0.871936,0.872324,0.000388,8,8,4,8,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.102144,4587.492538,350.001826,4810334575.278841,fused,shoup,-1
2,resident-2d,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.454400,2.102272,2.102703,0.000431,8,8,4,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.099840,1902.703330,316.042834,1995129047.421693,fused,shoup,-1
2,resident-2d,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.459008,2.051021,2.051415,0.000394,10,7,3,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.101504,1950.248326,317.170008,2044983588.624144,fused,shoup,-1
2,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.459264,2.019226,2.019612,0.000387,12,6,2,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.096736,1980.957455,318.085751,2077184444.095260,fused,shoup,-1
2,resident-2d,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,4,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,5.464192,2.457395,2.457789,0.000394,14,5,1,8,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw8-v1",5.093248,1627.739893,307.341586,1706808986.345090,fused,shoup,-1
1,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,21.564863,1.837312,1.837725,0.000413,0,0,0,0,0,7,natural,natural,"",20.140287,8708.374052,367.457398,9131392030.445957,fused,shoup,-1
1,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.601919,3.090585,3.090978,0.000393,8,8,4,16,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.136831,5177.012626,356.909146,5428491190.996428,fused,shoup,-1
1,resident-2d,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.604128,7.613338,7.613687,0.000349,8,8,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.133793,2101.575027,324.206526,2203661135.870080,fused,shoup,-1
1,resident-2d,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.610111,6.746624,6.746961,0.000337,10,7,3,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.136703,2371.556502,329.941543,2486757231.113878,fused,shoup,-1
1,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.630720,6.197402,6.197792,0.000391,12,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.137760,2581.727187,333.570434,2707137166.462169,fused,shoup,-1
1,resident-2d,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.606209,7.271424,7.271758,0.000334,14,5,1,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.135904,2200.394222,326.440425,2307280571.559500,fused,shoup,-1
2,v06,9-11,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-wave-10x10-resident-radix4","experimental",0.000000,"transform-wave readiness with the generated resident radix-4 core",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"10+10","dataflow-radix4+dataflow-radix4","256+256","1+1","0+0","0+0","0+0","0+0","9+11","full-scratch","1",8,0,3,20,21.567841,1.834394,1.834774,0.000381,0,0,0,0,0,7,natural,natural,"",20.140448,8722.227760,367.455547,9145918696.136017,fused,shoup,-1
2,writer-final,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final+appt-online-register-tail-grouped-writer-final","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.611839,3.077478,3.077849,0.000371,8,8,4,16,2,7,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.136065,5199.061658,356.940626,5451611277.581137,fused,shoup,-1
2,resident-2d,8-8-4,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.605984,7.614720,7.615108,0.000388,8,8,4,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.134848,2101.193383,324.178323,2203260952.586681,fused,shoup,-1
2,resident-2d,10-7-3,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.610369,6.747392,6.747807,0.000415,10,7,3,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.136160,2371.286503,329.938263,2486474115.991405,fused,shoup,-1
2,resident-2d,12-6-2,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.609535,6.200576,6.200898,0.000322,12,6,2,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.140224,2580.405505,333.678583,2705751282.444563,fused,shoup,-1
2,resident-2d,14-5-1,"Tesla V100-SXM2-16GB",7.0,0,"v100-sm70","hierarchical-dataflow-appt-online-register-tail-grouped-writer-final-resident","experimental",0.000000,"persistent CTA fold roles publish online-reordered packet groups without fold-wide barriers",hierarchical-dataflow,0,named-barrier,0,0,0,2,0,0,0,hermes-xor,inplace,radix4,64,20,1048576,16,576460756061519873,60,0,0,0,dataflow-radix4,"7+7+6","appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident+appt-online-register-tail-grouped-writer-final-resident","256+256+256","8+8+8","32+16+16","1+1+1","2+2+2","1+1+1","10+5+5","ring+ring","2+2",8,0,3,20,21.604416,7.276647,7.276949,0.000302,14,5,1,16,2,5,natural,natural,"appt-ntt-log20-7x7x6-xor-fw16-v1",20.132544,2198.815038,326.439968,2305624677.107310,fused,shoup,-1
