label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,memory_thread_instructions,control_thread_instructions,misc_thread_instructions,conversion_thread_instructions,global_warp_instructions,shared_warp_instructions,adu_warp_instructions,alu_warp_instructions,cbu_warp_instructions,lsu_warp_instructions,xu_warp_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,short_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
aggregate_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1212.224,267.6228332519531,,29225868.0,8388611.0,,,,,,6713368.0,4392607.0,176544026.0,,,,,,,11332088.0,12582912.0,,,4509993.0,23009484.0,,,,,,23.99,21.62,,31.93,1.7,1.62,71.0,20608.0,1.0,7.0,4.0,16.0
aggregate_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,2819.68,500.7612609863281,,58709999.0,16777221.0,,,,,,13235041.0,8721226.0,359955145.0,,,,,,,24889591.0,25165824.0,,,11497967.0,47443220.0,,,,,,24.76,31.88,,26.94,1.26,0.98,71.0,20608.0,1.0,7.0,4.0,16.0
online_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1238.528,303.4807434082031,,31873442.0,8393233.0,,,,,,8371750.0,4345784.0,196350514.0,,,,,,,11953833.0,12582912.0,,,5387860.0,23045407.0,,,,,,23.92,16.21,,30.8,1.69,1.65,71.0,20608.0,1.0,7.0,4.0,16.0
online_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,3013.312,576.7908325195312,,64210757.0,16786433.0,,,,,,16273835.0,8629589.0,404149301.0,,,,,,,26943470.0,25165824.0,,,15541667.0,48109022.0,,,,,,24.48,26.82,,28.38,1.27,1.0,71.0,20608.0,1.0,7.0,4.0,16.0
