word_bits,batch,variant,time_us,over_barrier_time_us,dram_read_mib,over_barrier_dram_read_mib,dram_write_mib,over_barrier_dram_write_mib,warp_instructions,over_barrier_warp_instructions,integer_thread_instructions,over_barrier_integer_thread_instructions,active_warps_pct,over_barrier_active_warps_pct,barrier_stall_pct,over_barrier_barrier_stall_pct,wait_stall_pct,over_barrier_wait_stall_pct,long_scoreboard_stall_pct,over_barrier_long_scoreboard_stall_pct,registers_per_thread,over_barrier_registers_per_thread,shared_mem_bytes,over_barrier_shared_mem_bytes,waves_per_sm,over_barrier_waves_per_sm,speedup_vs_barrier
64,4,barrier,536.672,1.0,128.40283203125,1.0,64.6546630859375,1.0,75164983.0,1.0,1903718425.0,1.0,24.26,1.0,6.07,1.0,15.01,1.0,44.14,1.0,48.0,1.0,32800.0,1.0,1.0,1.0,1.0
64,4,generic-7+7+6,1606.24,2.9929640450778128,408.455322265625,3.1810460548581774,112.2353515625,1.7359204457274695,163990373.0,2.181738975448182,2920625993.0,1.5341691053917283,23.16,0.9546578730420444,0.04,0.006589785831960461,12.51,0.8334443704197202,49.36,1.118260081558677,82.0,1.7083333333333333,8192.0,0.2497560975609756,1.0,1.0,0.334116943918717
64,4,resident-7+7+6,3490.112,6.503249657146264,806.5693664550781,6.281554337203245,268.3379211425781,4.150325874962947,91539498.0,1.2178476512127994,2153598301.0,1.1312588420212406,23.38,0.9637262984336356,37.02,6.098846787479407,3.23,0.21518987341772153,44.53,1.0088355233348436,48.0,1.0,33024.0,1.006829268292683,1.0,1.0,0.15376927731832102
64,4,resident-10+10,609.152,1.1350545584640153,127.74118041992188,0.9948470637223399,64.71633911132812,1.0009539300407249,82392900.0,1.0961606949342355,1935323204.0,1.0166016037797185,24.3,1.001648804616653,3.53,0.5815485996705106,15.83,1.0546302465023318,32.2,0.7294970548255552,48.0,1.0,32816.0,1.0004878048780488,1.0,1.0,0.8810149191006513
32,4,barrier,270.432,1.0,59.41339111328125,1.0,33.48199462890625,1.0,44138817.0,1.0,1027576979.0,1.0,55.91,1.0,16.08,1.0,8.76,1.0,35.64,1.0,38.0,1.0,16400.0,1.0,1.0,1.0,1.0
32,4,resident-10+10,347.84000000000003,1.2862383149923087,63.200927734375,1.0637488712582017,33.77703857421875,1.0088120181782054,50156087.0,1.136326037011821,1047745687.0,1.019627442432223,47.21,0.8443927741012341,5.08,0.3159203980099503,10.21,1.1655251141552512,33.31,0.9346240179573514,40.0,1.0526315789473684,16416.0,1.0009756097560976,0.8,0.8,0.7774609015639374
