label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
v06,0,"void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int,",320,256,1255.04,274.28570556640625,,29843718.0,,,,,66.24,,,,182194690.0,,,,,,,47.62,,,42.51,,40.0,16416.0,0.8,6.0,5.0,8.0
d7,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1330.016,271.605224609375,,31436848.0,,,,,62.2,,,,237146497.0,,,,,,,24.75,,,17.41,,105.0,41184.0,1.0,2.0,2.0,8.0
lane32_84_76,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1333.984,273.19097900390625,,26840271.0,,,,,62.89,,,,237765855.0,,,,,,,24.63,,,16.58,,109.0,41184.0,1.0,2.0,2.0,8.0
lane32_85_75,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1340.64,276.438232421875,,26451012.0,,,,,61.14,,,,237688735.0,,,,,,,24.72,,,16.66,,109.0,41184.0,1.0,2.0,2.0,8.0
lane32_86_74,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1357.088,276.51116943359375,,26642936.0,,,,,61.84,,,,237601161.0,,,,,,,24.65,,,16.86,,109.0,41184.0,1.0,2.0,2.0,8.0
