label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
barrier_n15_b2,0,"void cuntt::detail::hierarchical_dataflow_kernel<unsigned long,",128,256,20.928,0.337432861328125,0.051544189453125,,,,,,,,1089451.0,,25123642.0,,,,,19.96,55.74,14.72,18.37,0.05,40.0,8224.0,0.27,6.0,7.0,8.0
streaming_n15_b2,0,void cuntt::<unnamed>::hierarchical_streaming_kernel<unsigned long>,160,256,65.568,0.798248291015625,0.943878173828125,,,,,,,,7680809.0,,94033712.0,,,,,21.53,1.44,21.38,24.38,0.06,82.0,2048.0,1.0,2.0,4.0,8.0
barrier_n20_b4,0,"void cuntt::detail::hierarchical_dataflow_kernel<unsigned long,",160,256,540.32,128.39324951171875,64.76922607421875,,,,,,,,75168400.0,,1903729135.0,,,,,24.23,6.35,15.19,43.65,0.99,48.0,32800.0,1.0,5.0,2.0,8.0
streaming_wave_n20_b4,0,void cuntt::<unnamed>::hierarchical_streaming_kernel<unsigned long>,160,256,1624.448,419.4311218261719,120.23403930664062,,,,,,,,163910900.0,,2920625716.0,,,,,23.17,0.04,12.44,49.85,0.15,82.0,8192.0,1.0,2.0,2.0,8.0
streaming_specialized_n20_b4,0,"void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned long,",160,256,613.216,127.87411499023438,64.61563110351562,,,,,,,,82367579.0,,1935199342.0,,,,,24.31,3.48,15.83,32.0,0.54,48.0,32816.0,1.0,5.0,2.0,8.0
barrier_w32_n20_b4,0,"void cuntt::detail::hierarchical_dataflow_kernel<unsigned int,",400,256,272.704,58.90985107421875,33.073089599609375,,,,,,,,44224585.0,,1027578894.0,,,,,56.67,15.68,8.57,34.89,7.19,38.0,16400.0,1.0,6.0,5.0,8.0
streaming_specialized_w32_n20_b4,0,"void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int,",320,256,344.384,63.14080810546875,33.5804443359375,,,,,,,,50458430.0,,1047858433.0,,,,,46.61,5.02,10.12,32.64,5.03,40.0,16416.0,0.8,6.0,5.0,8.0
