label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
v06,0,"void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int,",320,256,1259.04,268.4976501464844,163.08517456054688,29851046.0,8388611.0,0.0,16384.0,35.69,61.67,47.36,,,183015495.0,,4142791820.0,,,,,47.75,4.11,7.35,58.63,3.47,40.0,16416.0,0.8,6.0,5.0,8.0
warp128_vector_radix4_dual,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1431.424,270.1712951660156,139.17538452148438,53219997.0,8394183.0,186636.0,16384.0,32.83,62.29,71.45,,,230135611.0,,3410369906.0,,,,,24.79,9.42,18.95,28.33,1.46,106.0,41184.0,1.0,2.0,2.0,8.0
warp128_vector_radix4_reuse3_dual,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1487.68,276.6268615722656,169.23294067382812,51875270.0,8411237.0,138969.0,16384.0,35.55,62.42,70.38,,,240413768.0,,3508658589.0,,,,,24.7,7.89,20.21,28.08,1.41,103.0,41184.0,1.0,2.0,2.0,8.0
warp128_vector_radix4_reuse4_dual,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1482.304,280.6633605957031,184.54678344726562,49897680.0,8395167.0,117026.0,16384.0,36.45,62.37,69.31,,,240796815.0,,3489020970.0,,,,,24.61,6.75,20.45,29.55,1.78,105.0,41184.0,1.0,2.0,2.0,8.0
warp128_vector_radix4_reuse5_dual,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1393.0240000000001,275.6827087402344,158.03466796875,46689037.0,8309433.0,111072.0,16384.0,35.72,61.67,67.5,,,234245293.0,,3293350783.0,,,,,24.68,7.66,20.33,23.4,2.26,103.0,41184.0,1.0,2.0,2.0,8.0
warp128_vector_radix4_reuse6_dual,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1345.728,276.79931640625,140.64553833007812,39449055.0,8337912.0,108838.0,16384.0,36.49,61.99,63.71,,,234662889.0,,3261228587.0,,,,,24.67,7.54,20.81,21.05,3.1,106.0,41184.0,1.0,2.0,2.0,8.0
