"File Path","/home/wt/git/Hermes/cuNTT-v05/src/hybrid_dataflow.cuh"
"Function Name","void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int, (unsigned int)4>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"","","0x771c2d25cd50","     LEA R6, P0, R2, c[0x0][0x178], 0x2 ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25cd60","     LEA.HI.X R7, R2, c[0x0][0x17c], R3, 0x2, P0 ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3171","while (readiness.load(cuda::memory_order_acquire) < kGroupsPerTransform) {","-","-","98","62","601421","601421","425896","14","10","0","Global","Load","32","4096","0","0","0","0","4096","4096","0","0","0","0","0","0","54","0","0","2","1","1","1","2","0","1","0","7","0","0","0","0","0","34","0","0","2","1","1","0","0","0","1","0","5","98"
"","","0x771c2d25cd70","     LD.E.STRONG.GPU R2, [R6] ","1","1","4096","4096","4096","1","1","0","Global","Load","32","4096","0","0","0","0","4096","4096","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1"
"","","0x771c2d25cd80","     ISETP.GT.U32.AND P0, PT, R2, 0xff, PT ","36","21","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","36"
"","","0x771c2d25cd90","     CCTL.IVALL ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25cda0","@P0  BRA 0x771c2d25ceb0 ","1","0","4096","4096","3957","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25ce00","     ISETP.GE.U32.AND P0, PT, R2, 0x100, PT ","34","24","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","1","0","0","34"
"","","0x771c2d25ce10","     CCTL.IVALL ","0","0","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ce20","@P0  BRA 0x771c2d25ceb0 ","4","2","58601","58601","139","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4"
"","","0x771c2d25ce30","@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ","0","0","58462","58462","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ce40","     VOTE.ANY R2, PT, PT ","0","0","58462","58462","58462","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ce50","     YIELD ","0","0","58462","58462","58462","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ce60","@!PT LDC RZ, c[0x0][RZ] ","1","1","58462","58462","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"","","0x771c2d25ce70","     VOTE.ANY R3, PT, PT ","1","0","58462","58462","58462","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"","","0x771c2d25ce80","     LOP3.LUT P0, RZ, R2, R3, RZ, 0xc, !PT ","16","9","58462","58462","58462","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","16"
"","","0x771c2d25ce90","@!P0 BRA.U 0x771c2d25cdb0 ","4","4","58462","58462","58462","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","3","4"
"","","0x771c2d25cea0","     BRA 0x771c2d25ce30 ","0","0","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3173","__nanosleep(64);","-","-","1","1","117202","117202","117202","2","2","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"","","0x771c2d25cdb0","     NOP ","1","1","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1"
"","","0x771c2d25cdc0","     NANOSLEEP.WARP 0x40 ","0","0","58601","58601","58601","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3176","cuda::atomic_ref<unsigned int, cuda::thread_scope_block> block_readiness(consumer_ready);","-","-","0","0","8192","8192","8192","2","2","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ceb0","     IMAD.MOV.U32 R2, RZ, RZ, c[0x0][0x18] ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25cec0","     IMAD.MOV.U32 R3, RZ, RZ, c[0x0][0x1c] ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3177","block_readiness.store(1U, cuda::memory_order_release);","-","-","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25ced0","     IMAD.MOV.U32 R15, RZ, RZ, 0x1 ","0","0","4096","4096","4096","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3179","if ((threadIdx.x & 31U) == 0) {","-","-","5","3","32907","1048576","1015808","31","30","32629","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5"
"","","0x771c2d25cf70","@P0  BRA 0x771c2d25d0e0 ","5","3","32907","1048576","1015808","31","30","32629","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5"
"3180","cuda::atomic_ref<unsigned int, cuda::thread_scope_block> block_readiness(consumer_ready);","-","-","3","1","65536","65536","65536","2","2","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3"
"","","0x771c2d25cf80","     IMAD.MOV.U32 R6, RZ, RZ, c[0x0][0x18] ","2","1","32768","32768","32768","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2"
"","","0x771c2d25cf90","     IMAD.MOV.U32 R7, RZ, RZ, c[0x0][0x1c] ","1","0","32768","32768","32768","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"3181","while (block_readiness.load(cuda::memory_order_acquire) == 0U) {","-","-","496","282","5330154","6313194","4770263","30","26","0","Shared","Load","32","0","0","32768","32768","0","0","0","0","0","3","0","0","1","37","2","0","17","12","5","13","32","0","2","0","77","0","0","0","0","1","15","2","0","12","7","3","0","0","0","1","0","44","496"
"","","0x771c2d25cfa0","     LD.E.STRONG.CTA R2, [R6] ","9","3","32768","32768","32768","1","1","0","Shared","Load","32","0","0","32768","32768","0","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","6","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","9"
"","","0x771c2d25cfb0","     ISETP.NE.AND P0, PT, R2, RZ, PT ","30","11","32768","32768","32768","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","26","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","1","30"
"","","0x771c2d25cfc0","     NOP ","0","0","32768","32768","32768","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25cfd0","@P0  BRA 0x771c2d25d0e0 ","9","4","32768","32768","4096","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25d030","     ISETP.NE.AND P0, PT, R2, RZ, PT ","150","100","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","8","0","1","8","0","2","0","0","0","0","0","0","0","6","0","0","0","5","0","0","0","0","1","0","0","150"
"","","0x771c2d25d040","     NOP ","7","6","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","7"
"","","0x771c2d25d050","@P0  BRA 0x771c2d25d0e0 ","36","20","533425","533425","28672","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","6","0","0","0","0","19","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","12","36"
"","","0x771c2d25d060","@!PT SHFL.IDX PT, RZ, RZ, RZ, RZ ","21","15","504753","504753","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","3","0","0","0","13","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","11","21"
"","","0x771c2d25d070","     VOTE.ANY R2, PT, PT ","2","0","504753","504753","504753","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x771c2d25d080","     YIELD ","2","0","504753","504753","504753","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x771c2d25d090","@!PT LDC RZ, c[0x0][RZ] ","7","2","504753","504753","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7"
"","","0x771c2d25d0a0","     VOTE.ANY R3, PT, PT ","2","0","504753","504753","504753","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x771c2d25d0b0","     LOP3.LUT P0, RZ, R2, R3, RZ, 0xc, !PT ","183","102","504753","504753","504753","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","3","0","6","5","0","0","0","3","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","183"
"","","0x771c2d25d0c0","@!P0 BRA.U 0x771c2d25cfe0 ","25","14","504753","504753","504753","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","13","25"
"","","0x771c2d25d0d0","     BRA 0x771c2d25d060 ","8","1","0","0","0","0","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8"
"","","0x771c2d25d0e0","     BSYNC B1 ","5","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5"
"3183","__nanosleep(64);","-","-","13","10","1066850","1066850","1066850","2","2","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","13"
"","","0x771c2d25cfe0","     NOP ","12","10","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","1","12"
"","","0x771c2d25cff0","     NANOSLEEP.WARP 0x40 ","1","0","533425","533425","533425","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"3187","__syncwarp();","-","-","35","18","176823","2892480","2892480","49","49","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","35"
"","","0x771c2d25d0f0","     BRA.CONV 0x771c2d25d120 ","22","13","61579","1048576","1048576","17","17","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","22"
"","","0x771c2d25d100","     MOV R2, 0x1c20 ","6","4","57622","921952","921952","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","6"
"","","0x771c2d25d110","     CALL.REL.NOINC 0x771c2d25e410 ","7","1","57622","921952","921952","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7"
"3188","if (threadIdx.x == 0 && !trace_started) {","-","-","12","2","98304","3145728","3145589","96","95","139","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","12"
"","","0x771c2d25d120","     LOP3.LUT P0, RZ, R9, 0xff, RZ, 0xc0, !PT ","5","1","32768","1048576","1048576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5"
"","","0x771c2d25d130","     BMOV.32.CLEAR RZ, B1 ","0","0","32768","1048576","1048576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25d170","@P0  BRA 0x771c2d25d1e0 ","7","1","32768","1048576","1048437","32","31","139","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7"
"3189","atomicMin(trace + 2, streaming_globaltimer());","-","-","13","7","66509","2097986","2097986","69","69","0","Global","-","64","139","0","0","0","0","139","139","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","13"
"","","0x771c2d25d180","     CS2R R2, SR_GLOBALTIMERLO ","2","0","139","139","139","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","0x771c2d25d190","     IMAD.MOV.U32 R6, RZ, RZ, c[0x0][0x198] ","0","0","139","139","139","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25d1a0","     IADD3 R6, P0, R6, 0x10, RZ ","0","0","139","139","139","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25d1b0","     IMAD.X R7, RZ, RZ, c[0x0][0x19c], P0 ","0","0","139","139","139","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25d1c0","     ATOMG.E.MIN.64.STRONG.GPU PT, RZ, [R6], R2 ","0","0","139","139","139","1","1","0","Global","-","64","139","0","0","0","0","139","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25d1d0","     IMAD.MOV.U32 R9, RZ, RZ, 0x1 ","0","0","139","139","139","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","0x771c2d25d1e0","     BSYNC B1 ","5","3","32907","1048576","1048576","31","31","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5"
"","","0x771c2d25d1f0","     ISETP.GT.U32.AND P0, PT, R4, 0xfff, PT ","6","4","32768","1048576","1048576","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"3192","for (std::uint32_t linear = threadIdx.x;","-","-","133","29","1081344","34603008","32505856","96","62","0","-","-","-","0","0","0","0","0","0","0","0","0","5","0","0","0","0","29","0","0","0","0","39","21","0","0","0","39","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","21","133"
"","","0x771c2d25d200","@P0  BRA 0x771c2d25d370 ","9","3","32768","1048576","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25d310","     ISETP.GE.U32.AND P0, PT, R14, 0x1000, PT ","113","26","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","5","0","0","0","0","29","0","0","0","0","38","9","0","0","0","32","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","18","113"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25d360","@!P0 BRA 0x771c2d25d260 ","11","0","524288","16777216","15728640","32","30","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"3193","linear < RowsPerBlock * kLocalN; linear += blockDim.x) {","-","-","16","0","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"","","0x771c2d25d300","     IADD3 R14, R14, c[0x0][0x0], RZ ","16","0","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"3194","const std::uint32_t row = linear >> kLocalLog;","-","-","26","3","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","5","0","0","0","0","2","8","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","26"
"","","0x771c2d25d270","     SHF.R.U32.HI R16, RZ, 0xa, R14 ","26","3","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","5","0","0","0","0","2","8","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","26"
"3195","const std::uint32_t second_index = linear & (kLocalN - 1U);","-","-","77","29","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","12","0","0","2","23","10","0","0","0","0","1","0","0","0","0","0","0","4","0","0","2","10","0","0","0","0","0","1","77"
"","","0x771c2d25d260","     LOP3.LUT R15, R14, 0x3ff, RZ, 0xc0, !PT ","77","29","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","12","0","0","2","23","10","0","0","0","0","1","0","0","0","0","0","0","4","0","0","2","10","0","0","0","0","0","1","77"
"3196","const std::uint32_t first_index = row_base + row;","-","-","61","17","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","17","0","0","0","0","14","3","0","0","0","23","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","14","61"
"","","0x771c2d25d290","     IMAD.IADD R7, R13, 0x1, R16 ","61","17","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","17","0","0","0","0","14","3","0","0","0","23","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","14","61"
"3197","const std::uint32_t reversed = __brev(second_index) >> (32 - kLocalLog);","-","-","99","32","1048576","33554432","33554432","64","64","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","7","0","0","0","0","13","19","51","0","0","7","0","0","0","0","0","0","5","0","0","0","0","0","0","25","0","0","2","99"
"","","0x771c2d25d2f0","     BREV R15, R15 ","9","0","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x771c2d25d320","     SHF.R.U32.HI R3, RZ, 0x16, R15 ","90","32","524288","16777216","16777216","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","7","0","0","0","0","13","10","51","0","0","7","0","0","0","0","0","0","5","0","0","0","0","0","0","25","0","0","2","90"
