"File Path","/home/wt/git/Hermes/cuNTT-v05/src/hybrid_dataflow.cuh"
"Function Name","void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int, (unsigned int)2, (bool)1, (bool)1, (unsigned int)4, (unsigned int)7, (unsigned int)6, (bool)1>(const T1 *, T1 *, T1 *, unsigned int *, unsigned long, const T1 *, const T1 *, unsigned long long *, unsigned int, unsigned int, unsigned int, cuntt::<unnamed>::NttStageOperatorT<T1>)"
"Line No","Source","Address","Source","Warp Stall Sampling (All Cycles)","Warp Stall Sampling (Not-issued Cycles)","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","stall_barrier","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)","smsp__pcsamp_sample_count"
"","","0x71b3e325cf10","     IMAD R33, R33, c[0x0][0x1c0], RZ ","16","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","0","4","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16"
"","","0x71b3e325cf20","     IMAD R33, R35, R58, -R33 ","10","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","10"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d0d0","     IMAD R32, R33, c[0x0][0x1c0], RZ ","10","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10"
"","","0x71b3e325d0e0","     IMAD R32, R35, R73, -R32 ","10","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","10"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d290","     IMAD R32, R33, c[0x0][0x1c0], RZ ","7","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7"
"","","0x71b3e325d2a0","     IMAD R32, R35, R75, -R32 ","12","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d430","     IMAD R32, R33, c[0x0][0x1c0], RZ ","11","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","2","2","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","11"
"","","0x71b3e325d440","     IMAD R32, R35, R57, -R32 ","13","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","13"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d670","     IMAD R32, R33, c[0x0][0x1c0], RZ ","11","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","5","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11"
"","","0x71b3e325d680","     IMAD R32, R35, R73, -R32 ","20","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","4","1","0","0","0","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","20"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d850","     IMAD R32, R33, c[0x0][0x1c0], RZ ","19","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","1","5","0","0","0","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19"
"","","0x71b3e325d860","     IMAD R32, R35, R73, -R32 ","15","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","2","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","15"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325d9f0","     IMAD R32, R33, c[0x0][0x1c0], RZ ","10","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","1","0","0","0","0","1","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10"
"","","0x71b3e325da00","     IMAD R32, R35, R73, -R32 ","19","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","6","5","0","0","0","6","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","19"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325dbb0","     IMAD R32, R33, c[0x0][0x1c0], RZ ","11","6","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","2","0","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","11"
"","","0x71b3e325dbc0","     IMAD R32, R35, R71, -R32 ","19","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","3","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325de40","     IMAD R33, R33, c[0x0][0x1c0], RZ ","17","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","4","0","0","0","10","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","17"
"","","0x71b3e325de50","     IMAD R33, R35, R56, -R33 ","10","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","10"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325e000","     IMAD R33, R33, c[0x0][0x1c0], RZ ","11","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","1","1","1","0","0","0","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","11"
"","","0x71b3e325e010","     IMAD R33, R35, R56, -R33 ","19","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","2","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","19"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325e1c0","     IMAD R33, R33, c[0x0][0x1c0], RZ ","13","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","13"
"","","0x71b3e325e1d0","     IMAD R33, R35, R56, -R33 ","15","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","3","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","15"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325e370","     IMAD R32, R33, c[0x0][0x1c0], RZ ","12","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","5","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12"
"","","0x71b3e325e380","     IMAD R32, R35, R73, -R32 ","12","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325e580","     IMAD R32, R33, c[0x0][0x1c0], RZ ","15","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","3","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","15"
"","","0x71b3e325e590","     IMAD R32, R35, R85, -R32 ","12","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","2","0","0","0","5","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325e740","     IMAD R32, R33, c[0x0][0x1c0], RZ ","19","6","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","3","0","0","0","0","1","3","0","0","0","9","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","3","19"
"","","0x71b3e325e750","     IMAD R32, R35, R75, -R32 ","8","0","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325e900","     IMAD R32, R33, c[0x0][0x1c0], RZ ","51","43","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","40","1","4","0","0","0","1","0","0","0","0","0","0","3","0","0","0","40","0","0","0","0","0","0","51"
"","","0x71b3e325e910","     IMAD R32, R35, R85, -R32 ","15","8","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","7","15"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325eaa0","     IMAD R33, R33, c[0x0][0x1c0], RZ ","8","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8"
"","","0x71b3e325eab0","     IMAD R33, R35, R88, -R33 ","11","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","11"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325ec90","     IMAD R35, R35, c[0x0][0x1c0], RZ ","6","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6"
"","","0x71b3e325eca0","     IMAD R35, R61, R60, -R35 ","23","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","1","3","0","0","0","13","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","1","23"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325ee60","     IMAD R61, R61, c[0x0][0x1c0], RZ ","9","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","0","0","0","0","5","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2","9"
"","","0x71b3e325ee70","     IMAD R61, R66, R33, -R61 ","19","9","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","10","1","0","0","0","0","0","3","0","0","0","5","0","0","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","19"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f030","     IMAD R61, R61, c[0x0][0x1c0], RZ ","14","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","3","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","14"
"","","0x71b3e325f040","     IMAD R61, R67, R66, -R61 ","23","8","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","1","2","0","0","0","13","0","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","2","23"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f1e0","     IMAD R67, R67, c[0x0][0x1c0], RZ ","9","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","9"
"","","0x71b3e325f1f0","     IMAD R67, R72, R35, -R67 ","22","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","4","0","0","0","13","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","22"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f3e0","     IMAD R61, R61, c[0x0][0x1c0], RZ ","7","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f400","     IMAD R61, R67, R74, -R61 ","6","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","6"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f490","     IMAD R33, R33, c[0x0][0x1c0], RZ ","2","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f4c0","     IMAD R33, R74, R67, -R33 ","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f560","     IMAD R33, R33, c[0x0][0x1c0], RZ ","12","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","6","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","12"
"","","0x71b3e325f570","     IMAD R84, R73, R84, -R33 ","18","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","6","0","0","0","11","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","18"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f6a0","     IMAD R33, R33, c[0x0][0x1c0], RZ ","14","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","14"
"","","0x71b3e325f6b0","     IMAD R33, R74, R73, -R33 ","29","13","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","11","2","0","0","0","0","4","1","0","0","0","11","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0","3","29"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325f860","     IMAD R32, R33, c[0x0][0x1c0], RZ ","11","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","3","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","11"
"","","0x71b3e325f870","     IMAD R32, R35, R55, -R32 ","9","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","1","1","0","0","0","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","9"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325fa20","     IMAD R32, R33, c[0x0][0x1c0], RZ ","18","6","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","2","3","0","0","0","8","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","4","18"
"","","0x71b3e325fa30","     IMAD R32, R35, R73, -R32 ","18","6","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","18"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325fbc0","     IMAD R32, R33, c[0x0][0x1c0], RZ ","12","1","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","1","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12"
"","","0x71b3e325fbd0","     IMAD R32, R35, R45, -R32 ","16","4","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","1","1","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","16"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325fd80","     IMAD R33, R33, c[0x0][0x1c0], RZ ","17","5","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","5","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","4","17"
"","","0x71b3e325fd90","     IMAD R33, R35, R72, -R33 ","24","7","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","4","0","0","0","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","24"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e325ffe0","     IMAD R33, R33, c[0x0][0x1c0], RZ ","14","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","2","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","14"
"","","0x71b3e325fff0","     IMAD R33, R35, R58, -R33 ","12","2","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","12"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3260180","     IMAD R33, R33, c[0x0][0x1c0], RZ ","17","6","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","1","3","1","0","0","0","8","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","4","17"
"","","0x71b3e3260190","     IMAD R33, R35, R58, -R33 ","15","7","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","1","0","0","0","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","6","15"
"","","...","...","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"","","0x71b3e3260340","     IMAD R33, R33, c[0x0][0x1c0], RZ ","22","3","65536","1048576","1048576","16","16","0","-","-","-","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","0","0","3","7","0","0","0","7","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","22"
