label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,memory_thread_instructions,control_thread_instructions,misc_thread_instructions,conversion_thread_instructions,global_warp_instructions,shared_warp_instructions,adu_warp_instructions,alu_warp_instructions,cbu_warp_instructions,lsu_warp_instructions,xu_warp_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,short_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
aggregate_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1226.208,264.5406494140625,,29143390.0,8388611.0,,,,,,6695234.0,4385696.0,176797829.0,,,,,,,11367870.0,12582912.0,,,4444527.0,22795851.0,,,,,,24.26,21.69,,28.97,1.55,1.58,64.0,20592.0,1.0,8.0,4.0,16.0
aggregate_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,2779.168,497.0600891113281,,58798042.0,16777221.0,,,,,,13018908.0,8723172.0,359882985.0,,,,,,,25022849.0,25165824.0,,,11794001.0,46839259.0,,,,,,24.78,31.48,,26.5,1.19,0.98,64.0,20592.0,1.0,8.0,4.0,16.0
online_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1209.44,271.503662109375,,31929018.0,8393218.0,,,,,,8311476.0,4351307.0,194908356.0,,,,,,,11914513.0,12582912.0,,,5555687.0,23116047.0,,,,,,24.04,16.07,,34.65,1.79,1.74,64.0,20592.0,1.0,8.0,4.0,16.0
online_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,3000.768,540.6861572265625,,63974001.0,16786429.0,,,,,,16182319.0,8636821.0,401645735.0,,,,,,,27746276.0,25165824.0,,,15332157.0,48029637.0,,,,,,24.47,27.14,,27.45,1.34,1.0,64.0,20592.0,1.0,8.0,4.0,16.0
