label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,memory_thread_instructions,control_thread_instructions,misc_thread_instructions,conversion_thread_instructions,global_warp_instructions,shared_warp_instructions,adu_warp_instructions,alu_warp_instructions,cbu_warp_instructions,lsu_warp_instructions,xu_warp_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,short_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
aggregate_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1180.864,260.6378173828125,,29169820.0,8388611.0,,,,,,,,176259975.0,,,,,,,11381766.0,12582912.0,,,4538765.0,22869000.0,,,,,,24.03,20.86,,31.0,1.8,1.59,53.0,16496.0,0.8,9.0,5.0,16.0
aggregate_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,2770.1440000000002,497.9286804199219,,58661624.0,16777221.0,,,,,,,,359414277.0,,,,,,,24969467.0,25165824.0,,,11766698.0,46893097.0,,,,,,24.78,31.38,,26.69,1.33,0.93,53.0,16496.0,0.8,9.0,5.0,16.0
online_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1246.432,349.3979187011719,,33739814.0,8393210.0,,,,,,,,183308264.0,,,,,,,11832461.0,12582912.0,,,5709393.0,22917693.0,,,,,,24.15,11.73,,45.31,2.12,1.76,53.0,16496.0,0.8,9.0,5.0,16.0
online_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,2835.52,513.7197265625,,67973263.0,16786436.0,,,,,,,,383330204.0,,,,,,,24567800.0,25165824.0,,,18542418.0,48009025.0,,,,,,24.42,28.85,,27.5,1.45,1.04,53.0,16496.0,0.8,9.0,5.0,16.0
