trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,cufft,auto,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,linear,scalar,0,named-barrier,0,0,0,8,8,0,0,0,0,0,0,16,65536,64,1,65536,1000,100,10.974528,0.343040,10.146848,186567.153697,97.814920,12226864984.673401,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,cufft,auto,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,linear,scalar,0,named-barrier,0,0,0,8,8,0,0,0,0,0,0,16,65536,64,1,65536,1000,100,10.939680,0.342856,10.109120,186667.456630,97.867508,12233438437.719091,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,cufft,auto,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,linear,scalar,0,named-barrier,0,0,0,8,8,0,0,0,0,0,0,16,65536,64,1,65536,1000,100,10.972448,0.342825,10.122816,186684.186977,97.876279,12234534877.724882,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,cufft,auto,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,linear,scalar,0,named-barrier,0,0,0,8,8,0,0,0,0,0,0,16,65536,64,1,65536,1000,100,10.949024,0.342610,10.114080,186801.367179,97.937715,12242214399.439949,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,cufft,auto,four-mul,table,direct-strided,1,16,,,,,,0,,,shared,linear,scalar,0,named-barrier,0,0,0,8,8,0,0,0,0,0,0,16,65536,64,1,65536,1000,100,10.972416,0.342866,10.116128,186661.891331,97.864590,12233073710.263248,0.000000,-1
