trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.763424,0.070943,2.598144,230946874.856789,236.489600,59122399963.337906,0.000000,-1
2,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.761792,0.070943,2.597024,230946874.856789,236.489600,59122399963.337906,0.000000,-1
3,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.762976,0.070943,2.597216,230946874.856789,236.489600,59122399963.337906,0.000000,-1
4,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.763648,0.071014,2.603808,230713780.974047,236.250912,59062727929.355957,0.000000,-1
5,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",temporal-tile,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,16384,1,256,20,100,2.761664,0.070953,2.608256,230913553.826178,236.455479,59113869779.501625,0.000000,-1
1,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.777440,0.364032,2.611776,45007035.995915,46.087205,11521801214.954277,0.000000,-1
2,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.763296,0.363991,2.661216,45012095.527962,46.092386,11523096455.158152,0.000000,-1
3,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.761856,0.363930,2.599008,45019696.175991,46.100169,11525042221.053665,0.000000,-1
4,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.762496,0.363837,2.597216,45031101.962115,46.111848,11527962102.301390,0.000000,-1
5,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,1,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.777728,0.364052,2.609728,45004501.130115,46.084609,11521152289.309368,0.000000,-1
1,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,2,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.762752,0.226980,2.595904,72182618.305765,73.915001,18478750286.275795,0.000000,-1
2,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,2,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.762016,0.226908,2.599520,72205423.720915,73.938354,18484588472.554314,0.000000,-1
3,"Tesla V100-SXM2-16GB",7.0,structured-2x2,fp32,forward,none,out-of-place,0,"","","",0.000000,"",stage-pipeline,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,1,8,,,,,,0,,,shared,linear,scalar,2,named-barrier,0,0,0,8,8,0,0,0,0,0,8,8,256,16384,1,256,20,100,2.766400,0.226918,2.602080,72202166.276908,73.935018,18483754566.888508,0.000000,-1
