trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,12,4096,1024,1,4096,20,100,5.474976,0.302264,5.100192,3387763.255464,83.257670,13876278294.381121,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,20,100,5.471584,0.282860,5.097216,3620171.798057,88.969342,14828223684.841204,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,20,100,5.500096,0.282808,5.095104,3620826.822311,88.985440,14830906664.187569,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,20,100,5.485280,0.282870,5.100160,3620040.592806,88.966118,14827686268.134108,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,128,0,0,12,4096,1024,1,4096,20,100,5.511712,0.318505,5.094624,3215020.582745,79.012346,13168724306.922274,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,128,0,0,12,4096,1024,1,4096,20,100,5.474208,0.318362,5.101696,3216468.214995,79.047923,13174653808.621119,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,128,0,0,12,4096,1024,1,4096,20,100,5.453760,0.318618,5.096992,3213884.157114,78.984417,13164069507.539404,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,128,0,0,12,4096,1024,1,4096,20,100,5.456704,0.302141,5.096768,3389141.326297,83.291537,13881922872.511292,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,128,0,0,12,4096,1024,1,4096,20,100,5.460704,0.301967,5.103904,3391095.067350,83.339552,13889925395.866285,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,128,0,0,12,4096,1024,1,4096,20,100,5.497216,0.301803,5.096224,3392936.138353,83.384799,13897466422.694138,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,20,100,5.491680,0.284795,5.100736,3595570.044823,88.364729,14727454903.593098,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,20,100,5.506336,0.284846,5.095456,3594924.126017,88.348855,14724809220.164204,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,20,100,5.501120,0.284815,5.099328,3595311.574208,88.358377,14726396207.956247,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,256,0,0,12,4096,1024,1,4096,20,100,5.505088,0.331530,5.095456,3088707.932934,75.908086,12651347693.297235,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,256,0,0,12,4096,1024,1,4096,20,100,5.480960,0.331295,5.104544,3090903.513959,75.962045,12660340793.177938,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,256,0,0,12,4096,1024,1,4096,20,100,5.515200,0.331510,5.101760,3088898.692971,75.912774,12652129046.407461,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,256,0,0,12,4096,1024,1,4096,20,100,5.481728,0.306176,5.106592,3344481.531138,82.193978,13698996351.540781,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,256,0,0,12,4096,1024,1,4096,20,100,5.496352,0.306043,5.099072,3345936.362260,82.229732,13704955339.816021,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,256,0,0,12,4096,1024,1,4096,20,100,5.490592,0.305910,5.119680,3347392.459620,82.265517,13710919514.601795,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,256,0,0,12,4096,1024,1,4096,20,100,5.459200,0.283771,5.105024,3608544.919637,88.683600,14780599990.834476,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,256,0,0,12,4096,1024,1,4096,20,100,5.465600,0.283873,5.112544,3607243.598511,88.651619,14775269779.501671,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,256,0,0,12,4096,1024,1,4096,20,100,5.457728,0.283771,5.106016,3608544.919637,88.683600,14780599990.834476,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,14,16384,256,1,16384,20,100,5.558464,0.386519,5.112256,662321.827479,75.960366,10851480821.421640,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,14,16384,256,1,16384,20,100,5.671104,0.377037,5.110656,678978.851663,77.870727,11124389505.652048,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,14,16384,256,1,16384,20,100,5.563616,0.370299,5.098496,691333.421058,79.287647,11326806770.622437,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,14,16384,256,1,16384,20,100,5.519296,0.367032,5.109376,697486.260837,79.993304,11427614897.553429,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,14,16384,256,1,16384,20,100,5.519840,0.359537,5.111872,712027.613288,81.661023,11665860416.104811,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,14,16384,256,1,16384,20,100,5.539520,0.358932,5.104992,713226.034094,81.798467,11685495342.600859,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,20,100,5.525184,0.355850,5.110304,719403.738901,82.506976,11786710858.157042,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,20,100,5.521760,0.355574,5.107584,719963.110787,82.571129,11795875607.139542,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,20,100,5.521120,0.355543,5.107488,720025.390686,82.578272,11796896000.997818,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,14,16384,256,1,16384,20,100,5.528832,0.372654,5.105120,686964.167228,78.786546,11255220915.869202,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,14,16384,256,1,16384,20,100,5.524480,0.372736,5.106464,686813.173961,78.769229,11252747042.169611,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,14,16384,256,1,16384,20,100,5.527072,0.372460,5.106144,687322.994338,78.827700,11261099939.230904,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,32,0,0,14,16384,256,1,16384,20,100,5.530464,0.355604,5.106880,719900.962328,82.564002,11794857366.782360,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,32,0,0,14,16384,256,1,16384,20,100,5.529824,0.355666,5.105856,719776.576968,82.549736,11792819437.042280,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,32,0,0,14,16384,256,1,16384,20,100,5.535808,0.355676,5.134272,719755.890459,82.547364,11792480509.283371,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,32,0,0,14,16384,256,1,16384,20,100,5.532544,0.348150,5.175456,735315.772763,84.331895,12047413620.953388,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,32,0,0,14,16384,256,1,16384,20,100,5.551872,0.348293,5.158496,735013.071353,84.297179,12042454161.046612,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,32,0,0,14,16384,256,1,16384,20,100,5.585184,0.348201,5.162432,735207.649984,84.319495,12045642137.333214,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,64,0,0,14,16384,256,1,16384,20,100,5.592160,0.406589,5.142144,629627.797128,72.210753,10315821828.147245,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,64,0,0,14,16384,256,1,16384,20,100,5.550848,0.406692,5.176512,629469.217255,72.192566,10313223655.510784,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,64,0,0,14,16384,256,1,16384,20,100,5.526944,0.406630,5.158944,629564.346364,72.203476,10314782250.820932,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,14,16384,256,1,16384,20,100,5.526816,0.367186,5.182752,697194.431882,79.959835,11422833571.955397,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,14,16384,256,1,16384,20,100,5.525600,0.367124,5.169536,697311.190761,79.973226,11424746549.426142,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,14,16384,256,1,16384,20,100,5.545056,0.367258,5.164192,697058.366302,79.944230,11420604273.489485,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,20,100,5.539232,0.347167,5.161632,737397.876656,84.570688,12081526811.126329,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,20,100,5.534816,0.347249,5.175584,737223.901925,84.550735,12078676409.138523,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,20,100,5.558720,0.347156,5.134720,737419.589705,84.573178,12081882557.724384,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,12,4096,1024,1,4096,20,100,2.798880,0.170332,2.655712,6011782.968783,147.745578,24624263040.135605,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,12,4096,1024,1,4096,20,100,2.830880,0.170701,2.664608,5998800.120501,147.426512,24571085293.570786,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,12,4096,1024,1,4096,20,100,2.776576,0.170650,2.658848,6000599.954192,147.470744,24578457412.369659,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,12,4096,1024,1,4096,20,100,2.776352,0.162580,2.666272,6298419.282329,154.789952,25798325380.417614,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,12,4096,1024,1,4096,20,100,2.788320,0.162621,2.622208,6296832.751110,154.750962,25791826948.547009,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,12,4096,1024,1,4096,20,100,2.773312,0.162591,2.680896,6298022.718879,154.780206,25796701056.526649,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,12,4096,1024,1,4096,20,100,2.798272,0.190003,3.863104,5389382.876925,132.449474,22074912263.884766,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,12,4096,1024,1,4096,20,100,2.775264,0.189972,2.640288,5390254.557024,132.470896,22078482665.568317,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,12,4096,1024,1,4096,20,100,2.776800,0.189962,2.624512,5390545.038770,132.478035,22079672478.803276,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,12,4096,1024,1,4096,20,100,2.784160,0.124846,2.676224,8202099.839006,201.574806,33595800940.569832,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,12,4096,1024,1,4096,20,100,2.769280,0.124836,3.312288,8202772.447905,201.591336,33598555946.617352,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,12,4096,1024,1,4096,20,100,2.774272,0.124846,2.643392,8202099.839006,201.574806,33595800940.569832,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,32,0,0,12,4096,1024,1,4096,20,100,2.777248,0.116797,2.713152,8767315.466475,215.465545,35910924150.681343,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,32,0,0,12,4096,1024,1,4096,20,100,2.797632,0.116705,2.639808,8774238.569941,215.635687,35939281182.480141,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,32,0,0,12,4096,1024,1,4096,20,100,2.834528,0.116797,2.659488,8767315.466475,215.465545,35910924150.681343,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,32,0,0,12,4096,1024,1,4096,20,100,2.781248,0.132936,2.666400,7702973.753419,189.308283,31551380494.004704,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,32,0,0,12,4096,1024,1,4096,20,100,2.801792,0.132936,2.664192,7702973.753419,189.308283,31551380494.004704,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,32,0,0,12,4096,1024,1,4096,20,100,2.829408,0.132915,2.658496,7704160.315918,189.337444,31556240653.999397,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,64,0,0,12,4096,1024,1,4096,20,100,2.794752,0.117074,3.201440,8746610.994760,214.956712,35826118634.535187,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,64,0,0,12,4096,1024,1,4096,20,100,2.796672,0.117053,2.680352,8748140.892733,214.994311,35832385096.636185,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,64,0,0,12,4096,1024,1,4096,20,100,2.780576,0.117043,2.653888,8748906.599364,215.013129,35835521430.993874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,12,4096,1024,1,4096,20,100,2.775200,0.110541,2.779328,9263547.955907,227.660955,37943492427.397095,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,12,4096,1024,1,4096,20,100,2.806912,0.110674,2.667904,9252405.059429,227.387107,37897851123.421921,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,64,0,0,12,4096,1024,1,4096,20,100,2.816448,0.110674,2.685984,9252405.059429,227.387107,37897851123.421921,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,20,100,2.835520,0.106598,2.696768,9606147.972569,236.080693,39346782095.644386,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,20,100,2.797568,0.106660,2.655424,9600614.032678,235.944690,39324115077.850647,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,20,100,2.808800,0.106639,2.706176,9602458.641622,235.990024,39331670596.083031,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,128,0,0,12,4096,1024,1,4096,20,100,2.880096,0.118129,2.732128,8668515.771029,213.037444,35506240598.134163,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,128,0,0,12,4096,1024,1,4096,20,100,2.785120,0.118067,2.655584,8673027.069907,213.148313,35524718878.340874,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,128,0,0,12,4096,1024,1,4096,20,100,2.826880,0.118098,2.685376,8670771.107186,213.092871,35515478455.033470,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,128,0,0,12,4096,1024,1,4096,20,100,2.873088,0.120361,2.675808,8507742.356561,209.086276,34847712692.474091,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,128,0,0,12,4096,1024,1,4096,20,100,2.780640,0.120525,2.958208,8496177.153072,208.802050,34800341618.981140,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,128,0,0,12,4096,1024,1,4096,20,100,2.778816,0.120166,2.672512,8521539.121224,209.425345,34904224240.535416,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,20,100,2.770816,0.113930,2.635648,8987955.529423,220.887995,36814665848.517921,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,20,100,2.773184,0.113859,2.640544,8993614.672896,221.027074,36837845700.180679,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,20,100,2.765760,0.113869,2.655712,8992805.535381,221.007189,36834531472.920219,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,256,0,0,12,4096,1024,1,4096,20,100,2.769856,0.132700,2.644640,7716644.794364,189.644262,31607377077.713562,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,256,0,0,12,4096,1024,1,4096,20,100,2.785568,0.132669,2.643584,7718431.966592,189.688184,31614697335.161419,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,256,0,0,12,4096,1024,1,4096,20,100,2.771040,0.132721,2.629120,7715453.517182,189.614986,31602497606.378635,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,256,0,0,12,4096,1024,1,4096,20,100,2.780128,0.121344,2.906976,8438818.558371,207.392405,34565400815.086052,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,256,0,0,12,4096,1024,1,4096,20,100,2.766752,0.121354,2.637696,8438106.683677,207.374910,34562484976.342056,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,256,0,0,12,4096,1024,1,4096,20,100,2.764896,0.121272,2.629216,8443806.602672,207.514991,34585831844.544800,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,256,0,0,12,4096,1024,1,4096,20,100,2.770048,0.114104,2.642496,8974244.262976,220.551027,36758504501.150063,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,256,0,0,12,4096,1024,1,4096,20,100,2.778912,0.113940,2.671872,8987148.585167,220.868164,36811360604.844933,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,256,0,0,12,4096,1024,1,4096,20,100,2.804448,0.114063,2.675232,8977466.574914,220.630219,36771703090.849007,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,14,16384,256,1,16384,20,100,2.770656,0.249958,2.647968,1024170.438520,117.460059,16780008464.711279,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,14,16384,256,1,16384,20,100,2.792160,0.249979,2.698432,1024086.494122,117.450432,16778633119.689621,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,14,16384,256,1,16384,20,100,2.777760,0.249845,3.622432,1024633.448251,117.513161,16787594416.137943,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,14,16384,256,1,16384,20,100,2.767392,0.242309,3.597376,1056501.762213,121.168074,17309724872.095345,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,14,16384,256,1,16384,20,100,2.773600,0.242258,2.635904,1056724.985290,121.193675,17313382158.991451,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,16,0,0,14,16384,256,1,16384,20,100,2.770656,0.242227,3.246592,1056859.029434,121.209048,17315578338.251598,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,20,100,2.804128,0.237916,4.232672,1076009.244480,123.405348,17629335461.567387,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,20,100,2.783488,0.237916,4.693216,1076009.244480,123.405348,17629335461.567387,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,20,100,2.768288,0.237814,3.418912,1076472.633232,123.458493,17636927622.871296,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,14,16384,256,1,16384,20,100,2.771328,0.252416,3.672256,1014198.724013,116.316423,16616631894.222164,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,14,16384,256,1,16384,20,100,2.792128,0.252375,2.704288,1014363.399695,116.335310,16619329940.601782,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,32,0,0,14,16384,256,1,16384,20,100,2.804864,0.252324,2.672096,1014569.229641,116.358916,16622702258.435072,0.000000,-1
