trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.782176,0.114115,2.607200,8973438.606986,220.531227,36755204534.213814,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.765728,0.114237,2.598176,8963786.098330,220.294007,36715667858.758766,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.771936,0.114094,2.604096,8975049.477557,220.570816,36761802660.074463,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.776320,0.114145,2.599968,8971023.677834,220.471878,36745312984.409729,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.775872,0.114145,2.605184,8971023.677834,220.471878,36745312984.409729,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,5.464960,0.308654,5.110464,3317629.993766,81.534075,13589012454.467016,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,5.469824,0.303176,5.107488,3377579.539655,83.007395,13834565794.426125,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,5.456288,0.303084,5.108832,3378606.782929,83.032640,13838773382.878220,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,5.394944,0.298332,5.110880,3432415.794587,84.355051,14059175094.629707,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,5.486944,0.298260,5.114560,3433240.633931,84.375322,14062553636.582718,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,5.457632,0.269322,5.108128,3802136.711757,93.441312,15573551971.358494,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,5.461216,0.268780,5.099872,3809814.134651,93.629992,15604998695.530994,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,5.459296,0.268636,5.106816,3811847.121135,93.679955,15613325808.168554,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,5.453504,0.268708,5.106144,3810830.356756,93.654967,15609161141.271196,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,5.466304,0.268575,5.104864,3812719.307154,93.701390,15616898282.102543,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,5.495904,0.270162,5.112576,3790319.429286,93.150890,15525148382.353922,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,5.460928,0.270070,5.105856,3791613.118331,93.182684,15530447332.683369,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,5.473824,0.270172,5.118560,3790176.019277,93.147366,15524560974.957182,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,5.485152,0.270275,5.102560,3788740.009190,93.112074,15518679077.640762,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,5.469856,0.270121,5.102368,3790894.014358,93.165011,15527501882.809732,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,50,100,5.479744,0.088637,5.143104,11552680.039769,283.918665,47319777442.893654,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,50,100,5.523584,0.088740,5.181376,11539348.897692,283.591039,47265173084.944832,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,50,100,5.484320,0.089047,5.184096,11499539.435253,282.612681,47102113526.797043,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,50,100,5.532352,0.088740,5.123200,11539348.897692,283.591039,47265173084.944832,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,50,100,5.488768,0.088893,5.271328,11519409.772597,283.101015,47183502428.558167,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,2.795360,0.139551,2.685408,7337833.314807,180.334592,30055765257.449821,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,2.773856,0.139612,2.679264,7334605.023496,180.255253,30042542176.237854,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,2.771680,0.139663,2.671808,7331915.385297,180.189153,30031525418.174797,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,2.763264,0.139510,2.667840,7339987.872265,180.387542,30064590324.798645,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,12,4096,1024,1,4096,50,100,2.770368,0.139684,3.493664,7330840.707897,180.162741,30027123539.544598,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,2.762848,0.106650,2.661024,9601536.248555,235.967355,39327892474.082817,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,2.785184,0.106680,2.687168,9598771.473050,235.899408,39316567953.611549,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,2.832608,0.119583,2.691168,8563110.114372,210.446994,35074499028.469131,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,2.793632,0.119214,2.678624,8589589.397876,211.097749,35182958173.700394,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,12,4096,1024,1,4096,50,100,2.801056,0.119183,2.682272,8591803.309220,211.152158,35192026354.564117,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.807712,0.113910,2.671776,8989572.204690,220.927727,36821287750.411888,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.803584,0.113910,2.693536,8989572.204690,220.927727,36821287750.411888,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.836448,0.114074,2.675840,8976660.340285,220.610405,36768400753.806946,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.821760,0.113920,2.936384,8988763.794365,220.907859,36817976501.719154,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,128,0,0,12,4096,1024,1,4096,50,100,2.845920,0.113900,2.672064,8990380.760439,220.947598,36824599594.756805,0.000000,-1
