trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x128,8x8,recurrence,direct-strided,global-scratch,2,256x128,8x8,shared,cufftdx-block,0,named-barrier,32,256,128,8,8,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.937824,0.398336,10.124832,160668.383169,84.236505,10529563159.377815,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x128,8x8,recurrence,direct-strided,global-scratch,2,256x128,8x8,shared,cufftdx-block,0,named-barrier,32,256,128,8,8,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.950528,0.398254,10.125024,160701.422939,84.253828,10531728453.709631,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x128,8x8,recurrence,direct-strided,global-scratch,2,256x128,8x8,shared,cufftdx-block,0,named-barrier,32,256,128,8,8,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.933184,0.398213,10.112704,160717.959948,84.262498,10532812223.139446,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x256,8x4,recurrence,direct-strided,global-scratch,2,256x256,8x4,shared,cufftdx-block,0,named-barrier,32,256,256,8,4,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.962400,0.399749,10.129696,160100.422907,83.938731,10492341315.626801,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x256,8x4,recurrence,direct-strided,global-scratch,2,256x256,8x4,shared,cufftdx-block,0,named-barrier,32,256,256,8,4,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.952256,0.399688,10.112864,160125.026573,83.951630,10493953741.472057,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x256,8x4,recurrence,direct-strided,global-scratch,2,256x256,8x4,shared,cufftdx-block,0,named-barrier,32,256,256,8,4,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.945568,0.400056,10.113728,159977.482151,83.874274,10484284270.218365,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x256,8x8,recurrence,direct-strided,global-scratch,2,256x256,8x8,shared,cufftdx-block,0,named-barrier,32,256,256,8,8,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.949376,0.405094,10.115552,157987.860702,82.831140,10353892438.936068,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x256,8x8,recurrence,direct-strided,global-scratch,2,256x256,8x8,shared,cufftdx-block,0,named-barrier,32,256,256,8,8,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.942144,0.404644,10.108064,158163.784246,82.923374,10365421764.366205,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x256,8x8,recurrence,direct-strided,global-scratch,2,256x256,8x8,shared,cufftdx-block,0,named-barrier,32,256,256,8,8,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.941504,0.404562,10.129760,158195.813507,82.940167,10367520833.963703,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x512,8x4,recurrence,direct-strided,global-scratch,2,256x512,8x4,shared,cufftdx-block,0,named-barrier,32,256,512,8,4,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.932736,0.404255,10.106976,158316.018430,83.003189,10375398583.816713,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x512,8x4,recurrence,direct-strided,global-scratch,2,256x512,8x4,shared,cufftdx-block,0,named-barrier,32,256,512,8,4,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.939072,0.404152,10.111776,158356.131235,83.024219,10378027416.601393,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x512,8x4,recurrence,direct-strided,global-scratch,2,256x512,8x4,shared,cufftdx-block,0,named-barrier,32,256,512,8,4,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.946880,0.404070,10.110848,158388.238453,83.041053,10380131595.285063,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x512,8x8,recurrence,direct-strided,global-scratch,2,256x512,8x8,shared,cufftdx-block,0,named-barrier,32,256,512,8,8,8,16,8,1,0,0,16,65536,64,1,65536,100,50,10.943488,0.420024,10.134848,152372.123728,79.886876,9985859500.644756,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x512,8x8,recurrence,direct-strided,global-scratch,2,256x512,8x8,shared,cufftdx-block,0,named-barrier,32,256,512,8,8,8,16,8,1,0,0,16,65536,64,1,65536,100,50,10.966144,0.419983,10.131136,152386.990828,79.894671,9986833830.874060,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,256x512,8x8,recurrence,direct-strided,global-scratch,2,256x512,8x8,shared,cufftdx-block,0,named-barrier,32,256,512,8,8,8,16,8,1,0,0,16,65536,64,1,65536,100,50,10.948608,0.420250,10.130944,152290.455106,79.844058,9980507265.840242,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,4x4,recurrence,direct-strided,global-scratch,2,512x128,4x4,shared,cufftdx-block,0,named-barrier,32,512,128,4,4,8,2,8,1,0,0,16,65536,64,1,65536,100,50,10.953984,0.408453,10.127168,156688.733473,82.150023,10268752836.859482,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,4x4,recurrence,direct-strided,global-scratch,2,512x128,4x4,shared,cufftdx-block,0,named-barrier,32,512,128,4,4,8,2,8,1,0,0,16,65536,64,1,65536,100,50,10.936224,0.409641,10.126464,156234.373570,81.911807,10238975906.281069,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,4x4,recurrence,direct-strided,global-scratch,2,512x128,4x4,shared,cufftdx-block,0,named-barrier,32,512,128,4,4,8,2,8,1,0,0,16,65536,64,1,65536,100,50,10.943328,0.408289,10.123616,156751.592346,82.182979,10272872355.956636,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,4x8,recurrence,direct-strided,global-scratch,2,512x128,4x8,shared,cufftdx-block,0,named-barrier,32,512,128,4,8,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.940192,0.387748,10.126816,165055.716855,86.536732,10817091459.804457,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,4x8,recurrence,direct-strided,global-scratch,2,512x128,4x8,shared,cufftdx-block,0,named-barrier,32,512,128,4,8,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.959648,0.387338,10.120448,165230.260258,86.628243,10828530336.262720,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,4x8,recurrence,direct-strided,global-scratch,2,512x128,4x8,shared,cufftdx-block,0,named-barrier,32,512,128,4,8,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.934336,0.387871,10.109216,165003.440934,86.509324,10813665505.038309,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,4x4,recurrence,direct-strided,global-scratch,2,512x256,4x4,shared,cufftdx-block,0,named-barrier,32,512,256,4,4,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.955680,0.389919,10.125216,164136.774094,86.054941,10756867627.046309,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,4x4,recurrence,direct-strided,global-scratch,2,512x256,4x4,shared,cufftdx-block,0,named-barrier,32,512,256,4,4,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.952864,0.388833,10.123392,164594.962858,86.295164,10786895485.834991,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,4x4,recurrence,direct-strided,global-scratch,2,512x256,4x4,shared,cufftdx-block,0,named-barrier,32,512,256,4,4,8,4,8,1,0,0,16,65536,64,1,65536,100,50,10.943552,0.388895,10.125728,164568.953882,86.281528,10785190961.622458,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,4x8,recurrence,direct-strided,global-scratch,2,512x256,4x8,shared,cufftdx-block,0,named-barrier,32,512,256,4,8,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.929504,0.393810,10.121376,162514.953609,85.204640,10650579999.688818,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,4x8,recurrence,direct-strided,global-scratch,2,512x256,4x8,shared,cufftdx-block,0,named-barrier,32,512,256,4,8,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.953792,0.394015,10.120960,162430.481342,85.160352,10645044025.260532,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,4x8,recurrence,direct-strided,global-scratch,2,512x256,4x8,shared,cufftdx-block,0,named-barrier,32,512,256,4,8,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.936928,0.393748,10.111840,162540.317345,85.217938,10652242237.501860,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,4x4,recurrence,direct-strided,global-scratch,2,512x512,4x4,shared,cufftdx-block,0,named-barrier,32,512,512,4,4,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.951936,0.394179,10.133280,162362.974095,85.124959,10640619870.289179,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,4x4,recurrence,direct-strided,global-scratch,2,512x512,4x4,shared,cufftdx-block,0,named-barrier,32,512,512,4,4,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.942912,0.393667,10.147712,162574.131567,85.235666,10654458286.402462,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,4x4,recurrence,direct-strided,global-scratch,2,512x512,4x4,shared,cufftdx-block,0,named-barrier,32,512,512,4,4,8,8,8,1,0,0,16,65536,64,1,65536,100,50,10.970880,0.393359,10.132192,162701.097284,85.302233,10662779111.620848,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,4x8,recurrence,direct-strided,global-scratch,2,512x512,4x8,shared,cufftdx-block,0,named-barrier,32,512,512,4,8,8,16,8,1,0,0,16,65536,64,1,65536,100,50,10.941856,0.409661,10.144768,156226.565237,81.907713,10238464179.345825,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,4x8,recurrence,direct-strided,global-scratch,2,512x512,4x8,shared,cufftdx-block,0,named-barrier,32,512,512,4,8,8,16,8,1,0,0,16,65536,64,1,65536,100,50,10.961600,0.409989,10.137472,156101.703924,81.842250,10230281268.360027,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,4x8,recurrence,direct-strided,global-scratch,2,512x512,4x8,shared,cufftdx-block,0,named-barrier,32,512,512,4,8,8,16,8,1,0,0,16,65536,64,1,65536,100,50,10.948704,0.410132,10.110752,156047.132043,81.813639,10226704845.543989,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,8x4,recurrence,direct-strided,global-scratch,2,512x128,8x4,shared,cufftdx-block,0,named-barrier,32,512,128,8,4,16,2,8,1,0,0,16,65536,64,1,65536,100,50,10.928896,0.497193,10.106176,128722.662140,67.487747,8435968386.032583,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,8x4,recurrence,direct-strided,global-scratch,2,512x128,8x4,shared,cufftdx-block,0,named-barrier,32,512,128,8,4,16,2,8,1,0,0,16,65536,64,1,65536,100,50,10.930784,0.498586,10.106944,128363.118267,67.299243,8412405318.722401,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,8x4,recurrence,direct-strided,global-scratch,2,512x128,8x4,shared,cufftdx-block,0,named-barrier,32,512,128,8,4,16,2,8,1,0,0,16,65536,64,1,65536,100,50,10.946656,0.499589,10.119296,128105.272972,67.164057,8395507169.525280,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,8x8,recurrence,direct-strided,global-scratch,2,512x128,8x8,shared,cufftdx-block,0,named-barrier,32,512,128,8,8,16,4,8,1,0,0,16,65536,64,1,65536,100,50,10.936224,0.476631,10.127680,134275.768701,70.399174,8799896777.590113,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,8x8,recurrence,direct-strided,global-scratch,2,512x128,8x8,shared,cufftdx-block,0,named-barrier,32,512,128,8,8,16,4,8,1,0,0,16,65536,64,1,65536,100,50,10.942432,0.476959,10.127936,134183.519589,70.350809,8793851139.783052,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x128,8x8,recurrence,direct-strided,global-scratch,2,512x128,8x8,shared,cufftdx-block,0,named-barrier,32,512,128,8,8,16,4,8,1,0,0,16,65536,64,1,65536,100,50,10.958976,0.476652,10.120480,134269.992595,70.396146,8799518234.680849,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,8x4,recurrence,direct-strided,global-scratch,2,512x256,8x4,shared,cufftdx-block,0,named-barrier,32,512,256,8,4,16,4,8,1,0,0,16,65536,64,1,65536,100,50,10.935360,0.478147,10.106656,133850.175418,70.176041,8772005096.213797,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,8x4,recurrence,direct-strided,global-scratch,2,512x256,8x4,shared,cufftdx-block,0,named-barrier,32,512,256,8,4,16,4,8,1,0,0,16,65536,64,1,65536,100,50,10.935456,0.478044,10.113472,133878.847168,70.191073,8773884128.008978,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,8x4,recurrence,direct-strided,global-scratch,2,512x256,8x4,shared,cufftdx-block,0,named-barrier,32,512,256,8,4,16,4,8,1,0,0,16,65536,64,1,65536,100,50,10.943776,0.478228,10.131264,133827.245191,70.164019,8770502340.846600,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,8x8,recurrence,direct-strided,global-scratch,2,512x256,8x8,shared,cufftdx-block,0,named-barrier,32,512,256,8,8,16,8,8,1,0,0,16,65536,64,1,65536,100,50,10.963456,0.482755,10.119776,132572.544156,69.506194,8688274253.803997,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,8x8,recurrence,direct-strided,global-scratch,2,512x256,8x8,shared,cufftdx-block,0,named-barrier,32,512,256,8,8,16,8,8,1,0,0,16,65536,64,1,65536,100,50,10.936480,0.483287,10.108096,132426.477801,69.429613,8678701649.187965,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x256,8x8,recurrence,direct-strided,global-scratch,2,512x256,8x8,shared,cufftdx-block,0,named-barrier,32,512,256,8,8,16,8,8,1,0,0,16,65536,64,1,65536,100,50,10.954880,0.482877,10.114432,132538.809202,69.488507,8686063399.848347,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,8x4,recurrence,direct-strided,global-scratch,2,512x512,8x4,shared,cufftdx-block,0,named-barrier,32,512,512,8,4,16,8,8,1,0,0,16,65536,64,1,65536,100,50,10.942848,0.482406,10.107712,132668.229415,69.556361,8694545082.912128,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,8x4,recurrence,direct-strided,global-scratch,2,512x512,8x4,shared,cufftdx-block,0,named-barrier,32,512,512,8,4,16,8,8,1,0,0,16,65536,64,1,65536,100,50,10.943360,0.482611,10.108000,132611.921949,69.526839,8690854916.841534,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,8x4,recurrence,direct-strided,global-scratch,2,512x512,8x4,shared,cufftdx-block,0,named-barrier,32,512,512,8,4,16,8,8,1,0,0,16,65536,64,1,65536,100,50,10.953824,0.482570,10.128704,132623.182894,69.532743,8691592914.152035,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,8x8,recurrence,direct-strided,global-scratch,2,512x512,8x8,shared,cufftdx-block,0,named-barrier,32,512,512,8,8,16,16,8,1,0,0,16,65536,64,1,65536,100,50,10.955328,0.498995,10.129120,128257.742989,67.243996,8405499444.550336,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,8x8,recurrence,direct-strided,global-scratch,2,512x512,8x8,shared,cufftdx-block,0,named-barrier,32,512,512,8,8,16,16,8,1,0,0,16,65536,64,1,65536,100,50,10.963680,0.498627,10.121344,128352.569112,67.293712,8411713969.326281,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,online-reorder,auto,four-mul,recurrence,direct-strided,2,8x8,512x512,8x8,recurrence,direct-strided,global-scratch,2,512x512,8x8,shared,cufftdx-block,0,named-barrier,32,512,512,8,8,16,16,8,1,0,0,16,65536,64,1,65536,100,50,10.923168,0.498831,10.112160,128299.872332,67.266083,8408260433.178797,0.000000,-1
