suite_case_id,suite_group,suite_tier,suite_runner,implementation,reference,trial,performance_batch,preflight_correct,preflight_max_error,accumulation,storage_bits,compute_bits,accumulator_bits,emulated_native,coefficient_policy,arithmetic_pipeline,mapping_id,ctas_per_transform,estimated_registers_per_thread,estimated_shared_bytes_per_cta,resident_ctas_per_sm,resident_warps_per_sm,occupancy_upper_bound,total_ctas,grid_waves,grid_concurrent_fraction,limiting_resource,working_set_bytes,working_set_over_l2,resource_cliff,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct,output_order,word_bits,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,inverse,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,mod_multiply
fwht-bf16-native-log15-hier-r4-t256-b6,fwht-bf16-native-log15-b6,full,butterfly,cuButterfly-hier-r4-t256,0,2,6,1,0.006966,native,16,32,16,1,implicit-sign,floating-add,hier-r4-t256,64,44,2048,5,40,0.625,384,0.96,0.96,register,786432,0.125,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,6,1,32768,1000,100,0.097920,0.025580,0.105312,234562.654064,57.646118,7686149048.379876,0.000000,-1,,,,,,,,,,,,
fwht-fp32-log15-hier-r4-t256-b13,fwht-fp32-log15-b13,full,butterfly,cuButterfly-hier-r4-t256,0,2,13,1,0.000000,native,32,32,32,0,implicit-sign,floating-add,hier-r4-t256,64,44,4096,5,40,0.625,832,2.08,1.0,register,3407872,0.5416666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,13,1,32768,1000,100,0.378496,0.029030,0.337440,447806.446691,110.052912,14673721645.172842,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r4-t128-b1281,fft-fp16-fp32-log8-b1281,full,butterfly,cuButterfly-temporal-r4-t128,0,2,1281,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1281,1.60125,1.0,register,2623488,0.4169921875,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,1000,100,0.316960,0.007926,0.260864,161624878.856716,165.503876,41375968987.319252,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r4-t128-b1281,fft-fp16-fp32-log8-b1281,full,butterfly,cuButterfly-temporal-r4-t128,0,3,1281,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1281,1.60125,1.0,register,2623488,0.4169921875,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,1000,100,0.315264,0.007967,0.295744,160793911.358631,164.652965,41163241307.809494,0.000000,-1,,,,,,,,,,,,
ntt-uint32-ntt-log15-ntt-hybrid-r2-t256-b319,ntt-uint32-ntt-log15-b319,full,ntt,cuButterfly-ntt-hybrid-r2-t256,0,3,319,1,,native,32,32,32,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r2-t256,1,50,2048,4,32,0.5,319,0.996875,0.996875,register,83623936,13.291666666666666,0,Tesla V100-SXM2-16GB,7.0,ntt,uint32,forward,,,0,,,,0.000000,,hybrid2d,radix2,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,319,1,32768,1000,100,6.839584,0.426506,6.342432,,,,,-1,natural,32,1073643521,30,7,4,256,0,747937.507293,23441.193486,24508416238.985283,shoup
fft-fp16-native-log20-hier-r4-t256-b3,fft-fp16-native-log20-b3,full,butterfly,cuButterfly-hier-r4-t256,0,3,3,1,0.001330,native,16,16,16,0,per-stage-twiddle,floating-complex,hier-r4-t256,512,48,4096,5,40,0.625,1536,3.84,1.0,register,25165824,4.0,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,20,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,0,0,0,20,1048576,3,1,1048576,1000,100,2.098944,0.429281,1.969312,6988.425184,73.278949,7327894925.358412,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log15-online-r2-t256-b7,fwht-bf16-native-log15-b7,full,butterfly,cuButterfly-online-r2-t256,0,3,7,1,0.006966,native,16,32,16,1,implicit-sign,floating-add,online-r2-t256,64,36,1024,6,48,0.75,448,0.9333333333333333,0.9333333333333333,register,917504,0.14583333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,1000,100,0.107360,0.025539,0.116192,274095.348747,67.361673,8981556387.757515,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log8-temporal-r4-t128-b1600,fft-fp16-fp32-log8-b1600,full,butterfly,cuButterfly-temporal-r4-t128,0,3,1600,1,0.000747,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,42,1024,10,40,0.625,1600,2.0,1.0,register,3276800,0.5208333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1600,1,256,1000,100,0.379936,0.009257,0.308608,172842922.355410,176.991152,44247788122.985016,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log20-online-r4-t256-b1,structured-2x2-fp16-native-log20-b1,full,butterfly,cuButterfly-online-r4-t256,0,5,1,1,0.002199,native,16,16,16,0,broadcast,floating-fma,online-r4-t256,512,46,2048,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,0.428224,0.094065,0.400416,10630.987596,111.473984,11147398449.485004,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp32-log15-online-r4-t256-b7,structured-2x2-fp32-log15-b7,full,butterfly,cuButterfly-online-r4-t256,0,3,7,1,0.000000,native,32,32,32,0,broadcast,floating-fma,online-r4-t256,64,46,4096,5,40,0.625,448,1.12,1.0,register,1835008,0.2916666666666667,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,1000,100,0.229312,0.024218,0.238464,289045.983052,71.035941,9471458772.656090,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-online-r2-t256-b5,fft-fp16-fp32-log15-b5,full,butterfly,cuButterfly-online-r2-t256,0,2,5,1,0.001078,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,320,0.6666666666666666,0.6666666666666666,register,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,5,1,32768,1000,100,0.184192,0.026061,0.173792,191859.029971,47.151275,6286836694.073726,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log20-online-r4-t256-b1,fwht-fp16-native-log20-b1,full,butterfly,cuButterfly-online-r4-t256,0,1,1,1,0.001000,native,16,16,16,0,implicit-sign,floating-add,online-r4-t256,512,46,2048,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,1000,100,0.426976,0.086600,0.451040,11547.386080,121.083119,12108311906.125097,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r2-t128-b801,fft-bf16-fp32-log8-b801,full,butterfly,cuButterfly-temporal-r2-t128,0,4,801,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,801,0.62578125,0.62578125,register+thread+warp,1640448,0.2607421875,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,801,1,256,1000,100,0.188832,0.012698,0.200960,63082788.151690,64.596775,16149193766.832548,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-fp32-log18-hier-r4-t256-b1,structured-2x2-bf16-fp32-log18-b1,full,butterfly,cuButterfly-hier-r4-t256,0,3,1,1,0.033858,fp32,16,32,32,0,broadcast,floating-fma,hier-r4-t256,256,44,2048,5,40,0.625,256,0.64,0.64,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,18,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,0,0,0,18,262144,1,1,262144,1000,100,0.120480,0.036147,0.130336,27664.660385,65.269123,7252124731.934961,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log18-hier-r4-t256-b1,fwht-fp16-native-log18-b1,full,butterfly,cuButterfly-hier-r4-t256,0,5,1,1,0.000950,native,16,16,16,0,implicit-sign,floating-add,hier-r4-t256,256,44,2048,5,40,0.625,256,0.64,0.64,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,18,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,0,0,0,18,262144,1,1,262144,1000,100,0.122368,0.028641,0.133504,34914.638676,82.373967,9152663041.000748,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log15-hier-r4-t256-b7,fwht-bf16-native-log15-b7,full,butterfly,cuButterfly-hier-r4-t256,0,2,7,1,0.006966,native,16,32,16,1,implicit-sign,floating-add,hier-r4-t256,64,44,2048,5,40,0.625,448,1.12,1.0,register,917504,0.14583333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,7,1,32768,1000,100,0.116320,0.027116,0.134784,258154.756304,63.444113,8459215054.563985,0.000000,-1,,,,,,,,,,,,
ntt-uint64-ntt-log15-ntt-hybrid-r4-t256-b241,ntt-uint64-ntt-log15-b241,full,ntt,cuButterfly-ntt-hybrid-r4-t256,0,2,241,1,,native,64,64,64,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r4-t256,1,66,8192,3,24,0.375,241,1.0041666666666667,1.0,register,126353408,20.083333333333332,0,Tesla V100-SXM2-16GB,7.0,ntt,uint64,forward,,,0,,,,0.000000,,hybrid2d,radix4,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,241,1,32768,1000,100,10.231808,0.475986,9.521600,,,,,-1,natural,64,1152921504606748673,60,7,4,256,0,506317.503679,11913.357723,16591011960.540308,shoup
subset-zeta-uint32-zeta-log8-temporal-r2-t128-b961,subset-zeta-uint32-zeta-log8-b961,full,butterfly,cuButterfly-temporal-r2-t128,0,1,961,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r2-t128,1,30,1024,16,64,1.0,961,0.75078125,0.75078125,register+thread+warp,1968128,0.3128255208333333,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,961,1,256,1000,100,0.283808,0.004792,0.265024,200529176.825492,205.341877,51335469267.326042,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log15-hier-r4-t256-b7,fwht-bf16-native-log15-b7,full,butterfly,cuButterfly-hier-r4-t256,0,1,7,1,0.006966,native,16,32,16,1,implicit-sign,floating-add,hier-r4-t256,64,44,2048,5,40,0.625,448,1.12,1.0,register,917504,0.14583333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,7,1,32768,1000,100,0.114720,0.027320,0.136448,256219.548477,62.968516,8395802164.509594,0.000000,-1,,,,,,,,,,,,
fwht-fp16-fp32-log8-temporal-r4-t128-b1279,fwht-fp16-fp32-log8-b1279,full,butterfly,cuButterfly-temporal-r4-t128,0,4,1279,1,0.000572,fp32,16,32,32,0,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,1279,1.3322916666666667,1.0,register,1309696,0.20817057291666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.179520,0.004813,0.163552,265749675.295095,272.127668,68031916875.544258,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log8-temporal-r4-t128-b1279,fwht-bf16-native-log8-b1279,full,butterfly,cuButterfly-temporal-r4-t128,0,2,1279,1,0.005010,native,16,32,16,1,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,1279,1.3322916666666667,1.0,register,1309696,0.20817057291666666,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.200128,0.008161,0.173440,156715607.395915,160.476782,40119195493.354187,0.000000,-1,,,,,,,,,,,,
fwht-fp32-log15-hier-r4-t256-b13,fwht-fp32-log15-b13,full,butterfly,cuButterfly-hier-r4-t256,0,5,13,1,0.000000,native,32,32,32,0,implicit-sign,floating-add,hier-r4-t256,64,44,4096,5,40,0.625,832,2.08,1.0,register,3407872,0.5416666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,13,1,32768,1000,100,0.368448,0.028989,0.328416,448439.158402,110.208408,14694454342.524509,0.000000,-1,,,,,,,,,,,,
fwht-fp16-fp32-log18-online-r4-t256-b1,fwht-fp16-fp32-log18-b1,full,butterfly,cuButterfly-online-r4-t256,0,3,1,1,0.000950,fp32,16,32,32,0,implicit-sign,floating-add,online-r4-t256,256,46,2048,5,40,0.625,256,0.64,0.64,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.121344,0.027064,0.157248,36949.014136,87.173661,9685962361.672195,0.000000,-1,,,,,,,,,,,,
ntt-uint64-ntt-log15-ntt-hybrid-r4-t256-b240,ntt-uint64-ntt-log15-b240,full,ntt,cuButterfly-ntt-hybrid-r4-t256,0,5,240,1,,native,64,64,64,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r4-t256,1,66,8192,3,24,0.375,240,1.0,1.0,register,125829120,20.0,0,Tesla V100-SXM2-16GB,7.0,ntt,uint64,forward,,,0,,,,0.000000,,hybrid2d,radix4,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,240,1,32768,1000,100,10.168736,0.472955,9.495776,,,,,-1,natural,64,1152921504606748673,60,7,4,256,0,507447.994711,11918.082547,16628055890.688009,shoup
structured-2x2-fp32-log8-temporal-r4-t128-b640,structured-2x2-fp32-log8-b640,full,butterfly,cuButterfly-temporal-r4-t128,0,3,640,1,0.000000,native,32,32,32,0,broadcast,floating-fma,temporal-r4-t128,1,38,1024,12,48,0.75,640,0.6666666666666666,0.6666666666666666,register,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,640,1,256,1000,100,0.148896,0.004209,0.174176,152068136.284802,155.717772,38929442888.909416,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log8-temporal-r4-t128-b1279,fwht-bf16-native-log8-b1279,full,butterfly,cuButterfly-temporal-r4-t128,0,4,1279,1,0.005010,native,16,32,16,1,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,1279,1.3322916666666667,1.0,register,1309696,0.20817057291666666,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.193664,0.008120,0.172960,157506111.895835,161.286259,40321564645.333870,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log8-temporal-r4-t128-b1280,fwht-bf16-native-log8-b1280,full,butterfly,cuButterfly-temporal-r4-t128,0,3,1280,1,0.005010,native,16,32,16,1,implicit-sign,floating-add,temporal-r4-t128,1,38,512,12,48,0.75,1280,1.3333333333333333,1.0,register,1310720,0.20833333333333334,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,1000,100,0.184640,0.008120,0.175232,157629259.755019,161.412362,40353090497.284874,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r2-t128-b959,subset-zeta-uint32-zeta-log8-b959,full,butterfly,cuButterfly-temporal-r2-t128,0,4,959,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r2-t128,1,30,1024,16,64,1.0,959,0.74921875,0.74921875,register+thread+warp,1964032,0.3121744791666667,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,959,1,256,1000,100,0.260448,0.004710,0.254400,203592051.138119,208.478260,52119565091.358444,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r2-t128-b801,fft-bf16-fp32-log8-b801,full,butterfly,cuButterfly-temporal-r2-t128,0,2,801,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,801,0.62578125,0.62578125,register+thread+warp,1640448,0.2607421875,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,801,1,256,1000,100,0.189472,0.012820,0.240384,62478162.575381,63.977638,15994409619.297560,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log18-hier-r4-t256-b1,structured-2x2-fp16-native-log18-b1,full,butterfly,cuButterfly-hier-r4-t256,0,3,1,1,0.002014,native,16,16,16,0,broadcast,floating-fma,hier-r4-t256,256,44,2048,5,40,0.625,256,0.64,0.64,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,18,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,0,0,0,18,262144,1,1,262144,1000,100,0.121632,0.029768,0.160736,33593.480222,79.256964,8806329279.203915,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log18-online-r2-t256-b1,structured-2x2-bf16-native-log18-b1,full,butterfly,cuButterfly-online-r2-t256,0,5,1,1,0.034586,native,16,32,16,1,broadcast,floating-fma,online-r2-t256,256,36,1024,6,48,0.75,256,0.5333333333333333,0.5333333333333333,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,9x9,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,9,1,0,0,18,262144,1,1,262144,1000,100,0.120512,0.047964,0.142016,20848.900774,49.188728,5465414244.369812,0.000000,-1,,,,,,,,,,,,
ntt-uint32-ntt-log15-ntt-hybrid-r4-t256-b319,ntt-uint32-ntt-log15-b319,full,ntt,cuButterfly-ntt-hybrid-r4-t256,0,2,319,1,,native,32,32,32,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r4-t256,1,62,4096,4,32,0.5,319,0.996875,0.996875,register,83623936,13.291666666666666,0,Tesla V100-SXM2-16GB,7.0,ntt,uint32,forward,,,0,,,,0.000000,,hybrid2d,radix4,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,319,1,32768,1000,100,6.824736,0.371456,6.335040,,,,,-1,natural,32,1073643521,30,7,4,256,0,858782.742451,23575.088735,28140592904.646061,shoup
structured-2x2-fp16-fp32-log15-hier-r4-t256-b7,structured-2x2-fp16-fp32-log15-b7,full,butterfly,cuButterfly-hier-r4-t256,0,2,7,1,0.001612,fp32,16,32,32,0,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,448,1.12,1.0,register,917504,0.14583333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,7,1,32768,1000,100,0.107040,0.024361,0.117952,287344.993777,70.617906,9415720756.068937,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r4-t128-b961,subset-zeta-uint32-zeta-log8-b961,full,butterfly,cuButterfly-temporal-r4-t128,0,2,961,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r4-t128,1,38,1024,12,48,0.75,961,1.0010416666666666,1.0,register,1968128,0.3128255208333333,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,961,1,256,1000,100,0.252064,0.004250,0.267520,226138943.373980,231.566278,57891569503.738899,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log8-temporal-r2-t128-b1279,fft-bf16-fp32-log8-b1279,full,butterfly,cuButterfly-temporal-r2-t128,0,2,1279,1,0.006154,fp32,16,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,1024,16,64,1.0,1279,0.99921875,0.99921875,register+thread+warp,2619392,0.4163411458333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,1000,100,0.296864,0.017510,0.286464,73042309.530314,74.795325,18698831239.760258,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-online-r2-t256-b6,fft-fp16-fp32-log15-b6,full,butterfly,cuButterfly-online-r2-t256,0,3,6,1,0.001078,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,384,0.8,0.8,register,1572864,0.25,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,1000,100,0.249952,0.030689,0.205920,195508.004949,48.048047,6406406306.175545,0.000000,-1,,,,,,,,,,,,
