trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,9,0,0,12,4096,1024,1,4096,10,30,2.762720,0.982801,2.602464,1041919.897219,25.606223,4267703899.009416,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,0,0,12,4096,1024,1,4096,10,30,2.777728,1.006319,2.608224,1017570.049333,25.007802,4167966922.067874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,10,0,0,12,4096,1024,1,4096,10,30,2.763520,1.846306,2.602816,554620.930946,13.630364,2271727333.156422,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,10,0,0,12,4096,1024,1,4096,10,30,2.766624,1.810193,2.603872,565685.480824,13.902286,2317047729.455665,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,30,2.765696,1.644681,2.597920,622613.328231,15.301345,2550224192.432617,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,30,2.761856,1.605325,2.605024,637877.119277,15.676468,2612744680.560513,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,0,0,12,4096,1024,1,4096,10,30,2.764736,1.578769,2.596544,648606.568192,15.940155,2656692503.314375,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,0,0,12,4096,1024,1,4096,10,30,2.761056,1.558016,2.597120,657246.162904,16.152482,2692080283.255513,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,30,2.765568,1.550165,2.597120,660574.716068,16.234284,2705714037.014460,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,30,2.764896,1.556582,2.598240,657851.486024,16.167358,2694559686.755541,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,32,5,0,0,14,16384,256,1,16384,10,30,2.765376,0.365943,2.601408,699561.617637,80.231323,11461617543.357718,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,64,5,0,0,14,16384,256,1,16384,10,30,2.764480,0.356215,2.599264,718666.134788,82.422382,11774625952.371901,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,128,5,0,0,14,16384,256,1,16384,10,30,2.763424,0.352802,2.607744,725619.206839,83.219816,11888545084.849352,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix2,0,named-barrier,256,5,0,0,14,16384,256,1,16384,10,30,2.763136,0.435337,2.599840,588050.811811,67.442372,9634624500.706009,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,5,0,0,14,16384,256,1,16384,10,30,2.762880,0.359458,2.602976,712183.107568,81.678856,11668408034.392653,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,5,0,0,14,16384,256,1,16384,10,30,2.761472,0.354577,2.599840,721986.912354,82.803235,11829033572.002228,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,5,0,0,14,16384,256,1,16384,10,30,2.764352,0.351573,2.605536,728155.309335,83.510676,11930096588.149170,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,5,0,0,14,16384,256,1,16384,10,30,2.776800,0.408713,2.606656,626357.102831,71.835643,10262234772.776693,0.000000,-1
