case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
ntt12_u32_v07_b80,ntt12_u32-batch80,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.066142,1209515.230489,1
ntt10_u64_v06_search_b80,ntt10_u64-batch80,2,v0.6-search-tile256,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,tile256,0.017152,4664179.045025,1
ntt10_u64_v06_b1,ntt10_u64-batch1,1,v0.6-fixed-baseline,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,baseline,0.024775,40363.830364,1
ntt12_u32_v07_b512,ntt12_u32-batch512,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.269652,1898743.712187,1
ntt12_u64_v06_search_b256,ntt12_u64-batch256,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.068852,3718135.317999,1
ntt12_u32_v07_b16,ntt12_u32-batch16,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.065866,242918.424148,1
ntt12_u32_v07_search_b512,ntt12_u32-batch512,2,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.086041,5950681.080725,1
ntt12_u32_v06_search_b16,ntt12_u32-batch16,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.007645,2092820.739890,1
ntt10_u64_v06_search_b1,ntt10_u64-batch1,1,v0.6-search-tile256,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,tile256,0.011026,90691.169869,1
ntt12_u64_v06_b80,ntt12_u64-batch80,2,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025440,3144622.315171,1
ntt10_u64_v06_search_b512,ntt10_u64-batch512,2,v0.6-search-tile256,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,tile256,0.052974,9665197.476453,1
ntt10_u64_v06_search_b1,ntt10_u64-batch1,2,v0.6-search-tile256,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,tile256,0.011039,90590.216013,1
ntt10_u64_v07_b256,ntt10_u64-batch256,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.062271,4111030.785765,1
ntt12_u64_v06_search_b80,ntt12_u64-batch80,2,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.024220,3303103.207188,1
ntt12_u64_v07_b512,ntt12_u64-batch512,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.802169,638269.614271,1
ntt12_u32_v06_search_b80,ntt12_u32-batch80,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.016077,4976114.809980,1
ntt12_u32_v07_search_b160,ntt12_u32-batch160,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.023716,6746546.112797,1
ntt12_u64_v07_b256,ntt12_u64-batch256,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.456323,561006.058846,1
ntt10_u64_v06_b160,ntt10_u64-batch160,3,v0.6-fixed-baseline,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,baseline,0.044601,3587335.877925,1
ntt12_u64_v07_b1,ntt12_u64-batch1,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.113795,8787.726778,1
ntt12_u32_v07_search_b16,ntt12_u32-batch16,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.013490,1186048.292002,1
ntt12_u64_v06_search_b16,ntt12_u64-batch16,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009105,1757197.551729,1
ntt10_u64_v07_b1,ntt10_u64-batch1,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,hybrid-dataflow,0.041724,23967.076943,1
ntt12_u64_v06_b160,ntt12_u64-batch160,1,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046926,3409636.441075,1
ntt10_u64_v07_b160,ntt10_u64-batch160,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.045922,3484145.916980,1
ntt12_u64_v07_b512,ntt12_u64-batch512,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.802449,638046.457118,1
ntt12_u64_v06_b512,ntt12_u64-batch512,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.126538,4046224.149100,1
ntt12_u64_v06_search_b512,ntt12_u64-batch512,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.125774,4070799.076694,1
ntt12_u64_v06_search_b160,ntt12_u64-batch160,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046750,3422482.138412,1
ntt12_u64_v06_search_b80,ntt12_u64-batch80,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.024199,3305898.881520,1
ntt12_u64_v07_search_b160,ntt12_u64-batch160,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid-dataflow,0.048876,3273622.584037,1
ntt12_u64_v07_b1,ntt12_u64-batch1,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.113775,8789.308740,1
ntt12_u32_v06_b512,ntt12_u32-batch512,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.085262,6004996.168290,1
ntt12_u32_v06_b160,ntt12_u32-batch160,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.030843,5187583.037139,1
ntt12_u32_v06_search_b1,ntt12_u32-batch1,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.005982,167162.369958,1
ntt12_u64_v06_b16,ntt12_u64-batch16,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009492,1685544.733256,1
ntt12_u32_v06_b16,ntt12_u32-batch16,1,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.008464,1890273.433105,1
ntt10_u64_v07_search_b256,ntt10_u64-batch256,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.014803,17293857.321067,1
ntt10_u64_v07_b160,ntt10_u64-batch160,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.045912,3484922.783422,1
ntt10_u64_v06_search_b1,ntt10_u64-batch1,3,v0.6-search-tile256,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,tile256,0.011006,90859.927239,1
ntt10_u64_v06_b512,ntt10_u64-batch512,2,v0.6-fixed-baseline,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,baseline,0.088402,5791729.826894,1
ntt12_u64_v06_search_b16,ntt12_u64-batch16,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009073,1763544.022059,1
ntt12_u32_v06_b80,ntt12_u32-batch80,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.017912,4466327.323036,1
ntt10_u64_v07_b512,ntt10_u64-batch512,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.115433,4435455.354465,1
ntt12_u64_v06_b80,ntt12_u64-batch80,1,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025346,3156310.579211,1
ntt10_u64_v07_b256,ntt10_u64-batch256,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.061991,4129637.516144,1
ntt12_u64_v07_search_b16,ntt12_u64-batch16,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.019663,813717.331771,1
ntt12_u32_v06_b256,ntt12_u32-batch256,1,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.048146,5317112.771544,1
ntt12_u32_v07_b1,ntt12_u32-batch1,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.065503,15266.422231,1
ntt12_u64_v07_search_b16,ntt12_u64-batch16,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.019659,813886.872085,1
ntt12_u32_v06_b1,ntt12_u32-batch1,1,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid2d,0.006879,145365.066278,1
ntt10_u64_v07_b80,ntt10_u64-batch80,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.042027,1903537.848870,1
ntt12_u64_v06_search_b160,ntt12_u64-batch160,2,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.046713,3425182.866682,1
ntt12_u64_v07_b80,ntt12_u64-batch80,3,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.114526,698530.088937,1
ntt10_u64_v07_search_b256,ntt10_u64-batch256,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.014766,17337031.542058,1
ntt12_u64_v06_b512,ntt12_u64-batch512,2,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.126460,4048713.889374,1
ntt10_u64_v07_search_b160,ntt10_u64-batch160,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.009112,17560124.908838,1
ntt10_u64_v07_search_b16,ntt10_u64-batch16,3,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.006199,2580938.181778,1
ntt12_u32_v07_search_b1,ntt12_u32-batch1,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.013091,76389.435632,1
