trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,5.460992,1.199647,5.167840,3334.314980,34.962827,3496282664.153525,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,5.450688,1.198961,6.346464,3336.222886,34.982832,3498283249.255911,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,50,100,5.450848,1.199759,5.573344,3334.001900,34.959544,3495954376.691261,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,20,1048576,4,1,1048576,50,100,5.460576,0.209213,5.440800,19119.229617,200.479653,20047965314.624416,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,20,1048576,4,1,1048576,50,100,5.496576,0.209971,5.167840,19050.231252,199.756153,19975615284.886894,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,20,1048576,4,1,1048576,50,100,5.464544,0.209715,5.913376,19073.487460,200.000012,20000001187.363594,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,20,1048576,4,1,1048576,50,100,5.471392,0.209644,5.277568,19080.008456,200.068389,20006838946.241428,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,20,1048576,4,1,1048576,50,100,5.383424,0.209879,5.587328,19058.596734,199.843871,19984387129.127514,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,50,100,2.765728,0.139674,4.714496,7331378.789366,180.175965,30029327521.242813,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,50,100,2.770784,0.139551,3.393088,7337833.314807,180.334592,30055765257.449821,0.000000,-1
