trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.612672,0.089088,5.183104,183908045.239730,188.321838,47080459581.370834,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,10,50,5.573024,0.098775,5.284672,165871857.127534,169.852782,42463195424.648735,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,10,50,5.521920,0.091873,5.210496,178332588.914318,182.612571,45653142762.065407,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,10,50,5.520896,0.089948,7.957920,182149372.631017,186.520958,46630239393.540283,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,10,50,5.483168,0.089436,5.117888,183192125.733615,187.588737,46897184187.805351,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,10,50,5.484416,0.088289,5.103616,185571786.327867,190.025509,47506377299.933922,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,10,50,5.489632,0.088125,5.112928,185916807.509235,190.378811,47594702722.364128,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.484704,0.699884,5.140864,23409609.624584,23.971440,5992860063.893528,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.482592,0.412590,5.098656,39710118.398682,40.663161,10165790310.062716,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.571968,0.345149,5.183552,47469294.999099,48.608558,12152139519.769339,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.508480,0.709530,5.110528,23091355.867570,23.645548,5911387102.097954,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.484576,0.419656,5.102880,39041530.366923,39.978527,9994631773.932364,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.502432,0.355389,5.112032,46101537.857914,47.207975,11801993691.626028,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.509120,0.389468,5.106272,42067623.353861,43.077246,10769311578.588415,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,10,50,5.521408,0.111247,5.116960,147275404.072286,150.810014,37702503442.505203,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,10,50,5.513920,0.103219,5.198400,158730153.115737,162.539677,40634919197.628792,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,10,50,5.491936,0.098284,5.191584,166701393.018522,170.702226,42675556612.741753,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.520288,0.090358,5.192352,181323666.541140,185.675435,46418858634.531960,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,10,50,5.522592,0.102216,5.188416,160288523.255512,164.135448,41033861953.411125,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,10,50,5.440512,0.094740,5.198880,172935581.159013,177.086035,44271508776.707367,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,10,50,5.603328,0.096010,5.198272,170648467.839118,174.744031,43686007766.814247,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.590880,0.089108,5.167840,183865789.222134,188.278568,47069642040.866272,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,10,50,5.538144,0.098755,5.209664,165906271.383274,169.888022,42472005474.118141,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,10,50,5.561888,0.091935,5.197056,178213414.064642,182.490536,45622634000.548332,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,10,50,5.573632,0.090030,5.205216,181983618.300225,186.351225,46587806284.857544,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,10,50,5.551840,0.089375,5.176352,183318054.674386,187.717688,46929421996.642784,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,10,50,5.541408,0.088289,5.206624,185571786.327867,190.025509,47506377299.933922,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,10,50,5.549696,0.088044,5.211712,186089791.779826,190.555947,47638986695.635551,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.525632,0.699802,5.160800,23412349.217676,23.974246,5993561399.725042,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.569056,0.416031,5.200800,39381705.798165,40.326867,10081716684.330259,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.475680,0.351334,5.193120,46633635.434775,47.752843,11938210671.302469,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.516800,0.710574,5.193248,23057412.618175,23.610791,5902697630.252683,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.498912,0.424018,5.196768,38639877.610967,39.567235,9891808668.407499,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.486016,0.362271,5.191808,45225843.743092,46.311264,11577815998.231625,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.512576,0.400650,5.185696,40893521.157738,41.874966,10468741416.380980,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,10,1024,4096,1,1024,10,50,5.476992,0.194621,5.195744,21045985.072917,107.755444,21551088714.667313,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,10,1024,4096,1,1024,10,50,5.539296,0.144568,5.280032,28332624.216332,145.063036,29012607197.524254,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,10,1024,4096,1,1024,10,50,5.552768,0.115630,5.204128,35423307.683500,181.367335,36273467067.903976,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,10,1024,4096,1,1024,10,50,5.530400,0.109609,5.223104,37369209.245170,191.330351,38266070267.054436,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,10,1024,4096,1,1024,10,50,5.577920,0.168694,5.282368,24280685.996789,124.317112,24863422460.711506,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,10,1024,4096,1,1024,10,50,5.529184,0.126259,5.377856,32441198.339406,166.098935,33219787099.551620,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,10,1024,4096,1,1024,10,50,5.478304,0.108872,5.202976,37622273.757915,192.626042,38525208328.105186,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,10,1024,4096,1,1024,10,50,5.470272,0.102605,5.230656,39920160.080364,204.391220,40878243922.292480,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,10,1024,4096,1,1024,10,50,5.534048,0.195113,5.195776,20992967.511898,107.483994,21496798732.183739,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,10,1024,4096,1,1024,10,50,5.585056,0.143974,5.166528,28449503.397138,145.661457,29132291478.668816,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,10,1024,4096,1,1024,10,50,5.508000,0.115446,5.192128,35479866.583430,181.656917,36331383381.432831,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,10,1024,4096,1,1024,10,50,5.497344,0.109732,5.186208,37327361.599483,191.116091,38223218277.870697,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,10,1024,4096,1,1024,10,50,5.460864,0.169042,5.240544,24230676.504871,124.061064,24812212740.987984,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,10,1024,4096,1,1024,10,50,5.460640,0.125747,5.186592,32573288.910967,166.775239,33355047844.830135,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,10,1024,4096,1,1024,10,50,5.513504,0.108810,5.174080,37643513.831851,192.734791,38546958163.815170,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp64,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,10,1024,4096,1,1024,10,50,5.460544,0.102646,5.243424,39904228.967935,204.309652,40861930463.165939,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,4,16,262144,1,16,10,50,5.469664,0.429302,6.852832,610628744.649019,19.540120,9770059914.384312,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,4,16,262144,1,16,10,50,5.493152,0.429240,5.256448,610716165.596200,19.542917,9771458649.539207,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,4,16,262144,1,16,10,50,5.457216,0.429486,5.174208,610366674.263186,19.531734,9765866788.210972,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,4,16,262144,1,16,10,50,5.410528,0.581693,5.915584,450656597.167164,14.421011,7210505554.674631,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,4,16,262144,1,16,10,50,5.519072,0.428831,5.187296,611299498.922349,19.561584,9780791982.757589,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,4,16,262144,1,16,10,50,5.484736,0.429036,5.454656,611007650.588453,19.552245,9776122409.415253,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,4,16,262144,1,16,10,50,5.475840,0.429117,5.975712,610891040.179482,19.548513,9774256642.871708,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,4,16,262144,1,16,10,50,5.467360,0.509174,5.179744,514841936.663639,16.474942,8237470986.618231,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,4,16,262144,1,16,10,50,5.456160,0.084623,5.177152,3097773506.659606,99.128752,49564376106.553688,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,4,16,262144,1,16,10,50,5.470208,0.429466,5.187936,610395815.030651,19.532666,9766333040.490410,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,4,16,262144,1,16,10,50,5.473536,0.429466,5.833472,610395815.030651,19.532666,9766333040.490410,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,4,16,262144,1,16,10,50,5.484096,0.429507,5.504992,610337578.627697,19.530803,9765401258.043156,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,4,16,262144,1,16,10,50,5.494976,0.582636,5.194816,449927939.769629,14.397694,7198847036.314058,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,4,16,262144,1,16,10,50,5.560512,0.429015,5.194208,611036852.593850,19.553179,9776589641.501606,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,4,16,262144,1,16,10,50,5.506240,0.428872,7.190144,611241089.963369,19.559715,9779857439.413904,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,4,16,262144,1,16,10,50,5.474400,0.428831,7.357952,611299498.922349,19.561584,9780791982.757589,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,4,16,262144,1,16,10,50,5.480512,0.510423,5.183488,513581807.660859,16.434618,8217308922.573750,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,4,16,262144,1,16,10,50,5.462368,0.169349,5.178848,1547950183.880142,49.534406,24767202942.082272,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,10,50,5.503200,0.140145,5.185664,116907783.836338,119.713571,29928392662.102543,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,10,50,5.527072,0.130478,7.045952,125568980.527249,128.582636,32145659014.975838,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,10,50,5.480736,0.130212,5.194304,125825726.491523,128.845544,32211385981.829788,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.509024,0.132239,5.465056,123896549.534601,126.870067,31717516680.857918,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,10,50,5.477024,0.159150,5.174976,102946854.403040,105.417579,26354394727.178368,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,10,50,5.516096,0.111964,6.000672,146332542.379725,149.844523,37461130849.209671,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,10,50,5.504256,0.110367,5.191008,148450551.472237,152.013365,38003341176.892723,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.513728,0.112210,5.170272,146012041.354369,149.516330,37379082586.718513,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,10,50,5.469760,0.146452,5.188448,111872460.412728,114.557399,28639349865.658417,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,10,50,5.489696,0.138711,5.173504,118116053.061531,120.950838,30237709583.752045,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,10,50,5.464864,0.132219,5.181216,123915735.010440,126.889713,31722428162.672649,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,10,50,5.520128,0.126444,5.184544,129575639.586725,132.685455,33171363734.201515,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,10,50,5.566400,0.118968,5.195520,137717331.843655,141.022548,35255636951.975800,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,10,50,5.509280,0.117166,5.222880,139835693.560981,143.191750,35797937551.611130,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.483968,0.751473,5.187040,21802523.295160,22.325784,5581445963.560923,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.513696,0.416829,5.205888,39306242.250585,40.249592,10062398016.149885,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.588992,0.350884,5.337280,46693515.236491,47.814160,11953539900.541782,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.573280,0.746496,5.168000,21947874.912768,22.474624,5618655977.668697,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.554176,0.423199,5.211648,38714671.968754,39.643824,9910956024.001083,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.539168,0.369930,5.164640,44289431.729943,45.352378,11338094522.865309,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.537344,0.389632,5.222176,42049935.741188,43.059134,10764783549.744070,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,8,256,16384,1,256,10,50,5.470912,0.084132,5.198368,194741956.843903,199.415764,49853940952.039162,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,16384,1,256,10,50,5.565248,0.139981,5.185152,117044616.656694,119.853687,29963421864.113651,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,16384,1,256,10,50,5.588160,0.130376,5.198112,125667605.985532,128.683629,32170907132.296246,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,16384,1,256,10,50,5.610752,0.130273,5.165600,125766386.492089,128.784780,32196194941.974895,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.556992,0.132403,5.234688,123743237.554342,126.713075,31678268813.911495,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,16384,1,256,10,50,5.593632,0.157614,5.190336,103950102.566420,106.444905,26611226257.003536,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,16384,1,256,10,50,5.472544,0.111903,5.209728,146412882.729448,149.926792,37481697978.738731,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,16384,1,256,10,50,5.568800,0.110346,5.188512,148478095.732316,152.041570,38010392507.472916,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,16384,1,256,10,50,5.612736,0.112312,5.176736,145878924.529584,149.380019,37345004679.573395,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,16384,1,256,10,50,5.594336,0.146350,5.170752,111950737.286420,114.637555,28659388745.323570,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,16384,1,256,10,50,5.558304,0.138772,5.188672,118063760.604660,120.897291,30224322714.793079,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,16384,1,256,10,50,5.531136,0.132260,5.180320,123877369.998694,126.850427,31712606719.665714,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,16384,1,256,10,50,5.534464,0.126525,5.180896,129491737.969909,132.599540,33149884920.296707,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,16384,1,256,10,50,5.490816,0.118866,5.183872,137835972.762044,141.144036,35286009027.083382,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,16384,1,256,10,50,5.502016,0.117023,5.173504,140006996.809224,143.367165,35841791183.161339,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.569440,0.752251,5.162528,21779967.011593,22.302686,5575671554.967737,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.562592,0.407654,5.234944,40190906.349855,41.155488,10288872025.562828,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,16384,1,256,10,50,5.553344,0.332452,5.166688,49282324.617334,50.465100,12616275102.037582,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,16384,1,256,10,50,5.507936,0.744919,5.187776,21994335.818810,22.522200,5630549969.615452,0.000000,-1
