trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.463712,0.089928,5.113152,11386927.706792,279.845135,46640855887.018684,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.485504,0.090061,5.108256,11370096.606186,279.431494,46571915698.936348,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.485920,0.089969,5.125600,11381743.166658,279.717720,46619620010.630875,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.574880,0.090030,5.219520,11373976.143764,279.526838,46587806284.857544,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.549312,0.090081,5.212000,11367511.404362,279.367960,46561326712.268181,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.619712,0.089477,6.119776,11444266.188464,281.254286,46875714307.949036,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.485600,0.089395,5.118720,11454754.331987,281.512042,46918673743.818939,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.479808,0.089375,5.117472,11457378.417149,281.576532,46929421996.642784,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.641280,0.089416,5.183232,11452129.540037,281.447536,46907922595.989555,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.517120,0.089364,5.116864,11458690.910631,281.608788,46934797969.944717,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.488320,0.089129,5.150272,11488970.117834,282.352930,47058821602.647636,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.475648,0.089027,5.105792,11502186.007096,282.677723,47112953885.064636,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.481536,0.089078,5.116608,11495574.744806,282.515245,47085874154.726059,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.464512,0.089006,5.116352,11504831.871306,282.742748,47123791344.867828,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.500768,0.089221,5.113664,11477102.236090,282.061265,47010210759.022858,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.480608,0.093614,5.107648,10938525.596814,268.825205,44804200844.551659,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.506496,0.093594,5.111456,10940919.339719,268.884034,44814005615.488075,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.495840,0.093737,5.120096,10924185.975191,268.472795,44745465754.380394,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.469600,0.093788,5.105888,10918223.162586,268.326252,44721042073.953255,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.499840,0.093798,5.112544,10917030.687384,268.296946,44716157695.525635,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.487808,0.096799,5.123904,5289326.250467,281.646044,43330160643.827362,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.494816,0.096328,5.138592,5315190.960518,283.023288,43542044348.560997,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.474080,0.096850,5.106784,5286530.010979,281.497150,43307253849.942642,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.491872,0.096154,5.112704,5324813.520542,283.535670,43620872360.281235,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.512512,0.096532,5.268832,5303914.347614,282.422831,43449666335.656670,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.517696,0.121999,5.121952,4196743.305817,223.468188,34379721161.250648,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.496320,0.121395,5.117568,4217629.675056,224.580345,34550822298.058083,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.474624,0.121723,5.117696,4206275.866223,223.975777,34457811896.096848,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.474400,0.121672,5.113824,4208045.899892,224.070028,34472312011.913910,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.493824,0.121631,5.110112,4209463.102905,224.145491,34483921738.998802,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.502432,0.100086,5.111264,5115612.588552,272.396139,41907098325.421547,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.403360,0.100168,5.132128,5111428.938361,272.173368,41872825863.053864,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.481280,0.100188,5.101024,5110384.379834,272.117747,41864268839.596443,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.470304,0.100157,5.106464,5111951.758043,272.201207,41877108801.886261,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.485440,0.100147,5.107392,5112474.304339,272.229032,41881389501.143990,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.487584,0.122481,5.115872,4180252.544411,222.590087,34244628843.810841,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.493696,0.122522,5.112032,4178854.938569,222.515668,34233179656.757965,0.000000,-1
