case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
ntt12_u64_v06_b80,ntt12_u64-batch80,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025407,3148678.117679,1
ntt12_u32_v07_search_b512,ntt12_u32-batch512,2,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.224838,2277198.873480,1
ntt12_u64_v06_b80,ntt12_u64-batch80,2,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025301,3161931.509465,1
ntt12_u32_v07_search_b160,ntt12_u32-batch160,1,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.076937,2079617.614723,1
ntt12_u64_v07_b16,ntt12_u64-batch16,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.113916,140454.495765,1
ntt12_u64_v07_b16,ntt12_u64-batch16,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.113904,140469.636447,1
ntt12_u32_v06_b160,ntt12_u32-batch160,3,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.030833,5189306.052801,1
ntt12_u64_v07_b512,ntt12_u64-batch512,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.802130,638300.585094,1
ntt12_u32_v07_search_b160,ntt12_u32-batch160,2,v0.7-search-hybrid-dataflow-static-table,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.076923,2080005.362048,1
ntt12_u32_v07_b256,ntt12_u32-batch256,2,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.167471,1528621.990525,1
ntt12_u64_v06_search_b80,ntt12_u64-batch80,3,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.024197,3306178.556555,1
ntt12_u32_v06_b80,ntt12_u32-batch80,2,v0.6-fixed-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.017928,4462245.732913,1
ntt12_u32_v06_search_b80,ntt12_u32-batch80,1,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.016073,4977382.919647,1
ntt12_u32_v06_search_b512,ntt12_u32-batch512,2,v0.6-search-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.074883,6837326.188711,1
ntt12_u32_v07_b1,ntt12_u32-batch1,1,v0.7-base-hybrid-dataflow-Ur1-Td4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.065554,15254.498602,1
