suite_case_id,suite_group,suite_tier,suite_runner,implementation,reference,trial,performance_batch,preflight_correct,preflight_max_error,accumulation,storage_bits,compute_bits,accumulator_bits,emulated_native,coefficient_policy,arithmetic_pipeline,mapping_id,ctas_per_transform,estimated_registers_per_thread,estimated_shared_bytes_per_cta,resident_ctas_per_sm,resident_warps_per_sm,occupancy_upper_bound,total_ctas,grid_waves,grid_concurrent_fraction,limiting_resource,working_set_bytes,working_set_over_l2,resource_cliff,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct,output_order,word_bits,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,inverse,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,mod_multiply
fft-fp16-native-log15-online-r4-t256-b6,fft-fp16-native-log15-b6,quick,butterfly,cuButterfly-online-r4-t256,0,1,6,1,0.001141,native,16,16,16,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,384,1.2,1.0,register,1572864,0.25,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,20,50,0.231904,0.026747,0.193152,224325.227503,55.130168,7350689054.802139,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log20-online-r4-t256-b1,fft-fp16-native-log20-b1,quick,butterfly,cuButterfly-online-r4-t256,0,1,1,1,0.001330,native,16,16,16,0,per-stage-twiddle,floating-complex,online-r4-t256,512,50,4096,4,32,0.5,512,1.6,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,20,50,0.744032,0.128799,0.733280,7764.052119,81.411987,8141198715.162868,0.000000,-1,,,,,,,,,,,,
fft-fp64-log20-online-r4-t256-b1,fft-fp64-log20-b1,quick,butterfly,cuButterfly-online-r4-t256,0,1,1,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,online-r4-t256,512,58,16384,4,32,0.5,512,1.6,1.0,register,33554432,5.333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,20,50,2.759296,0.275763,2.593408,3626.299487,38.024506,3802450610.362520,0.000000,-1,,,,,,,,,,,,
fft-fp16-native-log15-online-r4-t256-b7,fft-fp16-native-log15-b7,quick,butterfly,cuButterfly-online-r4-t256,0,2,7,1,0.001141,native,16,16,16,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,448,1.4,1.0,register,1835008,0.2916666666666667,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,20,50,0.300672,0.030249,0.228960,231412.925269,56.872041,7582938735.209442,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log15-online-r4-t256-b4,fft-bf16-fp32-log15-b4,quick,butterfly,cuButterfly-online-r4-t256,0,1,4,1,0.008746,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,256,0.8,0.8,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,4,1,32768,20,50,0.146112,0.028631,0.143936,139708.508128,34.334763,4577968394.322541,0.000000,-1,,,,,,,,,,,,
fft-fp64-log8-temporal-r4-t128-b959,fft-fp64-log8-b959,quick,butterfly,cuButterfly-temporal-r4-t128,0,3,959,1,0.000000,native,64,64,64,0,per-stage-twiddle,floating-complex,temporal-r4-t128,1,50,4096,9,36,0.5625,959,1.3319444444444444,1.0,register,7856128,1.2486979166666667,0,Tesla V100-SXM2-16GB,7.0,fft,fp64,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,959,1,256,20,50,0.707456,0.016957,0.665920,56553349.401952,57.910630,14477657446.899788,0.000000,-1,,,,,,,,,,,,
fwht-fp32-log8-temporal-r2-t128-b1280,fwht-fp32-log8-b1280,quick,butterfly,cuButterfly-temporal-r2-t128,0,1,1280,1,0.000000,native,32,32,32,0,implicit-sign,floating-add,temporal-r2-t128,1,30,1024,16,64,1.0,1280,1.0,1.0,register+thread+warp,2621440,0.4166666666666667,0,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1280,1,256,20,50,0.326336,0.005530,0.284896,231481492.787412,237.037049,59259262153.577446,0.000000,-1,,,,,,,,,,,,
fft-fp32-log8-temporal-r2-t128-b1281,fft-fp32-log8-b1281,quick,butterfly,cuButterfly-temporal-r2-t128,0,3,1281,1,0.000004,native,32,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,2048,16,64,1.0,1281,1.00078125,1.0,register+thread+warp,5246976,0.833984375,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1281,1,256,20,50,0.509152,0.011244,0.445632,113932298.017740,116.666673,29166668292.541553,0.000000,-1,,,,,,,,,,,,
fft-fp32-log15-online-r4-t256-b7,fft-fp32-log15-b7,quick,butterfly,cuButterfly-online-r4-t256,0,1,7,1,0.000089,native,32,32,32,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,8192,4,32,0.5,448,1.4,1.0,register,3670016,0.5833333333333334,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,20,50,0.456768,0.033096,0.364832,211507.966070,51.980198,6930693032.196338,0.000000,-1,,,,,,,,,,,,
fwht-bf16-native-log20-hier-r4-t256-b2,fwht-bf16-native-log20-b2,quick,butterfly,cuButterfly-hier-r4-t256,0,1,2,1,0.008012,native,16,32,16,1,implicit-sign,floating-add,hier-r4-t256,512,44,2048,5,40,0.625,1024,2.56,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,20,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,0,0,0,20,1048576,2,1,1048576,20,50,0.747680,0.177930,0.733152,11240.360528,117.863723,11786372281.425472,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log15-online-r2-t256-b8,structured-2x2-fp16-native-log15-b8,quick,butterfly,cuButterfly-online-r2-t256,0,3,8,1,0.001707,native,16,16,16,0,broadcast,floating-fma,online-r2-t256,64,36,1024,6,48,0.75,512,1.0666666666666667,1.0,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,20,50,0.122400,0.029532,0.136992,270891.117845,66.574201,8876560149.533541,0.000000,-1,,,,,,,,,,,,
subset-zeta-uint32-zeta-log8-temporal-r2-t128-b960,subset-zeta-uint32-zeta-log8-b960,quick,butterfly,cuButterfly-temporal-r2-t128,0,1,960,1,0.000000,native,32,32,32,0,implicit-unit,integer-add,temporal-r2-t128,1,30,1024,16,64,1.0,960,0.75,0.75,register+thread+warp,1966080,0.3125,0,Tesla V100-SXM2-16GB,7.0,subset-zeta,uint32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,960,1,256,20,50,0.271296,0.004710,0.240832,203804347.333258,208.695652,52173912917.313980,0.000000,-1,,,,,,,,,,,,
fft-bf16-fp32-log15-hier-r4-t256-b8,fft-bf16-fp32-log15-b8,quick,butterfly,cuButterfly-hier-r4-t256,0,3,8,1,0.008746,fp32,16,32,32,0,per-stage-twiddle,floating-complex,hier-r4-t256,64,48,4096,5,40,0.625,512,1.28,1.0,register,2097152,0.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,8,1,32768,20,50,0.319168,0.047063,0.300160,169984.764025,41.775456,5570060747.568527,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log20-hier-r4-t256-b1,fft-fp16-fp32-log20-b1,quick,butterfly,cuButterfly-hier-r4-t256,0,3,1,1,0.001260,fp32,16,32,32,0,per-stage-twiddle,floating-complex,hier-r4-t256,512,48,4096,5,40,0.625,512,1.28,1.0,register,8388608,1.3333333333333333,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,20,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,0,0,0,20,1048576,1,1,1048576,20,50,0.748576,0.137216,0.731360,7287.779758,76.417909,7641790947.369199,0.000000,-1,,,,,,,,,,,,
ntt-uint64-ntt-log15-ntt-hybrid-r4-t256-b320,ntt-uint64-ntt-log15-b320,quick,ntt,cuButterfly-ntt-hybrid-r4-t256,0,1,320,1,,native,64,64,64,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r4-t256,1,66,8192,3,24,0.375,320,1.3333333333333333,1.0,register,167772160,26.666666666666668,0,Tesla V100-SXM2-16GB,7.0,ntt,uint64,forward,,,0,,,,0.000000,,hybrid2d,radix4,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,320,1,32768,20,50,13.520352,0.607703,12.622912,,,,,-1,natural,64,1152921504606748673,60,7,4,256,0,526572.987372,11962.184037,17254743650.220463,shoup
fft-fp32-log8-temporal-r2-t128-b1,fft-fp32-log8-b1,quick,butterfly,cuButterfly-temporal-r2-t128,0,1,1,1,0.000004,native,32,32,32,0,per-stage-twiddle,floating-complex,temporal-r2-t128,1,32,2048,16,64,1.0,1,0.00078125,0.00078125,register+thread+warp,4096,0.0006510416666666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,20,50,0.006144,0.003932,0.018656,254313.130000,0.260417,65104161.279924,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-fp32-log20-online-r2-t256-b1,structured-2x2-fp16-fp32-log20-b1,quick,butterfly,cuButterfly-online-r2-t256,0,2,1,1,0.002086,fp32,16,32,32,0,broadcast,floating-fma,online-r2-t256,512,36,1024,6,48,0.75,512,1.0666666666666667,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,20,50,0.431968,0.102318,0.428000,9773.443919,102.481987,10248198731.173168,0.000000,-1,,,,,,,,,,,,
fwht-bf16-fp32-log20-hier-r4-t256-b1,fwht-bf16-fp32-log20-b1,quick,butterfly,cuButterfly-hier-r4-t256,0,2,1,1,0.008012,fp32,16,32,32,0,implicit-sign,floating-add,hier-r4-t256,512,44,2048,5,40,0.625,512,1.28,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,,1,20,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,0,0,0,20,1048576,1,1,1048576,20,50,0.427072,0.084132,0.420096,11886.105764,124.634852,12463485238.009790,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-online-r2-t256-b4,fft-fp16-fp32-log15-b4,quick,butterfly,cuButterfly-online-r2-t256,0,3,4,1,0.001078,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,64,38,2048,6,48,0.75,256,0.5333333333333333,0.5333333333333333,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,4,1,32768,20,50,0.140768,0.022569,0.136800,177234.575523,43.557169,5807622570.725924,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log20-online-r2-t256-b2,fft-fp16-fp32-log20-b2,quick,butterfly,cuButterfly-online-r2-t256,0,1,2,1,0.001260,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r2-t256,512,38,2048,6,48,0.75,1024,2.1333333333333333,1.0,register,16777216,2.6666666666666665,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,20,50,1.424192,0.268227,1.347872,7456.383032,78.185843,7818584294.072014,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log20-online-r2-t256-b1,structured-2x2-fp16-native-log20-b1,quick,butterfly,cuButterfly-online-r2-t256,0,1,1,1,0.002199,native,16,16,16,0,broadcast,floating-fma,online-r2-t256,512,36,1024,6,48,0.75,512,1.0666666666666667,1.0,register,4194304,0.6666666666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,1,1,1048576,20,50,0.420480,0.098857,0.430720,10115.625318,106.070019,10607001933.647701,0.000000,-1,,,,,,,,,,,,
ntt-uint64-ntt-log15-ntt-hybrid-r2-t256-b319,ntt-uint64-ntt-log15-b319,quick,ntt,cuButterfly-ntt-hybrid-r2-t256,0,1,319,1,,native,64,64,64,0,per-stage-root,modular-multiply-reduce,ntt-hybrid-r2-t256,1,52,4096,4,32,0.5,319,0.996875,0.996875,register,167247872,26.583333333333332,0,Tesla V100-SXM2-16GB,7.0,ntt,uint64,forward,,,0,,,,0.000000,,hybrid2d,radix2,,fused,,,,,,,,,,,,,,,,0,named-barrier,,,,,,,,,,,,15,32768,319,1,32768,20,50,13.500320,0.647885,12.569696,,,,,-1,natural,64,1152921504606748673,60,7,4,256,0,492371.448569,11939.560356,16134027626.720287,shoup
structured-2x2-fp32-log8-temporal-r2-t128-b1,structured-2x2-fp32-log8-b1,quick,butterfly,cuButterfly-temporal-r2-t128,0,3,1,1,0.000000,native,32,32,32,0,broadcast,floating-fma,temporal-r2-t128,1,30,1024,16,64,1.0,1,0.00078125,0.00078125,register+thread+warp,2048,0.0003255208333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,20,50,0.007168,0.003236,0.016544,309038.765269,0.316456,79113923.908824,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log15-hier-r4-t256-b7,structured-2x2-bf16-native-log15-b7,quick,butterfly,cuButterfly-hier-r4-t256,0,2,7,1,0.029309,native,16,32,16,1,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,448,1.12,1.0,register,917504,0.14583333333333334,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,7,1,32768,20,50,0.108352,0.039506,0.129504,177188.628158,43.545877,5806116967.469982,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp16-native-log15-hier-r4-t256-b9,structured-2x2-fp16-native-log15-b9,quick,butterfly,cuButterfly-hier-r4-t256,0,2,9,1,0.001707,native,16,16,16,0,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,576,1.44,1.0,register,1179648,0.1875,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,9,1,32768,20,50,0.141184,0.025620,0.149184,351281.486657,86.330938,11510791754.768232,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-fp32-log15-hier-r4-t256-b1,structured-2x2-bf16-fp32-log15-b1,quick,butterfly,cuButterfly-hier-r4-t256,0,2,1,1,0.028423,fp32,16,32,32,0,broadcast,floating-fma,hier-r4-t256,64,44,2048,5,40,0.625,64,0.16,0.16,register,131072,0.020833333333333332,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,15,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,0,0,0,15,32768,1,1,32768,20,50,0.029696,0.018412,0.034432,54313.823845,13.348165,1779755379.744004,0.000000,-1,,,,,,,,,,,,
fwht-bf16-fp32-log15-online-r2-t256-b8,fwht-bf16-fp32-log15-b8,quick,butterfly,cuButterfly-online-r2-t256,0,3,8,1,0.006966,fp32,16,32,32,0,implicit-sign,floating-add,online-r2-t256,64,36,1024,6,48,0.75,512,1.0666666666666667,1.0,register,1048576,0.16666666666666666,0,Tesla V100-SXM2-16GB,7.0,fwht,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,8,1,32768,20,50,0.125280,0.028365,0.130848,282039.712019,69.314080,9241877283.444254,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-fp32-log8-temporal-r4-t128-b1279,structured-2x2-bf16-fp32-log8-b1279,quick,butterfly,cuButterfly-temporal-r4-t128,0,3,1279,1,0.015220,fp32,16,32,32,0,broadcast,floating-fma,temporal-r4-t128,1,38,512,12,48,0.75,1279,1.3322916666666667,1.0,register,1309696,0.20817057291666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix4,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,20,50,0.153792,0.008786,0.160800,145573823.608489,149.067595,37266898843.773193,0.000000,-1,,,,,,,,,,,,
fft-bf16-native-log15-online-r4-t256-b7,fft-bf16-native-log15-b7,quick,butterfly,cuButterfly-online-r4-t256,0,3,7,1,0.009550,native,16,32,16,1,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,448,1.4,1.0,register,1835008,0.2916666666666667,0,Tesla V100-SXM2-16GB,7.0,fft,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,7,1,32768,20,50,0.284832,0.059085,0.217728,118473.781082,29.116116,3882148858.485280,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log8-temporal-r2-t128-b1,structured-2x2-bf16-native-log8-b1,quick,butterfly,cuButterfly-temporal-r2-t128,0,2,1,1,0.016847,native,16,32,16,1,broadcast,floating-fma,temporal-r2-t128,1,30,512,16,64,1.0,1,0.00078125,0.00078125,register+thread+warp,1024,0.00016276041666666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1,1,256,20,50,0.006144,0.004383,0.017632,228168.797108,0.233645,58411212.059729,0.000000,-1,,,,,,,,,,,,
fwht-fp16-native-log15-online-r2-t256-b6,fwht-fp16-native-log15-b6,quick,butterfly,cuButterfly-online-r2-t256,0,2,6,1,0.000870,native,16,16,16,0,implicit-sign,floating-add,online-r2-t256,64,36,1024,6,48,0.75,384,0.8,0.8,register,786432,0.125,0,Tesla V100-SXM2-16GB,7.0,fwht,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,6,1,32768,20,50,0.100544,0.021299,0.114752,281700.719402,69.230769,9230769173.350302,0.000000,-1,,,,,,,,,,,,
structured-2x2-fp64-log20-online-r2-t256-b2,structured-2x2-fp64-log20-b2,quick,butterfly,cuButterfly-online-r2-t256,0,1,2,1,0.000000,native,64,64,64,0,broadcast,floating-fma,online-r2-t256,512,38,4096,6,48,0.75,1024,2.1333333333333333,1.0,register,33554432,5.333333333333333,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp64,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,10x10,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,10,1,0,0,20,1048576,2,1,1048576,20,50,2.774848,0.211640,2.615904,9449.995462,99.090384,9909038441.779629,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log8-temporal-r2-t128-b1279,structured-2x2-bf16-native-log8-b1279,quick,butterfly,cuButterfly-temporal-r2-t128,0,2,1279,1,0.016847,native,16,32,16,1,broadcast,floating-fma,temporal-r2-t128,1,30,512,16,64,1.0,1279,0.99921875,0.99921875,register+thread+warp,1309696,0.20817057291666666,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,temporal-tile,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,1,8,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,0,0,0,0,8,256,1279,1,256,20,50,0.154112,0.017326,0.160256,73819355.042235,75.591020,18897754890.812038,0.000000,-1,,,,,,,,,,,,
fft-fp16-fp32-log15-online-r4-t256-b1,fft-fp16-fp32-log15-b1,quick,butterfly,cuButterfly-online-r4-t256,0,1,1,1,0.001078,fp32,16,32,32,0,per-stage-twiddle,floating-complex,online-r4-t256,64,50,4096,4,32,0.5,64,0.2,0.2,register,262144,0.041666666666666664,0,Tesla V100-SXM2-16GB,7.0,fft,fp16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,1,1,32768,20,50,0.037376,0.011407,0.048096,87662.705793,21.543987,2872531543.411107,0.000000,-1,,,,,,,,,,,,
structured-2x2-bf16-native-log15-online-r2-t256-b1,structured-2x2-bf16-native-log15-b1,quick,butterfly,cuButterfly-online-r2-t256,0,2,1,1,0.029309,native,16,32,16,1,broadcast,floating-fma,online-r2-t256,64,36,1024,6,48,0.75,64,0.13333333333333333,0.13333333333333333,register,131072,0.020833333333333332,0,Tesla V100-SXM2-16GB,7.0,structured-2x2,bf16,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,0.92387949999999996:-0.38268340000000001:0.38268340000000001:0.92387949999999996,2,8x7,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,8,1,0,0,15,32768,1,1,32768,20,50,0.030720,0.011776,0.034304,84918.476377,20.869565,2782608633.906721,0.000000,-1,,,,,,,,,,,,
