trial,device,compute_capability,operator,precision,direction,normalization,placement,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,compute_unit,complex_multiply,cross_twiddle,direct_boundary,stage_matrices,decomposition_count,stages_per_decomposition,segment_threads,segment_ept,boundary_twiddles,boundary_layouts,boundary_residencies,execution_group_count,group_threads,group_ept,local_exchange,shared_layout,fft_core,stage_space,stage_handoff,tile_threads,prefix_threads,suffix_threads,prefix_ept,suffix_ept,prefix_units_per_cta,suffix_units_per_cta,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,1,10,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,0,0,0,10,1024,4096,1,1024,20,100,2.769216,0.286075,2.606496,14317929.788271,73.307801,14661560103.189890,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,1,10,,,,,,0,,,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,0,0,0,10,1024,4096,1,1024,20,100,2.764416,0.286177,2.605312,14312806.505295,73.281569,14656313861.422153,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,1,10,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,0,0,0,10,1024,4096,1,1024,20,100,2.766208,0.355277,2.629856,11529038.985712,59.028680,11805735921.369074,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,1,10,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,0,0,0,10,1024,4096,1,1024,20,100,2.770816,0.355338,2.596608,11527045.147462,59.018471,11803694231.001093,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,hierarchical,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,1,10,,,,,,0,,,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,0,0,0,10,1024,4096,1,1024,20,100,2.774880,0.355328,2.611936,11527377.728222,59.020174,11804034793.699381,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.771712,0.576440,2.610144,7105679.037591,36.381077,7276215334.493081,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.766304,0.499425,2.610048,8201426.850998,41.991305,8398261095.422036,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.768672,0.499517,2.635744,8199913.887839,41.983559,8396711821.146965,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.763232,0.804680,2.599680,5090224.149786,26.061948,5212389529.381343,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.772736,0.805233,2.602880,5086728.698976,26.044051,5208810187.751757,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix2,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.764128,0.804721,2.603648,5089965.132585,26.060621,5212124295.766557,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.768224,0.494100,2.604448,8289811.799935,42.443836,8488767283.133308,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.765344,0.494090,2.606560,8289983.807266,42.444717,8488943418.639951,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.767040,0.494039,2.601632,8290842.950730,42.449116,8489823181.547618,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.764416,0.714588,2.599392,5731972.902709,29.347701,5869540252.374216,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.766752,0.714568,2.604384,5732137.377490,29.348543,5869708674.550251,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix4,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.769760,0.714619,2.630368,5731726.208234,29.346438,5869287637.231682,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.766400,0.500777,2.606144,8179289.283859,41.877961,8375592226.671827,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.763840,0.500838,2.596352,8178286.666364,41.872828,8374565546.356314,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,128,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.767264,0.500787,2.611712,8179122.812868,41.877109,8375421760.377252,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,structured-2x2,fp32,forward,none,out-of-place,0,,,,0.000000,,online-reorder,radix8,four-mul,table,direct-strided,1:0.25:-0.5:1,2,6x4,0x0,8x8,table,direct-strided,global-scratch,2,0x0,8x8,shared,linear,scalar,0,named-barrier,256,0,0,8,8,0,0,6,1,0,0,10,1024,4096,1,1024,20,100,2.763680,0.895898,2.615552,4571950.942965,23.408389,4681677765.596579,0.000000,-1
