trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,4,16,262144,1,16,20,100,5.462496,0.107448,5.108288,2439721784.849519,78.071097,39035548557.592300,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.452928,0.099123,5.100416,2644628038.761310,84.628097,42314048620.180962,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.453248,0.099041,5.103008,2646815466.376832,84.698095,42349047462.029312,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.455808,0.099164,5.099616,2643535779.532169,84.593145,42296572472.514702,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.464288,0.099113,5.101408,2644901393.732829,84.636845,42318422299.725258,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.468672,0.099072,5.100288,2645994781.978999,84.671833,42335916511.663986,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.489056,0.191775,5.099520,683468635.190508,54.677491,21870996326.096252,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.490592,0.191304,5.103232,685151517.070187,54.812121,21924848546.245991,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.488224,0.191437,5.099296,684675002.878703,54.774000,21909600092.118481,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.484864,0.191693,5.101664,683760739.303273,54.700859,21880343657.704723,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.467456,0.191754,5.098304,683541558.141837,54.683325,21873329860.538792,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.477024,0.189604,5.100896,691293978.631257,55.303518,22121407316.200226,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.467072,0.189573,5.107648,691406078.571700,55.312486,22124994514.294411,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.502560,0.189655,5.105088,691107407.154285,55.288593,22115437028.937107,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.512800,0.189635,5.102304,691182077.970894,55.294566,22117826495.068623,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.491520,0.189624,5.116672,691219337.953725,55.297547,22119018814.519192,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.429952,0.260024,5.112000,504075947.453790,40.326076,16130430318.521282,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.505376,0.260024,5.099392,504075947.453790,40.326076,16130430318.521282,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.511296,0.260024,5.107232,504075947.453790,40.326076,16130430318.521282,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.506816,0.260024,5.114944,504075947.453790,40.326076,16130430318.521282,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.478624,0.260035,5.106496,504056073.995291,40.324486,16129794367.849310,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.473184,0.544614,5.101568,240669346.530206,19.253548,7701419088.966604,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.469024,0.544717,5.098016,240624129.667350,19.249930,7699972149.355207,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.522656,0.544727,5.114240,240619574.688008,19.249566,7699826390.016242,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.518400,0.544655,5.113600,240651278.814594,19.252102,7700840922.067019,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.483936,0.544707,5.103072,240628632.157450,19.250291,7700116229.038393,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.511040,0.084746,5.107200,1546640996.649420,123.731280,49492511892.781425,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.499776,0.084685,5.104320,1547762924.186637,123.821034,49528413573.972382,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.496608,0.084869,5.110976,1544401607.278767,123.552129,49420851432.920547,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.485952,0.084705,5.111040,1547388812.899696,123.791105,49516442012.790276,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.481728,0.084787,5.116192,1545893767.009946,123.671501,49468600544.318275,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.463328,0.099942,5.106240,1311475396.037675,104.918032,41967212673.205589,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.511168,0.099840,5.106368,1312820509.246585,105.025641,42010256295.890732,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.494240,0.099891,5.108096,1312147705.784570,104.971816,41988726585.106224,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.503392,0.099953,5.116512,1311341075.402805,104.907286,41962914412.889771,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.487904,0.099953,5.120960,1311341075.402805,104.907286,41962914412.889771,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.477856,0.099717,5.109504,1314438311.408153,105.155065,42062025965.060905,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.492768,0.099830,5.108352,1312955133.144721,105.036411,42014564260.631073,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.493920,0.099799,5.111808,1313359268.601004,105.068741,42027496595.232140,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.475200,0.099830,5.111104,1312955133.144721,105.036411,42014564260.631073,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.459008,0.099871,5.105984,1312416705.235981,104.993336,41997334567.551407,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.479200,0.101898,5.098528,1286302908.585572,102.904233,41161693074.738297,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.470944,0.101939,5.102752,1285786020.076526,102.862882,41145152642.448845,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.476160,0.101714,5.101344,1288633775.825217,103.090702,41236280826.406929,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.470528,0.101878,5.101344,1286561508.714073,102.924921,41169968278.850334,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.472384,0.101775,5.107744,1287855882.047939,103.028471,41211388225.534035,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.487392,0.105482,5.124960,1242597770.680555,99.407822,39763128661.777748,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.531360,0.105656,5.108640,1240550513.461051,99.244041,39697616430.753624,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.488928,0.105441,5.112320,1243080424.475537,99.446434,39778573583.217178,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.478464,0.105503,5.095680,1242356628.174122,99.388530,39755412101.571892,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.507744,0.105329,5.099968,1244409943.885854,99.552796,39821118204.347328,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.505152,0.084746,5.100032,1546640996.649420,123.731280,49492511892.781425,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.476960,0.084828,5.101504,1545147259.040865,123.611781,49444712289.307671,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.522080,0.084838,5.096800,1544960812.526978,123.596865,49438746000.863281,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.492640,0.084808,5.096896,1545520422.881965,123.641634,49456653532.222870,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,shared,cufftdx-block,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.456896,0.084726,5.097504,1547014746.381873,123.761180,49504471884.219940,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.449792,0.097505,5.098720,672127660.588596,129.048511,43016170277.670143,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.460352,0.097444,5.097664,672551482.576353,129.129885,43043294884.886566,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.450656,0.097413,5.098496,672763568.341837,129.170605,43056868373.877594,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.446656,0.097464,5.095520,672410149.204369,129.102749,43034249549.079613,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.457632,0.097434,5.102816,672622197.261885,129.143462,43047820624.760612,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.489056,0.101878,5.106432,643280754.357036,123.509905,41169968278.850334,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.477248,0.101857,5.099744,643410059.357388,123.534731,41178243798.872849,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.492192,0.101837,5.103552,643539510.516265,123.559586,41186528673.040977,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.463232,0.101847,5.101408,643474778.426237,123.547157,41182385819.279137,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.468576,0.101816,5.104416,643668919.572458,123.584433,41194810852.637306,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.491584,0.152627,5.106976,429386112.357383,82.442134,27480711190.872505,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.470336,0.152586,5.100928,429501385.327907,82.464266,27488088660.986073,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.474528,0.152566,5.104960,429559024.048312,82.475333,27491777539.091949,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.462144,0.152596,5.096896,429472529.829520,82.458726,27486241909.089306,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.523456,0.152596,5.100640,429472529.829520,82.458726,27486241909.089306,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.488992,0.298291,5.097472,219704767.028688,42.183315,14061105089.836020,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.540384,0.298291,5.097248,219704767.028688,42.183315,14061105089.836020,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.474624,0.298332,5.112480,219674610.853589,42.177525,14059175094.629707,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.464160,0.298301,5.098560,219697216.234124,42.181866,14060621838.983925,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.467328,0.298312,5.110592,219689687.906276,42.180420,14060140026.001633,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.494368,0.084070,5.101664,779537155.347634,149.671134,49890377942.248573,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.463360,0.084163,5.107616,778683509.595340,149.507234,49835744614.101776,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.462944,0.084122,5.104928,779062692.113889,149.580037,49860012295.288918,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.469632,0.084122,5.105152,779062692.113889,149.580037,49860012295.288918,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.465184,0.084122,5.103904,779062692.113889,149.580037,49860012295.288918,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.501216,0.092037,5.100416,712060475.460321,136.715611,45571870429.460541,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.530848,0.091976,5.107968,712536171.983481,136.806945,45602315006.942780,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.490688,0.092211,5.129536,710716254.966356,136.457521,45485840317.846786,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.463648,0.092078,5.101664,711743812.337248,136.654812,45551603989.583855,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.500160,0.091904,5.102144,713091926.289968,136.913650,45637883282.557983,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.457856,0.094198,5.104192,695727814.652983,133.579740,44526580137.790932,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.455104,0.094136,5.096256,696181822.011713,133.666910,44555636608.749641,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.472384,0.094228,5.101344,695501005.461792,133.536193,44512064349.554665,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.477760,0.094177,5.119424,695879066.279407,133.608781,44536260241.882027,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.455392,0.094167,5.100544,695954771.821504,133.623316,44541105396.576248,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.460768,0.096737,5.096800,677463741.686639,130.073038,43357679467.944893,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.463072,0.096727,5.101152,677535493.187859,130.086815,43362271564.022995,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.473280,0.096727,5.098592,677535493.187859,130.086815,43362271564.022995,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.463200,0.096840,5.101984,676747426.098709,129.935506,43311835270.317345,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.453856,0.096819,5.097664,676890536.753898,129.962983,43320994352.249466,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.488352,0.099994,5.101120,655401936.277067,125.837172,41945723921.732300,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.449664,0.099983,5.097632,655469090.421661,125.850065,41950021786.986275,0.000000,-1
