trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,20,2.788896,0.548147,2.605312,116756.958387,61.214272,7651784024.858466,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,20,2.781760,0.595968,2.605248,107388.314702,56.302405,7037800592.324350,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,20,2.794944,0.547942,2.616000,116800.598024,61.237152,7654643992.075665,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,20,2.784384,0.570163,2.602304,112248.565115,58.850576,7356321963.394614,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,20,2.773184,0.407091,2.601632,157212.929055,82.424852,10303106518.579233,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,20,2.776064,0.412928,2.601376,154990.694930,81.259761,10157470182.942955,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,20,2.773504,0.401715,2.604384,159316.853626,83.527915,10440989319.222439,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,20,2.769056,0.401203,2.622304,159520.157336,83.634504,10454313031.171106,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,20,2.765632,0.328499,2.588928,194825.437619,102.144639,12768079879.793196,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,20,2.777696,0.324608,2.632832,197160.884415,103.369086,12921135721.016005,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,20,2.764832,0.319744,2.594112,200160.133800,104.941556,13117694528.733988,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,20,2.765184,0.319642,2.592192,200224.257351,104.975175,13121896929.765179,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,18,262144,16,1,262144,10,20,2.765344,0.635802,2.598016,25165.082416,59.371878,6596875364.985088,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,18,262144,16,1,262144,10,20,2.771744,0.683110,2.591776,23422.277018,55.260084,6140009386.665549,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,18,262144,16,1,262144,10,20,2.782784,0.635546,2.592928,25175.219077,59.395794,6599532629.739261,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,18,262144,16,1,262144,10,20,2.781376,0.657869,2.603392,24320.958735,57.380341,6375593406.707331,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,20,2.788992,0.494182,2.606464,32376.708976,76.386240,8487359997.691957,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,20,2.778752,0.500429,2.595904,31972.580583,75.432781,8381420164.227789,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,18,262144,16,1,262144,10,20,2.778528,0.489779,2.592288,32667.783439,77.072971,8563663421.900418,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,18,262144,16,1,262144,10,20,2.777856,0.488602,2.591680,32746.516095,77.258724,8584302715.175939,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,20,2.804864,0.416154,2.675680,38447.341619,90.708659,10078739921.282734,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,20,2.778336,0.412262,2.665504,38810.235354,91.564833,10173870336.525021,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,18,262144,16,1,262144,10,20,2.776832,0.407654,2.667840,39248.934852,92.599855,10288872777.749729,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,18,262144,16,1,262144,10,20,2.793952,0.407245,2.685664,39288.411076,92.692991,10299221233.205416,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,20,1048576,4,1,1048576,10,20,2.773792,0.724224,2.760992,5523.153276,57.914460,5791445969.516550,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,20,1048576,4,1,1048576,10,20,2.802720,0.771379,3.065984,5185.517241,54.374089,5437408926.617160,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,20,1048576,4,1,1048576,10,20,2.784448,0.723405,3.801472,5529.407868,57.980044,5798004384.518450,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,20,1048576,4,1,1048576,10,20,2.774176,0.745370,2.683104,5366.465508,56.271469,5627146936.621857,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,20,1048576,4,1,1048576,10,20,2.771392,0.582349,2.693632,6868.735435,72.023911,7202391127.796056,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,20,1048576,4,1,1048576,10,20,2.767808,0.588339,3.758432,6798.798950,71.290574,7129057407.479555,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,20,1048576,4,1,1048576,10,20,2.794848,0.577331,4.054528,6928.432244,72.649878,7264987768.716324,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,20,1048576,4,1,1048576,10,20,2.813536,0.577024,2.639520,6932.120879,72.688556,7268855582.364204,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,20,2.775616,0.503808,2.875104,7939.532181,83.252029,8325202896.004210,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,20,2.778816,0.500224,3.655264,7996.417697,83.848517,8384851682.786952,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,20,1048576,4,1,1048576,10,20,2.772992,0.495565,3.699680,8071.598492,84.636845,8463684459.945051,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,20,1048576,4,1,1048576,10,20,2.797888,0.494848,2.676608,8083.290011,84.759439,8475943906.927488,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,12,4096,1024,1,4096,10,20,5.524800,0.648653,5.184896,1578656.582791,38.797064,6466177363.111054,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,12,4096,1024,1,4096,10,20,5.479168,0.701440,5.781600,1459854.063107,35.877373,5979562242.487515,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,12,4096,1024,1,4096,10,20,5.490240,0.632627,6.197920,1618646.839003,39.779865,6629977452.554961,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,12,4096,1024,1,4096,10,20,5.496480,0.680448,5.180704,1504890.905003,36.984199,6164033146.890471,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,12,4096,1024,1,4096,10,20,5.498400,0.477901,5.647616,2142704.078714,52.659095,8776515906.414255,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,12,4096,1024,1,4096,10,20,5.468192,0.479744,5.467552,2134471.642061,52.456775,8742795845.882023,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,12,4096,1024,1,4096,10,20,5.533440,0.461210,5.203264,2220248.690941,54.564832,9094138638.096319,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,12,4096,1024,1,4096,10,20,5.475008,0.464691,5.178336,2203613.823870,54.156013,9026002222.571051,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,20,5.541152,0.349594,6.209056,2929115.576654,71.985944,11997657401.974730,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,20,5.541984,0.328192,5.858912,3120124.846626,76.680188,12780031371.780054,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,12,4096,1024,1,4096,10,20,5.529984,0.333107,6.174976,3074085.429628,75.548724,12591453919.755201,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,12,4096,1024,1,4096,10,20,5.460768,0.309043,5.172992,3313452.630237,81.431412,13571901973.450710,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,12,4096,1024,1,4096,10,20,5.465792,0.089856,5.335904,11396011.553972,280.068380,46678063325.069725,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,14,16384,256,1,16384,10,20,5.611680,0.816282,5.166272,313617.255083,35.968136,5138305107.273179,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,14,16384,256,1,16384,10,20,5.583904,0.860826,5.220928,297388.905253,34.106939,4872419823.663585,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,14,16384,256,1,16384,10,20,5.595776,0.799795,5.199488,320081.936830,36.709557,5244222453.025587,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,14,16384,256,1,16384,10,20,5.593696,0.841574,5.188800,304191.773020,34.887146,4983878009.151603,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,14,16384,256,1,16384,10,20,5.565216,0.645171,5.471264,396793.889826,45.507498,6501071090.916566,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,14,16384,256,1,16384,10,20,5.568928,0.648653,5.257984,394664.145698,45.263242,6466177363.111054,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,14,16384,256,1,16384,10,20,5.563840,0.628634,5.573248,407232.436391,46.704674,6672096237.832380,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,14,16384,256,1,16384,10,20,5.569696,0.633088,5.554240,404367.170069,46.376062,6625151714.413488,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,14,16384,256,1,16384,10,20,5.563424,0.515533,5.575072,496573.649948,56.951039,8135862680.750890,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,14,16384,256,1,16384,10,20,5.573920,0.492442,6.610496,519858.604161,59.621544,8517363370.576310,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,10,0,0,14,16384,256,1,16384,10,20,5.572544,0.494950,5.185408,517223.560839,59.319336,8474190820.779107,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,14,16384,256,1,16384,10,20,5.588768,0.473958,5.194400,540131.788884,61.946635,8849519229.078804,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,14,16384,256,1,16384,10,20,5.510624,0.135322,5.187584,1891789.601883,216.965566,30995080837.253868,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,20,5.600512,0.984013,5.185120,65039.805512,34.099590,4262448694.040068,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,20,5.577664,1.029939,5.185152,62139.591905,32.579042,4072380295.095371,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,6,0,0,16,65536,64,1,65536,10,20,5.580448,0.967629,5.176896,66141.067235,34.676968,4334620982.321613,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,6,0,0,16,65536,64,1,65536,10,20,5.605440,1.011046,5.198752,63300.753944,33.187826,4148478210.442018,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,20,5.590016,0.814285,5.193504,78596.579334,41.207243,5150905423.213614,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,20,5.598144,0.817920,5.177120,78247.258556,41.024099,5128012336.719883,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,128,8,0,0,16,65536,64,1,65536,10,20,5.575968,0.796774,5.149504,80323.867101,42.112840,5264104954.351309,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,8,0,0,16,65536,64,1,65536,10,20,5.589408,0.802150,5.197472,79785.533664,41.830598,5228824734.176653,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,128,10,0,0,16,65536,64,1,65536,10,20,5.600352,0.688333,5.211360,92978.280801,48.747397,6093424610.571869,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,hierarchical,radix2,0,named-barrier,256,10,0,0,16,65536,64,1,65536,10,20,5.642496,0.662886,5.163136,96547.465478,50.618678,6327334697.581273,0.000000,-1
