case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
fft14_base_b256,fft14-batch256,2,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,14,16384,256,,,1000,100,hierarchical,0.722432,354358.602416,1
fft8_base_b16384,fft8-batch16384,1,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,8,256,16384,,,1000,100,temporal-tile,0.112189,146038707.455685,1
ntt16_base_b4,ntt16-batch4,4,cuNTT-base-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,16,65536,4,576460756061519873,60,1000,100,hybrid2d,0.031529,126867.485769,1
fft18_baseline_b16,fft18-batch16,5,cuFFT,0,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,18,262144,16,,,1000,100,cufft,0.213268,75022.809134,1
fwht15_baseline_b512,fwht15-batch512,2,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,512,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.210401,2433445.189944,1
fwht8_base_b65536,fwht8-batch65536,3,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,8,256,65536,,,1000,100,temporal-tile,0.187955,348678832.858232,1
fft20_searched_b4,fft20-batch4,4,cuButterfly-searched-auto,0,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,20,1048576,4,,,1000,100,online-reorder,0.215736,18541.152918,1
fft20_base_b4,fft20-batch4,5,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,20,1048576,4,,,1000,100,online-reorder,0.767498,5211.738235,1
fwht8_base_b65536,fwht8-batch65536,5,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,8,256,65536,,,1000,100,temporal-tile,0.188375,347901716.123270,1
ntt16_base_b64,ntt16-batch64,4,cuNTT-base-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,16,65536,64,576460756061519873,60,1000,100,hybrid2d,0.301363,212368.331670,1
fft8_base_b16384,fft8-batch16384,5,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,8,256,16384,,,1000,100,temporal-tile,0.112732,145335628.599819,1
fft8_base_b16384,fft8-batch16384,2,cuButterfly-base-radix2,1,butterfly,Tesla V100-SXM2-16GB,fft,fp32,forward,none,in-place,natural,8,256,16384,,,1000,100,temporal-tile,0.112159,146078705.467524,1
fwht15_baseline_b512,fwht15-batch512,1,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,512,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.210248,2435222.970373,1
ntt16_base_b4,ntt16-batch4,2,cuNTT-base-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,16,65536,4,576460756061519873,60,1000,100,hybrid2d,0.031498,126991.228639,1
fwht8_searched_b65536,fwht8-batch65536,2,cuButterfly-searched-warp-register,0,butterfly,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,8,256,65536,,,1000,100,temporal-tile,0.165100,396948431.285415,1
fwht15_baseline_b512,fwht15-batch512,4,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,512,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.210360,2433919.128576,1
