trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.464864,0.102031,5.424672,642312292.658805,123.323960,41107986730.163490,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.508224,0.102031,5.190592,642312292.658805,123.323960,41107986730.163490,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.527872,0.105144,5.186496,623295664.513452,119.672768,39890922528.860924,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.465152,0.105083,5.221184,623660078.945626,119.742735,39914245052.520042,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.458752,0.105103,5.173312,623538589.598982,119.719409,39906469734.334824,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.467808,0.105257,5.808896,622628661.582533,119.544703,39848234341.282120,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.462336,0.105103,5.394880,623538589.598982,119.719409,39906469734.334824,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.463520,0.109251,5.183136,599868735.583236,115.174797,38391599077.327080,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.455872,0.109445,5.181728,598802368.594223,114.970055,38323351590.030304,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.461280,0.109343,5.181472,599363195.074099,115.077733,38359244484.742325,0.000000,-1
