trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,3,8,524288,1,8,20,100,5.484896,1.333688,5.198272,393111320.843108,4.717336,3144890566.744868,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,3,8,524288,1,8,20,100,5.500640,0.086323,5.858304,6073546739.927762,72.882561,48588373919.422096,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,3,8,524288,1,8,20,100,5.462048,0.086252,5.180192,6078594351.813414,72.943132,48628754814.507309,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,3,8,524288,1,8,20,100,5.459616,0.086344,5.179520,6072106553.579595,72.865279,48576852428.636757,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,3,8,524288,1,8,20,100,5.523264,0.094177,5.198656,5567032530.235253,66.804390,44536260241.882027,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,3,8,524288,1,8,20,100,5.556128,0.094188,5.170624,5566427457.972327,66.797129,44531419663.778618,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,3,8,524288,1,8,20,100,5.556768,0.094147,5.383808,5568849417.956136,66.826193,44550795343.649086,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.537952,0.373709,5.170976,701465927.243696,22.446910,11223454835.899141,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.536992,0.373709,5.173440,701465927.243696,22.446910,11223454835.899141,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,4,16,262144,1,16,20,100,5.532608,0.373729,5.170496,701427498.490703,22.445680,11222839975.851246,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,4,16,262144,1,16,20,100,5.468448,0.373832,5.175936,701235417.866279,22.439533,11219766685.860456,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,4,16,262144,1,16,20,100,5.533664,0.373852,5.168544,701196958.467434,22.438303,11219151335.478939,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,4,16,262144,1,16,20,100,5.562272,0.373821,5.220576,701254593.241400,22.440147,11220073491.862392,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,4,16,262144,1,16,20,100,5.510560,0.454584,5.504896,576667517.336753,18.453361,9226680277.388042,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,4,16,262144,1,16,20,100,5.503680,0.454564,5.179808,576693491.254591,18.454192,9227095860.073452,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,4,16,262144,1,16,20,100,5.517568,0.454564,5.173696,576693491.254591,18.454192,9227095860.073452,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,4,16,262144,1,16,20,100,5.558304,0.967608,5.153024,270919535.476101,8.669425,4334712567.617610,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,4,16,262144,1,16,20,100,5.599584,0.967588,5.160416,270925276.488333,8.669609,4334804423.813329,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,4,16,262144,1,16,20,100,5.504032,0.967598,5.233664,270922389.262815,8.669516,4334758228.205039,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,4,16,262144,1,16,20,100,5.529600,0.084275,5.183264,3110571045.864701,99.538273,49769136733.835213,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,4,16,262144,1,16,20,100,5.485536,0.084306,5.107296,3109437914.665285,99.502013,49751006634.644554,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,4,16,262144,1,16,20,100,5.458464,0.084316,5.106336,3109060112.970160,99.489924,49744961807.522552,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,4,16,262144,1,16,20,100,5.465568,0.104704,5.107488,2503667480.328550,80.117359,40058679685.256805,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,4,16,262144,1,16,20,100,5.472352,0.104632,5.104320,2505382705.467977,80.172247,40086123287.487633,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,4,16,262144,1,16,20,100,5.496608,0.104663,5.110656,2504647372.232550,80.148716,40074357955.720802,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.481632,0.191928,5.113568,682921598.868083,54.633728,21853491163.778645,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.569952,0.191488,5.182880,684491986.579866,54.759359,21903743570.555702,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,5,32,131072,1,32,20,100,5.510080,0.191447,5.180384,684638391.789906,54.771071,21908428537.276985,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.482912,0.189655,5.185696,691107407.154285,55.288593,22115437028.937107,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.492064,0.189655,5.175808,691107407.154285,55.288593,22115437028.937107,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,5,32,131072,1,32,20,100,5.385280,0.189635,5.598016,691182077.970894,55.294566,22117826495.068623,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.463104,0.260035,5.175072,504056073.995291,40.324486,16129794367.849310,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.476064,0.260045,5.303424,504036202.103773,40.322896,16129158467.320736,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.459200,0.260024,5.347264,504075947.453790,40.326076,16130430318.521282,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.456832,0.544676,5.400640,240642219.640225,19.251378,7700551028.487185,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.465376,0.544696,5.191360,240633161.147884,19.250653,7700261156.732274,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,5,32,131072,1,32,20,100,5.505216,0.544707,5.573760,240628632.157450,19.250291,7700116229.038393,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.490496,0.084685,5.195136,1547762924.186637,123.821034,49528413573.972382,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.463968,0.084716,5.562912,1547201825.068133,123.776146,49510458402.180267,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,5,32,131072,1,32,20,100,5.469088,0.084716,5.969600,1547201825.068133,123.776146,49510458402.180267,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.465568,0.102083,5.167712,1283980364.505558,102.718429,41087371664.177872,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.498816,0.102134,6.682848,1283336695.886195,102.666936,41066774268.358246,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,5,32,131072,1,32,20,100,5.494976,0.102164,5.169120,1282950823.102555,102.636066,41054426339.281769,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.495136,0.097423,5.235008,672692875.374333,129.157032,43052344023.957283,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.514816,0.097495,5.205152,672198286.172937,129.062071,43020690315.067986,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,6,64,65536,1,64,20,100,5.463840,0.097454,5.173856,672480834.170778,129.116320,43038773386.929802,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.452704,0.101908,5.176768,643086800.242581,123.472666,41157555215.525162,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.457472,0.101878,6.387584,643280754.357036,123.509905,41169968278.850334,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,6,64,65536,1,64,20,100,5.486976,0.101919,7.108640,643022206.196970,123.460264,41153421196.606049,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.485984,0.152617,6.804480,429414914.317009,82.447664,27482554516.288548,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.502144,0.152627,6.584992,429386112.357383,82.442134,27480711190.872505,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.496256,0.152576,5.172832,429530202.754472,82.469799,27489932976.286240,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.487488,0.298353,6.565440,219659535.870203,42.174631,14058210295.692970,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.523616,0.298301,7.740416,219697216.234124,42.181866,14060621838.983925,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,6,64,65536,1,64,20,100,5.491680,0.298342,7.099904,219667062.131657,42.176076,14058691976.426048,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.448480,0.084050,5.193856,779727116.320032,149.707606,49902535444.482040,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.451040,0.084101,5.172448,779252352.855483,149.616452,49872150582.750923,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,6,64,65536,1,64,20,100,5.451072,0.084111,5.177216,779157579.960732,149.598255,49866085117.486877,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.464032,0.102205,5.190016,641218312.275848,123.113916,41037971985.654243,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.466848,0.102257,5.181824,640897251.195404,123.052272,41017424076.505829,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,6,64,65536,1,64,20,100,5.457888,0.102216,5.173984,641154093.022049,123.101586,41033861953.411125,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.385312,0.088545,5.176608,370070523.109431,165.791594,47369026958.007202,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.495872,0.088504,7.238624,370241806.348746,165.868329,47390951212.639542,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,7,128,32768,1,128,20,100,5.475904,0.088596,6.110816,369856688.448904,165.695796,47341656121.459717,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.527680,0.089825,6.088480,364797081.579891,163.429093,46694026442.226097,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.473952,0.089825,5.275104,364797081.579891,163.429093,46694026442.226097,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,7,128,32768,1,128,20,100,5.461568,0.089856,5.170560,364672339.489608,163.373208,46678059454.669876,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.479872,0.101079,6.245056,324181925.545384,145.233503,41495286469.809090,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.480416,0.101089,5.982464,324149120.218916,145.218806,41491087388.021187,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.567392,0.101079,5.363040,324181925.545384,145.233503,41495286469.809090,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.547936,0.182610,5.168096,179442610.596517,80.390290,22968654156.354141,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.505792,0.182651,5.180032,179402381.462048,80.372267,22963504827.142128,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,256,0,0,0,0,7,128,32768,1,128,20,100,5.531040,0.182661,5.188736,179392312.362194,80.367756,22962215982.360840,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.460256,0.084521,5.506112,387690824.077937,173.685489,49624425481.975967,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.501888,0.084500,5.219104,387784760.317430,173.727573,49636449320.631035,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,four-mul,shared,scalar,0,named-barrier,0,0,0,0,0,7,128,32768,1,128,20,100,5.468960,0.084521,5.173696,387690824.077937,173.685489,49624425481.975967,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.538432,0.103281,5.153568,317271461.900018,142.137615,40610747123.202248,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.490528,0.103342,5.191008,317082842.106743,142.053113,40586603789.663109,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,cta-dft8,0,named-barrier,128,0,0,0,0,7,128,32768,1,128,20,100,5.453824,0.102984,5.168288,318186327.530799,142.547475,40727849923.942261,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.479456,0.151060,5.181632,108459872.074537,111.062909,27765727251.081409,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.525728,0.150764,5.178592,108673499.313521,111.281663,27820415824.261345,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,32,0,0,0,0,8,256,16384,1,256,20,100,5.534048,0.149166,5.176864,109837305.426795,112.473401,28118350189.259415,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.527968,0.097065,5.165216,168794168.822013,172.845229,43211307218.435226,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.510656,0.097004,5.208960,168901088.110288,172.954714,43238678556.233711,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix8,four-mul,shared,scalar,0,named-barrier,64,0,0,0,0,8,256,16384,1,256,20,100,5.517280,0.096614,5.170432,169581349.453185,173.651302,43412825460.015358,0.000000,-1
