case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
fwht15_dao_b4,fwht15-batch4,4,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,4,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.015606,256315.623028,1
fwht15_dao_b512,fwht15-batch512,5,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,512,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.208118,2460145.734300,1
ntt20_gpuntt_b2,ntt20-batch2,1,GPU-NTT-Merge-native,0,gpuntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,bit-reversed,20,1048576,2,576460756061519873,60,1000,100,GPU-NTT-Merge,0.204872,9762.21,1
fwht15_warp_b4,fwht15-batch4,4,cuButterfly-warp-register,1,butterfly,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,4,,,1000,100,temporal-tile,0.017818,224497.130231,1
fwht15_dao_b512,fwht15-batch512,1,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,512,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.207882,2462932.947341,1
fwht15_dao_b256,fwht15-batch256,4,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,256,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.115558,2215330.172641,1
ntt16_gpuntt_b256,ntt16-batch256,1,GPU-NTT-Merge-natural,0,gpuntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,16,65536,256,576460756061519873,60,1000,100,GPU-NTT-Merge,1.52208,168190,1
fwht8_warp_b4096,fwht8-batch4096,3,cuButterfly-warp-register,1,butterfly,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,8,256,4096,,,1000,100,temporal-tile,0.011284,362976410.670370,1
ntt16_cub_b64,ntt16-batch64,1,cuNTT-Hybrid2D-radix4,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,16,65536,64,576460756061519873,60,1000,100,hybrid2d,0.281549,227313.895627,1
ntt20_gpuntt_b4,ntt20-batch4,1,GPU-NTT-Merge-native,0,gpuntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,bit-reversed,20,1048576,4,576460756061519873,60,1000,100,GPU-NTT-Merge,0.401388,9965.43,1
fwht15_dao_b512,fwht15-batch512,4,Dao-AILab-FHT,0,dao-fht,Tesla V100-SXM2-16GB,fwht,fp32,forward,none,out-of-place,natural,15,32768,512,,,1000,100,dao-fast-hadamard-transform-sm70-local,0.208159,2459661.527838,1
