trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,4,0,0,12,4096,1024,1,4096,10,30,2.800384,0.469948,2.590240,2178965.753766,53.550262,8925043727.427572,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,4,0,0,12,4096,1024,1,4096,10,30,2.781888,0.448171,2.595744,2284843.893170,56.152324,9358720586.422552,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,4,0,0,12,4096,1024,1,4096,10,30,2.819968,0.440422,2.601312,2325040.605154,57.140198,9523366318.710548,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,12,4096,1024,1,4096,10,30,2.779744,0.539614,2.594208,1897653.318853,46.636728,7772787994.022015,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,8,0,0,12,4096,1024,1,4096,10,30,2.801664,0.284023,2.606624,3605335.934455,88.604736,14767455987.529388,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,8,0,0,12,4096,1024,1,4096,10,30,2.825024,0.263100,2.593536,3892060.246289,95.651273,15941878768.800119,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,128,10,8,0,0,12,4096,1024,1,4096,10,30,2.824832,0.255420,2.604224,4009087.298891,98.527329,16421221576.256315,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,8,0,0,12,4096,1024,1,4096,10,30,2.847456,0.301261,2.666336,3399048.275855,83.535010,13922501737.903090,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,32,10,16,0,0,12,4096,1024,1,4096,10,30,2.878016,0.192171,2.697792,5328596.858260,130.955596,21825932731.431168,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fwht,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,64,10,16,0,0,12,4096,1024,1,4096,10,30,2.877760,0.171213,2.723776,5980860.989093,146.985640,24497606611.326103,0.000000,-1
