trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,5.495616,0.446925,5.121376,35800.208145,84.463288,9384809763.852394,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,5.475008,0.446792,5.096608,35810.872861,84.488449,9387605455.215807,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,5.495296,0.446730,5.096224,35815.799019,84.500071,9388896817.980305,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,5.461952,0.446792,5.097280,35810.872861,84.488449,9387605455.215807,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,50,100,5.455328,0.211978,5.095392,75479.444796,178.078352,19786483576.613152,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,50,100,5.475072,0.211579,5.103840,75621.910808,178.414472,19823830186.908924,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,50,100,5.479168,0.212040,5.095904,75457.574986,178.026755,19780750537.195686,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,50,100,5.470208,0.211487,5.099136,75654.866038,178.492223,19832469202.732628,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,18,262144,16,1,262144,50,100,5.479616,0.212122,5.099328,75428.431414,177.957997,19773110724.557930,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,9,0,0,0,18,262144,16,1,262144,50,100,2.762464,0.439204,2.599584,36429.554933,85.948103,9549789248.480328,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,9,0,0,0,18,262144,16,1,262144,50,100,2.762496,0.439214,2.586848,36428.702134,85.946091,9549565692.286522,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,9,0,0,0,18,262144,16,1,262144,50,100,2.758976,0.439112,2.588512,36437.199775,85.966140,9551793297.739000,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,9,0,0,0,18,262144,16,1,262144,50,100,2.768544,0.439101,2.597152,36438.048026,85.968141,9552015661.630266,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,9,0,0,0,18,262144,16,1,262144,50,100,2.763840,0.439388,2.591104,36414.272401,85.912047,9545783024.245935,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,1,0,0,18,262144,16,1,262144,50,100,2.759456,0.313907,2.589568,50970.476915,120.254442,13361604700.525152,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,1,0,0,18,262144,16,1,262144,50,100,2.759456,0.313825,2.589056,50983.783164,120.285836,13365092853.662348,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,1,0,0,18,262144,16,1,262144,50,100,2.773376,0.313876,2.589632,50975.466550,120.266214,13362912703.161913,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,1,0,0,18,262144,16,1,262144,50,100,2.760832,0.313876,2.590880,50975.466550,120.266214,13362912703.161913,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,9,1,0,0,18,262144,16,1,262144,50,100,2.765888,0.313907,2.588480,50970.476915,120.254442,13361604700.525152,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,18,262144,16,1,262144,50,100,2.770688,0.399790,2.590016,40021.003182,94.421393,10491265858.246410,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,18,262144,16,1,262144,50,100,2.778912,0.399718,2.591936,40028.179456,94.438324,10493147075.430626,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,18,262144,16,1,262144,50,100,2.785920,0.399800,2.590144,40019.976932,94.418971,10490996832.840790,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,18,262144,16,1,262144,50,100,2.783616,0.399811,2.587520,40018.953717,94.416557,10490728603.222443,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,18,262144,16,1,262144,50,100,2.767040,0.399688,2.590848,40031.256643,94.445584,10493953741.472057,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,50,100,2.774208,0.315873,2.600384,50653.226339,119.505954,13278439365.428343,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,50,100,2.786144,0.315853,2.589568,50656.509780,119.513701,13279300099.830339,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,50,100,2.765376,0.315843,2.593376,50658.154050,119.517580,13279731135.404062,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,50,100,2.775648,0.315812,2.596512,50663.077940,119.529197,13281021903.444662,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,1,0,0,18,262144,16,1,262144,50,100,2.789344,0.315832,2.590464,50659.793647,119.521449,13280160945.828545,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,2.820672,0.319416,2.605568,50091.367537,118.180363,13131151451.541370,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,2.805440,0.319365,2.646816,50099.398149,118.199310,13133256628.482244,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,2.852352,0.319386,2.604032,50096.181856,118.191721,13132413496.387682,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,2.796512,0.319314,2.590816,50107.431337,118.218262,13135362480.532314,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,4,0,0,18,262144,16,1,262144,50,100,2.811872,0.319416,2.600256,50091.367537,118.180363,13131151451.541370,0.000000,-1
