trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,50,100,5.501248,0.122665,5.215488,2086985.588028,239.352203,34193171874.248318,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,50,100,5.489504,0.122368,5.181184,2092050.201550,239.933054,34276150502.197063,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,50,100,5.458720,0.122706,5.219712,2086289.009940,239.272314,34181759138.851055,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,50,100,5.481216,0.122132,5.187200,2096084.511648,240.395740,34342248638.834808,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,50,100,5.465184,0.122327,5.216928,2092750.632733,240.013385,34287626366.697289,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,14,16384,256,1,16384,50,100,2.796128,0.226468,2.751360,1130403.363232,129.643701,18520528703.196781,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,14,16384,256,1,16384,50,100,2.796160,0.226488,2.675808,1130301.102137,129.631973,18518853257.420734,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,14,16384,256,1,16384,50,100,2.784992,0.226427,2.680352,1130607.792132,129.667146,18523878066.289001,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,14,16384,256,1,16384,50,100,2.820768,0.226468,2.715232,1130403.363232,129.643701,18520528703.196781,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,hierarchical,radix4,0,named-barrier,256,10,0,0,0,14,16384,256,1,16384,50,100,2.821888,0.226447,2.666560,1130505.568440,129.655423,18522203233.326874,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,50,100,2.806976,0.204073,2.674304,1254453.356762,143.870747,20552963797.182995,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,50,100,2.803200,0.204042,2.693120,1254642.170042,143.892401,20556057313.970020,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,50,100,2.786944,0.204042,2.676768,1254642.170042,143.892401,20556057313.970020,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,50,100,2.807552,0.204063,2.740416,1254516.196599,143.877954,20553993365.081745,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,16,0,0,14,16384,256,1,16384,50,100,2.793888,0.204073,2.680832,1254453.356762,143.870747,20552963797.182995,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,50,100,2.787072,0.207729,2.678944,1232377.013253,141.338855,20191264985.144722,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,50,100,2.789696,0.207831,2.759136,1231769.806712,141.269216,20181316513.165520,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,50,100,2.784992,0.207759,2.648192,1232194.753091,141.317952,20188278834.645878,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,50,100,2.779264,0.207790,2.642048,1232012.546831,141.297055,20185293567.279045,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,xor-zeta,uint32,forward,none,out-of-place,online-reorder,radix4,0,named-barrier,256,10,64,0,0,14,16384,256,1,16384,50,100,2.789248,0.207811,2.710592,1231891.253147,141.283144,20183306291.560047,0.000000,-1
