trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,stage_space,stage_handoff,tile_threads,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,4096,2,524,5,20,2.886688,0.049306,2.764384,83073729.310346,85.067499,21266874703.448509,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,4096,2,524,5,20,2.834880,0.049818,2.745696,82219939.397628,84.193218,21048304485.792889,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,4096,2,524,5,20,2.851360,0.107264,2.646944,38186158.515719,39.102626,9775656580.023937,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,4096,2,524,5,20,2.858016,0.089651,2.634944,45688179.613356,46.784696,11696173981.019182,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,4096,2,524,5,20,2.836192,0.048538,2.621632,84388184.288337,86.413501,21603375177.814346,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,4096,2,524,5,20,2.898880,0.048282,2.764416,84835626.464238,86.871681,21717920374.844971,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,4096,2,524,5,20,2.891072,0.050790,3.453696,80645162.381186,82.580646,20645161569.583679,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,4096,2,524,5,20,2.855712,0.049562,2.718752,82644632.423262,84.628104,21157025900.355152,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,4096,2,524,5,20,2.883936,0.048794,2.751904,83945437.170998,85.960128,21490031915.775406,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,4096,2,524,5,20,2.879744,0.048794,2.720256,83945437.170998,85.960128,21490031915.775406,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,4096,2,524,5,20,2.908800,0.047514,2.760032,86206895.755522,88.275861,22068965313.413521,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,warp-hybrid,radix2,0,named-barrier,0,5,0,8,256,4096,2,524,5,20,2.879488,0.047206,2.747968,86767899.371450,88.850329,22212582239.091293,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.880448,0.426701,2.730400,9599232.717094,9.829614,2457403575.576025,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.896736,0.215091,2.720352,19043085.096386,19.500119,4875029784.674883,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,4,8,256,4096,2,524,5,20,2.856352,0.128768,2.735680,31809145.863773,32.572565,8143141341.125831,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,1,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.838592,0.411597,2.692064,9951485.665306,10.190321,2547580330.318275,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,2,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.830464,0.216525,2.713376,18917002.118475,19.371010,4842752542.329695,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,4,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.871008,0.130918,2.826752,31286664.418034,32.037544,8009386091.016796,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,stage-pipeline,radix2,8,named-barrier,0,0,8,8,256,4096,2,524,5,20,2.939264,0.118528,2.738752,34557237.298817,35.386611,8846652748.497255,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,inverse,out-of-place,cufft,auto,0,named-barrier,0,0,0,8,256,4096,2,524,5,20,2.844896,0.046541,2.691648,88008799.968559,90.121011,22530252791.951080,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix2,0,named-barrier,32,0,0,8,256,4096,2,524,5,20,2.852544,0.108800,2.718464,37647055.746363,38.550585,9637646271.068810,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix2,0,named-barrier,64,0,0,8,256,4096,2,524,5,20,2.867072,0.089702,2.714016,45662101.685996,46.757992,11689498031.614868,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix2,0,named-barrier,128,0,0,8,256,4096,2,524,5,20,2.870240,0.049306,2.734048,83073729.310346,85.067499,21266874703.448509,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix2,0,named-barrier,256,0,0,8,256,4096,2,524,5,20,2.832000,0.049818,2.946528,82219939.397628,84.193218,21048304485.792889,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix4,0,named-barrier,32,0,0,8,256,4096,2,524,5,20,2.893440,0.106803,2.734368,38350910.425150,39.271332,9817833068.838303,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix4,0,named-barrier,64,0,0,8,256,4096,2,524,5,20,2.869056,0.089242,2.740704,45897876.437962,46.999425,11749856368.118198,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix4,0,named-barrier,128,0,0,8,256,4096,2,524,5,20,2.828000,0.048026,2.950304,85287845.394746,87.334754,21833688421.054855,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,temporal-tile,radix4,0,named-barrier,256,0,0,8,256,4096,2,524,5,20,2.838080,0.047923,2.825376,85470085.768926,87.521368,21880341956.845177,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,warp-hybrid,radix2,0,named-barrier,0,0,0,8,256,4096,2,524,5,20,2.835488,0.050688,2.777312,80808083.146412,82.747477,20686869285.481541,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,warp-hybrid,radix2,0,named-barrier,0,1,0,8,256,4096,2,524,5,20,2.833632,0.049101,2.733024,83420227.114269,85.422313,21355578141.252811,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,warp-hybrid,radix2,0,named-barrier,0,2,0,8,256,4096,2,524,5,20,2.861056,0.048640,3.426368,84210523.605925,86.231576,21557894043.116711,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,warp-hybrid,radix2,0,named-barrier,0,3,0,8,256,4096,2,524,5,20,2.866976,0.048486,2.889952,84477296.037200,86.504751,21626187785.523212,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,inverse,inverse,in-place,warp-hybrid,radix2,0,named-barrier,0,4,0,8,256,4096,2,524,5,20,2.831392,0.047104,3.093632,86956519.809585,89.043476,22260869071.253769,0.000000,-1
