trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.464832,0.089928,5.661024,11386927.706792,279.845135,46640855887.018684,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.466656,0.090061,5.766592,11370096.606186,279.431494,46571915698.936348,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.457472,0.089836,5.182144,11398609.736547,280.132233,46688705480.896362,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.458560,0.089846,5.234016,11397310.024618,280.100291,46683381860.833336,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,12,4096,1024,1,4096,20,100,5.463104,0.089989,5.211776,11379153.608732,279.654079,46609013181.365501,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.487232,0.089600,5.193952,11428571.836073,280.868581,46811430240.553314,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.493312,0.089385,5.996448,11456066.224302,281.544284,46924047254.741875,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.474368,0.089436,5.651200,11449507.858351,281.383105,46897184187.805351,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.493280,0.089559,6.545472,11433798.184771,280.997024,46832837364.821548,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,12,4096,1024,1,4096,20,100,5.475424,0.089508,5.713152,11440338.560686,281.157760,46859626744.568108,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.466816,0.089068,5.687232,11496896.004497,282.547716,47091286034.420013,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.476864,0.088955,6.188224,11511453.788749,282.905488,47150914718.717865,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.479616,0.089119,6.011264,11490290.820271,282.385387,47064231199.830925,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.465248,0.088986,5.757600,11507480.880054,282.807850,47134641684.702675,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.467744,0.088975,5.700736,11508803.914497,282.840365,47140060833.779335,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.467712,0.093696,5.686400,10928961.090487,268.590148,44765024626.635010,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.464672,0.093829,5.810272,10913456.557339,268.209108,44701518058.859901,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.473472,0.093768,6.181600,10920607.159234,268.384842,44730806924.222374,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.468864,0.093624,5.648032,10937329.553305,268.795811,44799301850.336815,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.502688,0.093860,6.110176,10909883.900774,268.121307,44686884457.568649,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.464352,0.096881,5.662720,5284853.767244,281.407893,43293522061.264931,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.495840,0.097178,5.180352,5268703.771392,280.547938,43161221295.240944,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.502944,0.096666,5.242208,5296610.254306,282.033903,43389831203.277084,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.490144,0.096481,5.317632,5306729.012661,282.572706,43472724071.721703,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,13,8192,512,1,8192,20,100,5.494752,0.096113,5.295712,5327082.960802,283.656513,43639463614.886795,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.500032,0.121928,5.236352,4199210.597148,223.599566,34399933211.835899,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.465952,0.121897,5.517568,4200268.822674,223.655914,34408602195.348579,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.465504,0.121836,5.796864,4202387.131596,223.768710,34425955382.032555,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.464448,0.121764,5.770688,4204860.808135,223.900428,34446219740.240913,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,256,0,0,0,0,13,8192,512,1,8192,20,100,5.507808,0.121836,5.677248,4202387.131596,223.768710,34425955382.032555,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.516192,0.100157,6.741664,5111951.758043,272.201207,41877108801.886261,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.472704,0.100168,5.659904,5111428.938361,272.173368,41872825863.053864,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.466656,0.100157,5.683008,5111951.758043,272.201207,41877108801.886261,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.514720,0.100116,5.586176,5114042.964986,272.312560,41894239969.163101,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,13,8192,512,1,8192,20,100,5.479872,0.100137,6.514528,5112997.337903,272.256882,41885674192.099121,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.468192,0.122573,5.719456,4177109.371865,222.422720,34218879974.316662,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.384352,0.122481,5.788544,4180252.544411,222.590087,34244628843.810841,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.516000,0.122644,6.425984,4174667.976262,222.292720,34198880061.538673,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.491840,0.122604,5.715840,4176062.782404,222.366991,34210306313.457226,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,13,8192,512,1,8192,20,100,5.506688,0.122644,6.788960,4174667.976262,222.292720,34198880061.538673,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.464672,0.135619,5.771712,1887647.132556,216.490474,30927210619.805195,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.457984,0.135608,5.180096,1887789.838822,216.506841,30929548719.266151,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.460768,0.135854,5.215072,1884374.760023,216.115172,30873596068.214005,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.482080,0.135557,6.103456,1888502.863555,216.588616,30941230916.484444,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,cufft,auto,four-mul,table,shared,scalar,0,named-barrier,0,0,0,0,0,14,16384,256,1,16384,20,100,5.457952,0.135229,5.177088,1893078.923921,217.113436,31016205089.518192,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.563744,0.134257,5.246816,1906795.734561,218.686589,31240941315.046009,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.564384,0.134369,5.666688,1905197.322944,218.503271,31214752939.122601,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.680480,0.134267,5.166880,1906650.352067,218.669916,31238559368.267548,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.576864,0.134472,5.180640,1903746.506798,218.336879,31190982767.378799,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,14,16384,256,1,16384,20,100,5.562560,0.133960,5.754368,1911022.768041,219.171379,31310197031.580170,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.560448,0.131625,5.689312,1944919.988122,223.058984,31865569085.392265,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.566432,0.131615,5.755936,1945071.045336,223.076308,31868044006.792633,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.565984,0.131512,6.090592,1946585.776310,223.250030,31892861359.055355,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.561120,0.131963,5.657408,1939939.466653,222.487778,31783968221.636269,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,14,16384,256,1,16384,20,100,5.561440,0.131983,5.680128,1939638.529463,222.453264,31779037666.718563,0.000000,-1
