case_id,group,trial,implementation,reference,runner,device,operator,precision,direction,normalization,placement,output_order,logN,N,batch,modulus,modulus_bits,warmup,repeat,backend,kernel_ms,throughput_s,correct
ntt12_u64_v07_r4_b16,ntt12_u64-batch16,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.023036,694567.911349,1
ntt12_u32_v06_r2_b80,ntt12_u32-batch80,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.020967,3815442.484543,1
ntt12_u32_v06_r2_b256,ntt12_u32-batch256,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.055167,4640457.162521,1
ntt12_u64_v06_r4_b80,ntt12_u64-batch80,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.027386,2921215.871675,1
ntt12_u32_v07_pipe_b160,ntt12_u32-batch160,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.090036,1777062.592055,1
ntt12_u32_v07_r4_b16,ntt12_u32-batch16,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.015747,1016061.895319,1
ntt12_u32_v06_r4_b512,ntt12_u32-batch512,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.085217,6008171.484592,1
ntt12_u64_v06_r2_b80,ntt12_u64-batch80,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.028725,2785006.433122,1
ntt12_u32_v06_r4_b16,ntt12_u32-batch16,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.008911,1795564.272807,1
ntt12_u64_v07_r4_b512,ntt12_u64-batch512,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.182440,2806403.055638,1
ntt12_u32_v07_r4_b256,ntt12_u32-batch256,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.052591,4867790.989687,1
ntt12_u32_v06_r4_b256,ntt12_u32-batch256,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.045158,5668934.098304,1
ntt12_u64_v06_r2_b1,ntt12_u64-batch1,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid2d,0.008143,122807.161951,1
ntt12_u64_v06_r2_b512,ntt12_u64-batch512,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.132907,3852317.262493,1
ntt12_u64_v07_pipe_b160,ntt12_u64-batch160,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid-dataflow,0.137601,1162781.969600,1
ntt12_u32_v06_r2_b256,ntt12_u32-batch256,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.048196,5311690.200576,1
ntt12_u64_v07_r4_b256,ntt12_u64-batch256,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.119327,2145370.324145,1
ntt10_u64_v07_pipe_b80,ntt10_u64-batch80,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.031238,2560971.590529,1
ntt12_u64_v07_pipe_b16,ntt12_u64-batch16,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.097102,164775.486070,1
ntt12_u32_v06_r4_b80,ntt12_u32-batch80,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.016087,4972947.073083,1
ntt12_u64_v06_r4_b512,ntt12_u64-batch512,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.125809,4069672.755785,1
ntt10_u64_v06_tile_b1,ntt10_u64-batch1,1,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,1,1152921504606584833,60,30,500,tile256,0.011057,90439.205945,1
ntt10_u64_v07_pipe_b160,ntt10_u64-batch160,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.033962,4711150.314810,1
ntt12_u32_v07_pipe_b1,ntt12_u32-batch1,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.068159,14671.472707,1
ntt10_u64_v07_r4_b256,ntt10_u64-batch256,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.014801,17296250.246833,1
ntt12_u64_v07_pipe_b1,ntt12_u64-batch1,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.096545,10357.888628,1
ntt12_u32_v06_r2_b16,ntt12_u32-batch16,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.008479,1887077.352307,1
ntt12_u32_v07_pipe_b16,ntt12_u32-batch16,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.068176,234687.124764,1
ntt10_u64_v06_tile_b512,ntt10_u64-batch512,2,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,tile256,0.052978,9664449.874004,1
ntt12_u64_v07_r4_b80,ntt12_u64-batch80,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid-dataflow,0.024222,3302824.052186,1
ntt12_u64_v07_r4_b512,ntt12_u64-batch512,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.170301,3006433.814553,1
ntt12_u64_v06_r2_b256,ntt12_u64-batch256,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.069079,3705899.713017,1
ntt10_u64_v07_pipe_b512,ntt10_u64-batch512,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.085606,5980861.509626,1
ntt12_u32_v07_r4_b1,ntt12_u32-batch1,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.013101,76329.723600,1
ntt10_u64_v07_pipe_b16,ntt10_u64-batch16,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.031060,515132.513121,1
ntt12_u64_v06_r2_b16,ntt12_u64-batch16,1,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009515,1681554.032423,1
ntt12_u32_v07_r4_b512,ntt12_u32-batch512,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.085965,5955926.220836,1
ntt12_u64_v07_r4_b1,ntt12_u64-batch1,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.019503,51273.890663,1
ntt10_u64_v07_r4_b16,ntt10_u64-batch16,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,hybrid-dataflow,0.006197,2581791.093489,1
ntt10_u64_v06_tile_b16,ntt10_u64-batch16,2,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,tile256,0.012364,1294102.972211,1
ntt12_u32_v07_pipe_b16,ntt12_u32-batch16,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.068182,234665.992951,1
ntt10_u64_v07_r4_b160,ntt10_u64-batch160,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.009110,17564074.532358,1
ntt12_u32_v06_r4_b256,ntt12_u32-batch256,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.049070,5217028.499754,1
ntt12_u32_v07_r4_b80,ntt12_u32-batch80,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.017811,4491491.143538,1
ntt12_u32_v06_r2_b512,ntt12_u32-batch512,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.098038,5222477.704251,1
ntt12_u32_v06_r4_b16,ntt12_u32-batch16,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid2d,0.008897,1798457.646890,1
ntt10_u64_v07_pipe_b512,ntt10_u64-batch512,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.097585,5246699.981226,1
ntt12_u64_v06_r4_b512,ntt12_u64-batch512,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.140681,3639434.223399,1
ntt12_u64_v06_r4_b160,ntt12_u64-batch160,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.052077,3072400.467237,1
ntt12_u32_v07_pipe_b256,ntt12_u32-batch256,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.143450,1784592.367018,1
ntt10_u64_v07_r4_b256,ntt10_u64-batch256,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.016435,15576323.657254,1
ntt12_u64_v06_r2_b1,ntt12_u64-batch1,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid2d,0.008516,117431.754160,1
ntt12_u64_v07_r4_b512,ntt12_u64-batch512,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid-dataflow,0.177195,2889471.845599,1
ntt12_u32_v07_r4_b256,ntt12_u32-batch256,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.050289,5090612.913573,1
ntt10_u64_v07_pipe_b256,ntt10_u64-batch256,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.040747,6282669.695634,1
ntt12_u64_v06_r4_b160,ntt12_u64-batch160,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid2d,0.047061,3399843.294132,1
ntt10_u64_v06_tile_b16,ntt10_u64-batch16,3,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,16,1152921504606584833,60,30,500,tile256,0.012466,1283472.932672,1
ntt12_u64_v07_r4_b256,ntt12_u64-batch256,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.119665,2139312.010946,1
ntt12_u64_v07_r4_b160,ntt12_u64-batch160,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,160,1152921504606584833,60,30,500,hybrid-dataflow,0.049011,3264593.887889,1
ntt12_u32_v07_pipe_b512,ntt12_u32-batch512,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.227508,2250468.165654,1
ntt10_u64_v06_tile_b256,ntt10_u64-batch256,1,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,tile256,0.030491,8396023.701843,1
ntt12_u32_v06_r4_b80,ntt12_u32-batch80,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid2d,0.016112,4965361.623278,1
ntt12_u64_v07_r4_b16,ntt12_u64-batch16,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid-dataflow,0.019677,813124.534994,1
ntt12_u64_v07_pipe_b256,ntt12_u64-batch256,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid-dataflow,0.256842,996722.694203,1
ntt12_u32_v07_r4_b160,ntt12_u32-batch160,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid-dataflow,0.023687,6754711.814592,1
ntt12_u64_v06_r2_b16,ntt12_u64-batch16,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009511,1682278.208241,1
ntt12_u32_v07_pipe_b256,ntt12_u32-batch256,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid-dataflow,0.124709,2052781.155373,1
ntt12_u64_v06_r4_b16,ntt12_u64-batch16,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009105,1757197.551729,1
ntt12_u32_v06_r4_b160,ntt12_u32-batch160,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.027066,5911395.145297,1
ntt10_u64_v06_tile_b80,ntt10_u64-batch80,3,v0.6-tile256,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,tile256,0.017154,4663621.947313,1
ntt12_u64_v06_r2_b512,ntt12_u64-batch512,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,512,1152921504606584833,60,30,500,hybrid2d,0.126577,4044980.426902,1
ntt12_u64_v06_r2_b16,ntt12_u64-batch16,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,16,1152921504606584833,60,30,500,hybrid2d,0.009497,1684817.743012,1
ntt12_u32_v06_r4_b160,ntt12_u32-batch160,1,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.027068,5910947.689710,1
ntt12_u32_v07_pipe_b80,ntt12_u32-batch80,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,80,1073479681,30,30,500,hybrid-dataflow,0.068352,1170412.003423,1
ntt12_u32_v06_r2_b512,ntt12_u32-batch512,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid2d,0.085262,6004996.168290,1
ntt10_u64_v07_r4_b512,ntt10_u64-batch512,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,512,1152921504606584833,60,30,500,hybrid-dataflow,0.025756,19879135.192022,1
ntt12_u32_v06_r2_b256,ntt12_u32-batch256,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,256,1073479681,30,30,500,hybrid2d,0.048214,5309659.484278,1
ntt12_u64_v06_r4_b1,ntt12_u64-batch1,2,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid2d,0.007707,129758.504020,1
ntt12_u64_v06_r4_b1,ntt12_u64-batch1,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid2d,0.007692,130000.330406,1
ntt12_u32_v07_pipe_b16,ntt12_u32-batch16,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.068172,234701.231855,1
ntt10_u64_v07_pipe_b256,ntt10_u64-batch256,2,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.040401,6336493.680793,1
ntt10_u64_v07_pipe_b80,ntt10_u64-batch80,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.031234,2561307.430078,1
ntt12_u32_v07_pipe_b512,ntt12_u32-batch512,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.224899,2276576.641907,1
ntt12_u64_v07_pipe_b1,ntt12_u64-batch1,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,1,1152921504606584833,60,30,500,hybrid-dataflow,0.096553,10357.010226,1
ntt10_u64_v07_pipe_b80,ntt10_u64-batch80,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,80,1152921504606584833,60,30,500,hybrid-dataflow,0.031240,2560803.627437,1
ntt10_u64_v07_pipe_b256,ntt10_u64-batch256,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,256,1152921504606584833,60,30,500,hybrid-dataflow,0.040401,6336493.680793,1
ntt12_u32_v07_pipe_b1,ntt12_u32-batch1,3,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.068139,14675.881145,1
ntt12_u64_v06_r2_b80,ntt12_u64-batch80,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,80,1152921504606584833,60,30,500,hybrid2d,0.025309,3160908.075825,1
ntt12_u32_v07_r4_b512,ntt12_u32-batch512,1,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,512,1073479681,30,30,500,hybrid-dataflow,0.085901,5960328.019679,1
ntt12_u32_v07_pipe_b1,ntt12_u32-batch1,1,v0.7-pipeline-radix2,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,1,1073479681,30,30,500,hybrid-dataflow,0.068157,14671.912148,1
ntt12_u32_v06_r2_b160,ntt12_u32-batch160,2,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,160,1073479681,30,30,500,hybrid2d,0.030843,5187583.037139,1
ntt12_u64_v06_r2_b256,ntt12_u64-batch256,3,v0.6-hybrid2d-radix2,1,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.069073,3706229.097615,1
ntt12_u64_v06_r4_b256,ntt12_u64-batch256,3,v0.6-hybrid2d-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,12,4096,256,1152921504606584833,60,30,500,hybrid2d,0.068835,3719020.691702,1
ntt12_u32_v07_r4_b16,ntt12_u32-batch16,3,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint32,forward,none,out-of-place,natural,12,4096,16,1073479681,30,30,500,hybrid-dataflow,0.013482,1186768.957811,1
ntt10_u64_v07_r4_b160,ntt10_u64-batch160,2,v0.7-resident-radix4,0,ntt,Tesla V100-SXM2-16GB,ntt,uint64,forward,none,out-of-place,natural,10,1024,160,1152921504606584833,60,30,500,hybrid-dataflow,0.009124,17536475.160027,1
