trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.571328,0.213842,5.115936,1197146.031187,137.298284,19614040574.964489,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.568160,0.213658,5.116736,1198178.753311,137.416725,19630960694.252655,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.548128,0.213729,5.109312,1197776.857910,137.370632,19624376040.003544,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.556544,0.213842,5.119296,1197146.031187,137.298284,19614040574.964489,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.550240,0.203418,5.112032,1258494.845113,144.334257,20619179542.333363,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.583552,0.203489,5.120704,1258051.476080,144.283408,20611915384.091679,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.536032,0.203407,5.108544,1258558.182716,144.341521,20620217265.619846,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.582496,0.203510,5.126048,1257924.909219,144.268892,20609841712.643101,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,5,1,0,0,14,16384,256,1,16384,20,100,5.582688,0.203469,5.116256,1258178.160556,144.297937,20613990982.547661,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.576160,0.271340,5.106048,943467.480493,108.204398,15457771200.400499,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.576512,0.271186,5.107872,944001.865599,108.265686,15466526565.978376,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.586528,0.271217,5.119360,943894.919411,108.253421,15464774359.633076,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.568896,0.271391,5.102688,943289.382961,108.183973,15454853250.433929,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.568672,0.271708,5.112640,942187.380011,108.057586,15436798034.107002,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.572064,0.271155,5.115296,944108.732259,108.277942,15468277469.330574,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.590560,0.272138,5.109856,940698.381548,107.886816,15412402283.289259,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.546368,0.271964,5.101824,941300.491814,107.955871,15422267257.881809,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.559264,0.272036,5.116256,941052.482864,107.927427,15418203879.239370,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,recurrence,shared,cufftdx-block,0,named-barrier,32,7,1,0,0,14,16384,256,1,16384,20,100,5.540224,0.271882,5.108064,941584.134965,107.988401,15426914467.262987,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.565632,0.231782,5.109760,1104484.245582,126.671089,18095869879.620972,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.548160,0.232591,5.101120,1100642.771560,126.230518,18032931169.239788,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.564096,0.232182,5.106848,1102584.468946,126.453208,18064743939.214916,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,online-reorder,auto,four-mul,table,shared,cufftdx-block,0,named-barrier,32,9,1,0,0,14,16384,256,1,16384,20,100,5.548736,0.231578,5.104032,1105460.953316,126.783106,18111872259.131287,0.000000,-1
