trial,device,compute_capability,operator,precision,direction,normalization,placement,backend,compute_unit,complex_multiply,cross_twiddle,local_exchange,fft_core,stage_space,stage_handoff,tile_threads,local_stages,reorder_columns,warp_stages,pipeline_warps,logN,N,batch,element_stride,batch_stride,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,transforms_s,Gbutterfly_s,points_s,max_error,correct
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.471840,0.088986,5.796800,11507480.880054,282.807850,47134641684.702675,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.471872,0.088955,5.721248,11511453.788749,282.905488,47150914718.717865,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.466112,0.088904,5.694528,11518082.368157,283.068392,47178065379.971977,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.464448,0.088934,5.662560,11514104.883537,282.970642,47161773602.968956,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,512,0,0,0,0,12,4096,1024,1,4096,20,100,5.471808,0.088842,5.827968,11526048.486926,283.264168,47210694602.449944,0.000000,-1
1,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.475104,0.093829,5.750304,10913456.557339,268.209108,44701518058.859901,0.000000,-1
2,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.465920,0.093829,5.669920,10913456.557339,268.209108,44701518058.859901,0.000000,-1
3,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.482144,0.093798,6.682144,10917030.687384,268.296946,44716157695.525635,0.000000,-1
4,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.512128,0.093819,5.681472,10914647.385035,268.238374,44706395689.103310,0.000000,-1
5,Tesla V100-SXM2-16GB,7.0,fft,fp32,forward,none,out-of-place,temporal-tile,auto,four-mul,table,shared,cufftdx-direct,0,named-barrier,1024,0,0,0,0,12,4096,1024,1,4096,20,100,5.474592,0.093788,5.623648,10918223.162586,268.326252,44721042073.953255,0.000000,-1
