device,compute_capability,auto_select,selection_target,selected_implementation,selection_confidence,predicted_kernel_ms,selection_reason,backend,stage_space,stage_handoff,flow_tile_log,data_space,pipeline_buffers,dataflow_layout,dataflow_state,compute_unit,word_bits,logN,N,batch,modulus,modulus_bits,n1_log,rows_per_block,threads_per_block,inverse,warmup,repeat,h2d_ms,kernel_ms,d2h_ms,kernel_ntt_s,end_to_end_ntt_s,kernel_points_s,cross_twiddle,mod_multiply,output_order,correct
"Tesla V100-SXM2-16GB",7.0,0,"","","",0.000000,"",hybrid-dataflow,4,named-barrier,6,32,2,hermes-xor,inplace,radix2,32,6,64,16,1073479681,30,0,0,128,0,3,10,0.008192,0.022733,0.020736,703828.832768,309712.590188,45045045.297179,fused,shoup,natural,1
