label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
v06,0,"void cuntt::<unnamed>::hierarchical_streaming_10x10_kernel<unsigned int,",320,256,1274.688,275.7546081542969,166.2672119140625,29758260.0,8388611.0,0.0,16384.0,,,,,,182383521.0,,,,,,,47.75,,,43.31,5.5,40.0,16416.0,0.8,6.0,5.0,8.0
vector_d6,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1377.248,277.5159912109375,144.85427856445312,39934164.0,8337410.0,108967.0,16384.0,,,,,,234710495.0,,,,,,,24.72,,,19.61,2.94,106.0,41184.0,1.0,2.0,2.0,8.0
vector_d7,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1339.584,272.6314697265625,137.80633544921875,31343547.0,8428211.0,101333.0,16384.0,,,,,,237191754.0,,,,,,,24.73,,,17.23,3.52,105.0,41184.0,1.0,2.0,2.0,8.0
vector_packed_stage6,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy2_10x10_kernel<unsigned int,",160,256,1434.24,292.5722351074219,164.38983154296875,26726090.0,8336737.0,88387.0,16384.0,,,,,,237070007.0,,,,,,,24.64,,,21.94,2.78,98.0,41184.0,1.0,2.0,2.0,8.0
