label,kernel_id,kernel_name,grid_size,block_size,time_us,dram_read_mib,dram_write_mib,global_load_sectors,global_store_sectors,local_load_sectors,local_store_sectors,dram_peak_pct,l2_hit_pct,l1_hit_pct,shared_load_bank_conflicts,shared_store_bank_conflicts,warp_instructions,instructions_per_active_cycle,integer_thread_instructions,memory_thread_instructions,control_thread_instructions,misc_thread_instructions,conversion_thread_instructions,global_warp_instructions,shared_warp_instructions,adu_warp_instructions,alu_warp_instructions,cbu_warp_instructions,lsu_warp_instructions,xu_warp_instructions,fp32_thread_instructions,fp64_thread_instructions,tensor_warp_instructions,tensor_active_pct,active_warps_pct,barrier_stall_pct,wait_stall_pct,long_scoreboard_stall_pct,short_scoreboard_stall_pct,mio_throttle_stall_pct,registers_per_thread,shared_mem_bytes,waves_per_sm,occupancy_register_block_limit,occupancy_shared_block_limit,occupancy_warp_block_limit
aggregate_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1211.52,274.5599365234375,,29115076.0,8388611.0,,,,,,6709499.0,4390965.0,175780991.0,,,,,,,11254026.0,12582912.0,,,4468647.0,22822518.0,,,,,,24.19,21.34,,29.52,1.73,1.65,59.0,20592.0,1.0,8.0,4.0,16.0
aggregate_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,2755.328,499.1125793457031,,58817423.0,16777221.0,,,,,,13241985.0,8725832.0,357989224.0,,,,,,,24578876.0,25165824.0,,,11790908.0,46870701.0,,,,,,24.76,31.31,,26.35,1.33,0.99,59.0,20592.0,1.0,8.0,4.0,16.0
online_b16,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,1283.68,285.9833679199219,,31476080.0,8388737.0,,,,,,8582292.0,4346907.0,188968860.0,,,,,,,11214592.0,12582912.0,,,4402395.0,22585780.0,,,,,,23.75,10.53,,43.88,1.89,1.48,59.0,20592.0,1.0,8.0,4.0,16.0
online_b32,0,"void cuntt::<unnamed>::hierarchical_homogeneous_warp_small_occupancy4_10x10_kernel<unsigned int,",320,128,2859.3920000000003,529.6833801269531,,63414402.0,16777473.0,,,,,,16534402.0,8669144.0,384678837.0,,,,,,,24540248.0,25165824.0,,,11215425.0,46078795.0,,,,,,24.79,23.15,,32.21,1.48,0.99,59.0,20592.0,1.0,8.0,4.0,16.0
